,ma,Twi,Twb,delt_uem,delt_reg,delt_lp_relax
128,1.0,18.0,4.967963106,2.6679030961006376,2.407638430647431,2.411848371832953
129,0.05,23.0,4.967963106,1.8493879203160073,2.0671985573645344,2.0671985573645344
130,0.525,23.0,4.967963106,2.5482106853282196,2.7160922480951655,2.716092248094995
131,1.0,23.0,4.967963106,3.1657048034765434,3.3649859388257966,3.3649859388264645
132,0.05,28.0,4.967963106,3.247372386510781,2.8560571251583866,2.8602670663436953
133,0.525,28.0,4.967963106,4.014471325130006,3.589195286081278,3.5891952860814698
134,1.0,28.0,4.967963106,4.677690463251959,4.322333447004169,4.31812350581923
135,0.05,18.0,5.765174194,1.5779792981233003,1.3253102869157019,1.320666198734834
136,0.525,18.0,5.765174194,2.129427978585483,1.8671471457999615,1.8671471457993647
137,1.0,18.0,5.765174194,2.6256947717619026,2.4089840046842212,2.4136280928653306
138,0.05,23.0,5.765174194,1.7523300098871297,1.945899253710735,1.945899253710742
139,0.525,23.0,5.765174194,2.4352302579149416,2.580668229957922,2.5806682299577233
140,1.0,23.0,5.765174194,3.040397465023607,3.2154372062051024,3.215437206205827
141,0.05,28.0,5.765174194,2.9142495825558234,2.566488220505761,2.571132308686643
142,0.525,28.0,5.765174194,3.6741136513692734,3.2941893141158687,3.294189314116082
143,1.0,28.0,5.765174194,4.333693525630198,4.0218904077259765,4.017246319545507
144,0.05,18.0,4.967963106,1.5745629000807189,1.278339989570668,1.2741300483853664
145,0.525,18.0,4.967963106,2.1506217447059326,1.842989210109053,1.842989210108506
146,1.0,18.0,4.967963106,2.6679030961006376,2.407638430647431,2.411848371832953
147,0.05,23.0,4.967963106,1.8493879203160073,2.0671985573645344,2.0671985573645344
148,0.525,23.0,4.967963106,2.5482106853282196,2.7160922480951655,2.716092248094995
149,1.0,23.0,4.967963106,3.1657048034765434,3.3649859388257966,3.3649859388264645
150,0.05,28.0,4.967963106,3.247372386510781,2.8560571251583866,2.8602670663436953
151,0.525,28.0,4.967963106,4.014471325130006,3.589195286081278,3.5891952860814698
152,1.0,28.0,4.967963106,4.677690463251959,4.322333447004169,4.31812350581923
153,0.05,18.0,4.702391039,1.5747943366636648,1.2640624735302737,1.2599971581758282
154,0.525,18.0,4.702391039,2.158743898454981,1.836003514316431,1.8360035143159124
155,1.0,18.0,4.702391039,2.6827181757190584,2.4079445551025955,2.4120098704572612
156,0.05,23.0,4.702391039,1.8878904669584793,2.113776553731178,2.113776553731178
157,0.525,23.0,4.702391039,2.5917098644290877,2.7670679799800695,2.767067979979906
158,1.0,23.0,4.702391039,3.213002823739078,3.4203594062289753,3.4203594062296148
159,0.05,28.0,4.702391039,3.3693148479129675,2.963490633932075,2.9675559492865276
160,0.525,28.0,4.702391039,4.1385163342828815,3.698132445643715,3.6981324456438998
161,1.0,28.0,4.702391039,4.8026402288587935,4.432774257355355,4.428708942001258
162,0.05,18.0,4.118448159,1.578636523443738,1.2360022066234109,1.232254896186852
163,0.525,18.0,4.118448159,2.179395691068728,1.8234359955394979,1.8234359955390147
164,1.0,18.0,4.118448159,2.717545857046478,2.410869784455585,2.4146170948923356
165,0.05,23.0,4.118448159,1.9843207910851288,2.227963264803506,2.227963264803506
166,0.525,23.0,4.118448159,2.6985862480335268,2.8903838928411503,2.890383892840994
167,1.0,23.0,4.118448159,3.3276915497013064,3.5528045208788015,3.5528045208793912
168,0.05,28.0,4.118448159,3.6576509906496466,3.2199243229835943,3.223671633420153
169,0.525,28.0,4.118448159,4.430934990141471,3.9573317901428027,3.957331790142973
170,1.0,28.0,4.118448159,5.096507680719287,4.694739257302011,4.690991946865779
171,0.05,18.0,3.804546407,1.5829674740826416,1.2231838159817698,1.2196074508629806
172,0.525,18.0,3.804546407,2.1924556079910875,1.818638686359698,1.818638686359236
173,1.0,18.0,3.804546407,2.737918970925268,2.414093556737626,2.4176699218566
174,0.05,23.0,3.804546407,2.043216493720462,2.2964040129041408,2.2964040129041408
175,0.525,23.0,3.804546407,2.762790157116964,2.9634249625655613,2.963424962565412
176,1.0,23.0,3.804546407,3.3957878959058165,3.6304459122269748,3.630445912227543
177,0.05,28.0,3.804546407,3.824500218774433,3.3696242098264975,3.3732005749452867
178,0.525,28.0,3.804546407,4.599671664879002,4.108211238771418,4.108211238771574
179,1.0,28.0,3.804546407,5.26571603274254,4.8467982677163235,4.843221902597847
180,0.05,18.0,3.804546407,1.5829674740826416,1.2231838159817698,1.2196074508629806
181,0.525,18.0,3.804546407,2.1924556079910875,1.818638686359698,1.818638686359236
182,1.0,18.0,3.804546407,2.737918970925268,2.414093556737626,2.4176699218566
183,0.05,23.0,3.804546407,2.043216493720462,2.2964040129041408,2.2964040129041408
184,0.525,23.0,3.804546407,2.762790157116964,2.9634249625655613,2.963424962565412
