,Actor_loss,Critic_loss
65,53.5650749206543,51.823341369628906
66,24.993974685668945,45.54304504394531
67,24.993974685668945,45.54304504394531
68,47.50190353393555,26.390304565429688
69,47.50190353393555,26.390304565429688
70,92.60494995117188,105.46646118164062
71,92.60494995117188,105.46646118164062
72,2.015988349914551,42.10493850708008
73,2.015988349914551,42.10493850708008
74,32.47739028930664,59.55371856689453
75,32.47739028930664,59.55371856689453
76,27.523855209350586,55.25450134277344
77,27.523855209350586,55.25450134277344
78,27.28630828857422,32.814476013183594
79,27.28630828857422,32.814476013183594
80,18.602802276611328,55.67808532714844
81,18.602802276611328,55.67808532714844
82,49.92316436767578,33.21994400024414
83,49.92316436767578,33.21994400024414
84,74.94084930419922,51.531890869140625
85,74.94084930419922,51.531890869140625
86,27.66925048828125,51.064022064208984
87,27.66925048828125,51.064022064208984
88,53.65753936767578,62.83533477783203
89,53.65753936767578,62.83533477783203
90,27.323394775390625,46.13881301879883
91,27.323394775390625,46.13881301879883
92,12.368709564208984,45.33577346801758
93,12.368709564208984,45.33577346801758
94,13.730477333068848,27.17287826538086
95,13.730477333068848,27.17287826538086
96,0.19379901885986328,18.66800308227539
97,0.19379901885986328,18.66800308227539
98,20.34869956970215,30.774702072143555
99,20.34869956970215,30.774702072143555
100,19.88605499267578,59.57839584350586
101,19.88605499267578,59.57839584350586
102,11.26407241821289,35.16854476928711
103,11.26407241821289,35.16854476928711
104,17.783283233642578,49.00254821777344
105,17.783283233642578,49.00254821777344
106,43.04914474487305,105.18571472167969
107,43.04914474487305,105.18571472167969
108,54.6344108581543,35.23413848876953
109,54.6344108581543,35.23413848876953
110,26.10341453552246,58.54761505126953
111,26.10341453552246,58.54761505126953
112,27.576536178588867,35.6798095703125
113,27.576536178588867,35.6798095703125
114,28.73120880126953,28.716283798217773
115,28.73120880126953,28.716283798217773
116,56.68211364746094,65.3400650024414
117,56.68211364746094,65.3400650024414
118,120.97195434570312,114.40690612792969
119,120.97195434570312,114.40690612792969
120,57.738792419433594,33.98344421386719
121,57.738792419433594,33.98344421386719
122,-3.3247337341308594,33.22779083251953
123,-3.3247337341308594,33.22779083251953
124,65.81212615966797,74.61561584472656
125,65.81212615966797,74.61561584472656
126,11.290775299072266,20.649635314941406
127,11.290775299072266,20.649635314941406
128,51.607913970947266,48.74439239501953
129,51.607913970947266,48.74439239501953
130,34.06161880493164,49.985694885253906
131,34.06161880493164,49.985694885253906
132,10.791059494018555,40.85999298095703
133,10.791059494018555,40.85999298095703
134,60.898292541503906,62.50335693359375
135,60.898292541503906,62.50335693359375
136,66.56664276123047,113.84864807128906
137,66.56664276123047,113.84864807128906
138,62.969520568847656,122.37962341308594
139,62.969520568847656,122.37962341308594
140,37.48005294799805,48.33192443847656
141,37.48005294799805,48.33192443847656
142,90.85275268554688,27.933996200561523
143,90.85275268554688,27.933996200561523
144,26.048566818237305,67.76642608642578
145,26.048566818237305,67.76642608642578
146,4.855930328369141,36.53155517578125
147,4.855930328369141,36.53155517578125
148,12.28329849243164,46.6766357421875
149,12.28329849243164,46.6766357421875
150,27.2737979888916,22.69376564025879
151,27.2737979888916,22.69376564025879
152,16.80103302001953,38.884620666503906
153,16.80103302001953,38.884620666503906
154,-0.8961772918701172,18.20743179321289
155,-0.8961772918701172,18.20743179321289
156,-8.503812789916992,8.503332138061523
157,-8.503812789916992,8.503332138061523
158,34.405372619628906,18.522117614746094
159,34.405372619628906,18.522117614746094
160,19.132034301757812,24.10794448852539
161,19.132034301757812,24.10794448852539
