,ma,Twi,Twb,delt_uem,delt_reg,delt_lp_relax
134,1.0,28.0,4.967963106,5.544992569857372,5.294101976828422,5.28833371560237
135,0.05,18.0,5.765174194,1.6255686590817642,1.4141159010062907,1.4075731842514898
136,0.525,18.0,5.765174194,2.5625713372077246,2.295392473352706,2.2953924733518605
137,1.0,18.0,5.765174194,3.323977490201144,3.1766690456991213,3.183211762454256
138,0.05,23.0,5.765174194,1.81161918095881,2.06039432894994,2.060394328949947
139,0.525,23.0,5.765174194,2.964026739653291,3.0725961761078295,3.0725961761075524
140,1.0,23.0,5.765174194,3.8690768311647017,4.084798023265712,4.084798023266735
141,0.05,28.0,5.765174194,2.9807427192458036,2.7066727568935818,2.7132154736483898
142,0.525,28.0,5.765174194,4.251356889027137,3.849799878862946,3.8497998788632373
143,1.0,28.0,5.765174194,5.202852649574875,4.992927000832296,4.9863842840780706
144,0.05,18.0,4.967963106,1.6243189721408187,1.3719012700701683,1.3661330088436117
145,0.525,18.0,4.967963106,2.6021795574308633,2.288314887572099,2.288314887571353
146,1.0,18.0,4.967963106,3.393001893850766,3.20472850507403,3.210496766300892
147,0.05,23.0,4.967963106,1.910126975073068,2.1857324715953084,2.1857324715953084
148,0.525,23.0,4.967963106,3.087894933298592,3.217573856273262,3.2175738562730274
149,1.0,23.0,4.967963106,4.006863700603449,4.24941524095123,4.249415240952139
150,0.05,28.0,4.967963106,3.314598579469888,2.9995636731204343,3.005331934346998
151,0.525,28.0,4.967963106,4.595075641149228,4.146832824974425,4.1468328249746875
152,1.0,28.0,4.967963106,5.544992569857372,5.294101976828422,5.28833371560237
153,0.05,18.0,4.702391039,1.6252468187732219,1.3591826128788327,1.3536723432420956
154,0.525,18.0,4.702391039,2.6161695764373274,2.2867526316871007,2.2867526316863973
155,1.0,18.0,4.702391039,3.416242544889246,3.214322650495376,3.2198329201324043
156,0.05,23.0,4.702391039,1.9490871376219117,2.233630532668599,2.233630532668599
157,0.525,23.0,4.702391039,3.134754639154485,3.2714656895704906,3.271465689570256
158,1.0,23.0,4.702391039,4.057811409424344,4.309300846472368,4.309300846473235
159,0.05,28.0,4.702391039,3.4367598626353617,3.108078452458358,3.113588722095095
160,0.525,28.0,4.702391039,4.719973838554736,4.256178747453859,4.256178747454115
161,1.0,28.0,4.702391039,5.668816141160869,5.40427904244936,5.398768772813106
162,0.05,18.0,4.118448159,1.6305756749768325,1.3345053788256678,1.3295623840274118
163,0.525,18.0,4.118448159,2.649255346329671,2.2856418826997285,2.285641882699089
164,1.0,18.0,4.118448159,3.468704370235824,3.236778386573789,3.241721381372301
165,0.05,23.0,4.118448159,2.046479067895619,2.350675213317487,2.350675213317487
166,0.525,23.0,4.118448159,3.2485518356344976,3.4007252078112273,3.4007252078110213
167,1.0,23.0,4.118448159,4.179633013876163,4.450775202304968,4.450775202305742
168,0.05,28.0,4.118448159,3.7255325482426205,3.3668450478093064,3.3717880426075624
169,0.525,28.0,4.118448159,5.013800142885876,4.515808532922726,4.5158085329229465
170,1.0,28.0,4.118448159,5.959315205981383,5.664772018036146,5.6598290232383235
171,0.05,18.0,3.804546407,1.6356804513291046,1.3234802136086259,1.3188421605633565
172,0.525,18.0,3.804546407,2.6687331289540146,2.286737135866801,2.286737135866204
173,1.0,18.0,3.804546407,3.4980499820452717,3.249994058124983,3.254632111170494
174,0.05,23.0,3.804546407,2.105866345551587,2.4206269361514643,2.4206269361514643
175,0.525,23.0,3.804546407,3.3162099781462056,3.476695207624246,3.4766952076240614
176,1.0,23.0,3.804546407,4.251056844156639,4.532763479097028,4.532763479097753
177,0.05,28.0,3.804546407,3.892591100695307,3.5177736586942956,3.5224117117395792
178,0.525,28.0,3.804546407,5.1830274187779635,4.666653279381677,4.66665327938189
179,1.0,28.0,3.804546407,6.126206028225911,5.815532900069073,5.810894847024201
180,0.05,18.0,3.804546407,1.6356804513291046,1.3234802136086259,1.3188421605633565
181,0.525,18.0,3.804546407,2.6687331289540146,2.286737135866801,2.286737135866204
182,1.0,18.0,3.804546407,3.4980499820452717,3.249994058124983,3.254632111170494
183,0.05,23.0,3.804546407,2.105866345551587,2.4206269361514643,2.4206269361514643
184,0.525,23.0,3.804546407,3.3162099781462056,3.476695207624246,3.4766952076240614
185,1.0,23.0,3.804546407,4.251056844156639,4.532763479097028,4.532763479097753
186,0.05,28.0,3.804546407,3.892591100695307,3.5177736586942956,3.5224117117395792
187,0.525,28.0,3.804546407,5.1830274187779635,4.666653279381677,4.66665327938189
188,1.0,28.0,3.804546407,6.126206028225911,5.815532900069073,5.810894847024201
189,0.05,18.0,3.804546407,1.6356804513291046,1.3234802136086259,1.3188421605633565
190,0.525,18.0,3.804546407,2.6687331289540146,2.286737135866801,2.286737135866204
191,1.0,18.0,3.804546407,3.4980499820452717,3.249994058124983,3.254632111170494
192,0.05,23.0,3.804546407,2.105866345551587,2.4206269361514643,2.4206269361514643
193,0.525,23.0,3.804546407,3.3162099781462056,3.476695207624246,3.4766952076240614
194,1.0,23.0,3.804546407,4.251056844156639,4.532763479097028,4.532763479097753
195,0.05,28.0,3.804546407,3.892591100695307,3.5177736586942956,3.5224117117395792
196,0.525,28.0,3.804546407,5.1830274187779635,4.666653279381677,4.66665327938189
197,1.0,28.0,3.804546407,6.126206028225911,5.815532900069073,5.810894847024201
198,0.05,18.0,2.5276793,1.6775993202165493,1.2997868633809304,1.2963892306026708
199,0.525,18.0,2.5276793,2.765168901939799,2.3083977697088613,2.308397769708421
200,1.0,18.0,2.5276793,3.6306768218350647,3.317008676036778,3.3204063088152225
201,0.05,23.0,2.5276793,2.4031385849190023,2.7608724745146276,2.7608724745146276
202,0.525,23.0,2.5276793,3.6431772669802656,3.837472875401744,3.837472875401602
203,1.0,23.0,2.5276793,4.589393345163018,4.914073276288846,4.914073276289372
204,0.05,28.0,2.5276793,4.662387746772853,4.2219580856483105,4.225355718426584
205,0.525,28.0,2.5276793,5.957697259690464,5.366547981094627,5.366547981094769
206,1.0,28.0,2.5276793,6.8874232266790365,6.511137876540914,6.507740243762939
207,0.05,18.0,1.993284194,1.7075561630301195,1.302283642830119,1.2994051514049403
208,0.525,18.0,1.993284194,2.816060566913579,2.3279945033281138,2.3279945033277443
209,1.0,18.0,1.993284194,3.694833569722304,3.3537053638261085,3.3565838552514293
210,0.05,23.0,1.993284194,2.5564287169981035,2.932147812472948,2.9321478124729623
211,0.525,23.0,1.993284194,3.8070137653150424,4.015459711653662,4.015459711653534
212,1.0,23.0,1.993284194,4.756106470506721,5.098771610834348,5.098771610834788
213,0.05,28.0,1.993284194,5.029901706600386,4.562011982115806,4.564890473540984
214,0.525,28.0,1.993284194,6.3253691298691415,5.7029249199792105,5.702924919979338
215,1.0,28.0,1.993284194,7.247583267962102,6.843837857842601,6.840959366417678
