Day of week,Date,Month,Year ,Hour,Tin_ct,Tout_ct,mw_ct,T_db,Hum_perc,T_wb,E
5,14,10,2016,9,294.15,292.25,234.86,292.15,0.68,288.2442798,6
5,14,10,2016,10,295.65,293.75,235.2,291.15,0.72,287.7354244,3
5,14,10,2016,11,297.15,294.25,237.4,293.15,0.6,288.2584487,5
5,14,10,2016,12,296.65,295.35,235.66,293.15,0.64,288.7194149,6
5,14,10,2016,13,296.25,294.25,236.2,292.15,0.68,288.2442798,5
5,14,10,2016,14,297.25,295.25,235.8,293.15,0.68,289.1696489,4
5,14,10,2016,15,297.25,295.35,235.12,293.15,0.68,289.1696489,4
5,14,10,2016,16,297.75,295.35,236.12,293.15,0.64,288.7194149,5
5,14,10,2016,17,297.75,295.35,235.2,292.15,0.68,288.2442798,6
5,14,10,2016,18,298.25,295.65,236.6,291.15,0.72,287.7354244,5
5,14,10,2016,19,297.75,295.15,236.72,291.15,0.77,288.246809,6
5,14,10,2016,20,297.25,294.65,238.52,290.15,0.77,287.2948885,6
5,14,10,2016,21,297.25,294.65,235.26,289.15,0.82,286.8189981,5
5,14,10,2016,22,296.75,294.65,235.86,288.15,0.87,286.3118296,5
5,14,10,2016,23,294.25,294.15,234.92,287.15,0.87,285.3339823,3
6,15,10,2016,0,293.75,293.65,64.94,287.15,0.87,285.3339823,0
6,15,10,2016,1,293.75,293.65,64,287.15,0.87,285.3339823,0
6,15,10,2016,8,293.75,292.05,235.8,290.15,0.77,287.2948885,0
6,15,10,2016,9,294.65,292.65,234.4,293.15,0.72,289.6106054,6
6,15,10,2016,10,300.25,294.65,235.6,295.15,0.64,290.5442016,5
6,15,10,2016,11,300.45,295.85,234.86,295.15,0.64,290.5442016,14
6,15,10,2016,12,300.55,297.05,234.86,296.15,0.6,290.9542116,11
6,15,10,2016,13,301.05,296.55,236.46,295.15,0.64,290.5442016,10
6,15,10,2016,14,300.95,298.05,236.4,295.15,0.68,291.0203783,16
6,15,10,2016,15,300.95,296.65,233.8,295.15,0.73,291.6006089,12
6,15,10,2016,16,299.95,296.65,234.72,294.15,0.77,291.1025569,12
6,15,10,2016,17,299.45,296.75,235.6,293.15,0.77,290.1506432,6
6,15,10,2016,18,300.95,297.75,236.92,292.15,0.82,289.7149064,5
6,15,10,2016,19,299.95,297.25,234.32,291.15,0.88,289.3437851,6
6,15,10,2016,20,299.45,296.75,235.92,290.15,0.82,287.7843029,6
6,15,10,2016,21,298.45,296.75,236.52,289.15,0.87,287.289675,5
6,15,10,2016,22,297.95,296.25,235.66,289.15,0.87,287.289675,3
7,16,10,2016,7,293.25,292.85,236.92,291.15,0.67,287.2136105,1
7,16,10,2016,8,292.75,292.25,235.8,293.15,0.68,289.1696489,1
7,16,10,2016,9,294.25,293.25,234.66,296.15,0.6,290.9542116,4
7,16,10,2016,10,294.75,294.25,235.92,296.15,0.6,290.9542116,2
7,16,10,2016,12,298.25,297.05,235.92,295.15,0.68,291.0203783,0
7,16,10,2016,13,299.25,297.25,236.52,295.15,0.68,291.0203783,2
7,16,10,2016,14,299.25,297.15,234.8,295.15,0.73,291.6006089,3
7,16,10,2016,15,299.25,297.35,235.86,295.15,0.73,291.6006089,2
7,16,10,2016,16,299.25,297.35,234.72,295.15,0.73,291.6006089,3
7,16,10,2016,18,297.75,297.55,236.86,292.15,0.88,290.3240397,2
7,16,10,2016,19,297.75,296.85,234.12,291.15,0.88,289.3437851,1
7,16,10,2016,20,297.75,297.45,236.66,291.15,0.82,288.7496057,1
7,16,10,2016,21,297.75,297.05,234.8,290.15,0.88,288.3635289,1
7,16,10,2016,22,297.25,296.75,235.66,290.15,0.88,288.3635289,1
7,16,10,2016,23,296.75,295.95,236.12,290.15,0.88,288.3635289,1
1,17,10,2016,0,296.75,295.75,235.46,289.15,0.93,287.8490043,1
1,17,10,2016,6,294.85,294.15,235.46,289.15,0.82,286.8189981,0
1,17,10,2016,8,295.95,295.65,234.52,292.15,0.72,288.6730162,0
1,17,10,2016,9,297.45,295.65,236.2,292.15,0.72,288.6730162,0
1,17,10,2016,10,297.45,297.15,235.86,293.15,0.72,289.6106054,0
1,17,10,2016,11,298.45,297.65,234.52,295.15,0.64,290.5442016,0
1,17,10,2016,12,298.95,298.15,236.6,295.15,0.64,290.5442016,0
1,17,10,2016,13,300.45,298.65,236.06,295.15,0.68,291.0203783,0
1,17,10,2016,14,300.45,299.65,235.32,295.15,0.73,291.6006089,0
1,17,10,2016,15,300.45,299.65,236.72,295.15,0.68,291.0203783,0
1,17,10,2016,16,300.45,299.65,238.2,294.15,0.73,290.6600783,0
1,17,10,2016,17,300.45,299.65,237.92,294.15,0.73,290.6600783,0
1,17,10,2016,18,299.95,299.15,234.46,293.15,0.77,290.1506432,0
1,17,10,2016,19,299.45,298.65,235.66,292.15,0.82,289.7149064,0
1,17,10,2016,21,298.15,297.65,235.06,291.15,0.82,288.7496057,0
1,17,10,2016,22,298.15,297.65,235.8,291.15,0.82,288.7496057,0
2,18,10,2016,0,297.25,295.65,65.62,291.15,0.82,288.7496057,0
2,18,10,2016,1,297.25,295.65,64.76,291.15,0.82,288.7496057,0
2,18,10,2016,2,296.75,295.65,65,290.15,0.88,288.3635289,0
2,18,10,2016,6,296.65,294.05,234.32,289.15,0.87,287.289675,0
2,18,10,2016,8,295.15,294.55,234.72,290.15,0.82,287.7843029,2
2,18,10,2016,9,296.15,295.05,234.52,292.15,0.77,289.1987272,0
2,18,10,2016,10,297.65,295.55,234.4,294.15,0.73,290.6600783,4
2,18,10,2016,11,302.05,297.05,237.6,295.15,0.68,291.0203783,5
2,18,10,2016,12,302.65,297.75,301.88,295.15,0.64,290.5442016,10
2,18,10,2016,13,304.95,298.15,235.52,295.15,0.68,291.0203783,9
2,18,10,2016,14,304.45,298.15,477.96,295.15,0.68,291.0203783,19
2,18,10,2016,15,303.45,298.05,475.84,295.15,0.68,291.0203783,14
2,18,10,2016,16,300.65,297.15,472.16,293.15,0.72,289.6106054,15
2,18,10,2016,17,300.65,297.05,470.96,293.15,0.72,289.6106054,14
2,18,10,2016,18,299.05,297.05,473.28,292.15,0.77,289.1987272,10
2,18,10,2016,19,298.05,296.55,470.36,293.15,0.77,290.1506432,6
2,18,10,2016,20,298.55,296.05,235.7,292.15,0.77,289.1987272,5
2,18,10,2016,21,298.55,296.05,237.04,292.15,0.82,289.7149064,5
2,18,10,2016,22,298.05,296.05,236.5,291.15,0.82,288.7496057,4
2,18,10,2016,23,296.05,295.55,64.8,291.15,0.82,288.7496057,2
3,19,10,2016,6,295.55,294.45,237.12,288.15,0.87,286.3118296,0
3,19,10,2016,7,297.95,294.55,234.86,289.15,0.82,286.8189981,6
3,19,10,2016,8,296.95,294.55,236.26,291.15,0.77,288.246809,11
3,19,10,2016,9,297.45,294.55,235.72,294.15,0.68,290.095015,7
3,19,10,2016,10,299.85,296.05,236.2,294.15,0.73,290.6600783,4
3,19,10,2016,11,300.85,297.35,236.2,293.15,0.72,289.6106054,6
3,19,10,2016,12,300.35,296.85,236.06,292.15,0.72,288.6730162,3
3,19,10,2016,13,300.85,296.35,237.52,292.15,0.72,288.6730162,0
3,19,10,2016,14,298.75,295.35,237.32,293.15,0.72,289.6106054,0
3,19,10,2016,16,299.55,298.25,300.86,292.15,0.77,289.1987272,0
3,19,10,2016,17,301.05,298.75,237.4,292.15,0.77,289.1987272,0
3,19,10,2016,19,300.75,299.25,235.2,291.15,0.77,288.246809,0
3,19,10,2016,21,297.65,296.75,235.72,291.15,0.77,288.246809,0
3,19,10,2016,22,297.15,296.75,235.86,291.15,0.77,288.246809,0
4,20,10,2016,6,290.75,290.15,234.66,291.15,0.67,287.2136105,0
4,20,10,2016,7,296.45,293.15,235.72,289.15,0.87,287.289675,0
4,20,10,2016,8,296.55,295.15,234.32,290.15,0.77,287.2948885,0
4,20,10,2016,9,295.55,293.55,235.46,289.15,0.77,286.3429656,5
4,20,10,2016,10,296.05,293.55,235.72,289.15,0.67,285.3691949,6
4,20,10,2016,11,296.05,293.55,234.72,290.15,0.72,286.7978299,2
4,20,10,2016,12,296.05,293.05,235.12,290.15,0.77,287.2948885,0
4,20,10,2016,13,296.05,293.05,233.92,290.15,0.77,287.2948885,0
4,20,10,2016,14,296.05,293.05,235.66,291.15,0.67,287.2136105,0
4,20,10,2016,15,296.55,293.55,235.86,290.15,0.77,287.2948885,0
4,20,10,2016,16,295.55,293.75,235.86,290.15,0.77,287.2948885,3
4,20,10,2016,17,295.55,293.75,236.46,290.15,0.77,287.2948885,3
4,20,10,2016,18,294.75,293.75,235.8,289.15,0.87,287.289675,3
4,20,10,2016,20,295.25,293.55,235.12,289.15,0.87,287.289675,4
4,20,10,2016,21,295.25,293.55,236.2,289.15,0.82,286.8189981,3
4,20,10,2016,22,294.75,293.55,235.86,290.15,0.72,286.7978299,3
4,20,10,2016,23,293.05,292.55,236.2,289.15,0.77,286.3429656,1
5,21,10,2016,1,292.05,291.55,236.26,288.15,0.82,285.8536912,0
5,21,10,2016,6,291.05,290.95,234.06,286.15,0.66,282.5128279,0
5,21,10,2016,7,291.65,290.95,235.72,286.15,0.66,282.5128279,1
5,21,10,2016,8,292.65,290.45,235.92,286.15,0.62,282.1510436,2
5,21,10,2016,9,291.15,289.95,236.52,286.15,0.62,282.1510436,4
5,21,10,2016,10,291.65,290.85,236.4,287.15,0.62,283.056675,2
5,21,10,2016,11,292.15,290.55,236.86,288.15,0.58,283.5666132,2
5,21,10,2016,12,291.65,290.55,236.32,288.15,0.62,283.9623018,3
5,21,10,2016,13,292.65,292.05,235.4,288.15,0.67,284.4469819,2
5,21,10,2016,14,292.65,291.15,235.66,287.15,0.76,284.3487208,2
5,21,10,2016,15,292.15,291.35,237.72,288.15,0.77,285.3910401,3
5,21,10,2016,16,292.65,291.65,236,288.15,0.77,285.3910401,2
5,21,10,2016,17,293.15,291.85,236.46,287.15,0.82,284.8883821,3
5,21,10,2016,18,293.15,292.05,234.4,287.15,0.82,284.8883821,2
5,21,10,2016,19,293.15,292.05,236.92,287.15,0.82,284.8883821,3
5,21,10,2016,20,294.15,292.05,235.8,287.15,0.82,284.8883821,3
5,21,10,2016,21,294.15,292.05,235.72,288.15,0.77,285.3910401,4
5,21,10,2016,22,294.15,292.55,236,288.15,0.77,285.3910401,3
5,21,10,2016,23,294.65,292.05,64.3,288.15,0.77,285.3910401,2
6,22,10,2016,0,294.15,292.05,65.26,288.15,0.77,285.3910401,0
6,22,10,2016,1,294.15,292.05,65.26,287.15,0.87,285.3339823,0
6,22,10,2016,2,294.15,292.05,64.04,287.15,0.82,284.8883821,0
6,22,10,2016,6,292.65,291.05,65,287.15,0.93,285.8652044,0
6,22,10,2016,7,291.65,291.55,65.5,287.15,0.93,285.8652044,0
6,22,10,2016,8,293.25,291.05,64.54,288.15,0.87,286.3118296,0
6,22,10,2016,9,293.75,292.45,236.06,289.15,0.87,287.289675,1
6,22,10,2016,10,293.75,292.55,235.72,290.15,0.82,287.7843029,2
6,22,10,2016,11,295.75,293.55,235.92,290.15,0.82,287.7843029,3
6,22,10,2016,12,296.75,294.55,235.26,290.15,0.82,287.7843029,4
6,22,10,2016,13,297.25,294.15,236.4,291.15,0.77,288.246809,5
6,22,10,2016,14,296.75,294.65,234.6,291.15,0.82,288.7496057,5
6,22,10,2016,15,296.75,294.65,237.26,291.15,0.82,288.7496057,5
6,22,10,2016,16,297.75,295.15,237.06,291.15,0.82,288.7496057,4
6,22,10,2016,17,297.75,295.15,235.66,291.15,0.82,288.7496057,6
6,22,10,2016,18,297.75,295.15,237.2,290.15,0.88,288.3635289,5
6,22,10,2016,19,297.75,295.15,236.2,290.15,0.88,288.3635289,6
6,22,10,2016,20,298.25,295.15,236.06,289.15,0.93,287.8490043,6
6,22,10,2016,21,298.25,295.15,235.52,289.15,0.93,287.8490043,6
6,22,10,2016,22,297.75,295.15,235,289.15,0.93,287.8490043,6
6,22,10,2016,23,295.25,295.15,236.46,289.15,0.87,287.289675,3
7,23,10,2016,0,294.75,294.65,235.66,289.15,0.87,287.289675,0
7,23,10,2016,7,297.75,295.15,64.96,290.15,0.88,288.3635289,1
7,23,10,2016,8,297.75,294.65,65.5,290.15,0.88,288.3635289,5
7,23,10,2016,9,297.15,295.35,235.8,292.15,0.82,289.7149064,6
7,23,10,2016,10,296.15,296.05,235.66,294.15,0.77,291.1025569,2
7,23,10,2016,11,295.65,295.55,237.6,295.15,0.78,292.1666562,0
7,23,10,2016,13,295.15,295.05,237.52,295.15,0.83,292.7207564,0
7,23,10,2016,14,300.65,298.65,235.32,295.15,0.83,292.7207564,1
7,23,10,2016,15,301.15,298.85,238.26,295.15,0.83,292.7207564,3
7,23,10,2016,16,301.65,299.35,236.2,295.15,0.83,292.7207564,3
7,23,10,2016,17,300.65,298.75,234.72,293.15,0.88,291.3042927,5
7,23,10,2016,18,299.15,298.75,236.06,294.15,0.88,292.284544,2
7,23,10,2016,19,299.15,298.15,235.86,292.15,0.93,290.8246926,2
7,23,10,2016,20,299.15,297.85,235.46,292.15,0.88,290.3240397,1
7,23,10,2016,21,298.65,298.35,236.4,291.15,0.93,289.832798,2
7,23,10,2016,22,298.15,297.65,64.9,292.15,0.88,290.3240397,1
1,24,10,2016,0,298.15,297.65,64.52,291.15,0.93,289.832798,0
1,24,10,2016,7,299.75,296.45,235.2,292.15,0.88,290.3240397,1
1,24,10,2016,8,297.25,296.95,236.66,293.15,0.77,290.1506432,5
1,24,10,2016,9,299.55,296.45,235.6,293.15,0.88,291.3042927,0
1,24,10,2016,10,300.55,297.45,234.66,295.15,0.83,292.7207564,0
1,24,10,2016,11,302.05,297.45,233.52,295.15,0.83,292.7207564,0
1,24,10,2016,12,301.25,297.95,235.8,295.15,0.83,292.7207564,0
1,24,10,2016,13,301.75,298.45,235.12,294.15,0.88,292.284544,0
1,24,10,2016,14,302.75,298.95,235.4,294.15,0.88,292.284544,0
1,24,10,2016,15,302.75,298.95,238.86,294.15,0.88,292.284544,0
1,24,10,2016,16,302.25,298.95,236.26,294.15,0.88,292.284544,0
1,24,10,2016,17,302.25,298.45,236.66,293.15,0.94,291.9183177,0
1,24,10,2016,18,302.25,298.45,234.86,293.15,0.94,291.9183177,0
1,24,10,2016,19,301.25,298.45,235.06,293.15,0.88,291.3042927,0
1,24,10,2016,20,301.25,298.45,234.72,293.15,0.88,291.3042927,0
1,24,10,2016,21,301.75,298.45,238.32,293.15,0.88,291.3042927,0
1,24,10,2016,22,301.25,298.45,236.72,293.15,0.94,291.9183177,0
2,25,10,2016,0,298.15,297.95,234.52,293.15,0.94,291.9183177,0
2,25,10,2016,1,297.65,297.45,237.12,292.15,0.93,290.8246926,0
2,25,10,2016,6,298.25,296.45,233.6,292.15,0.88,290.3240397,0
2,25,10,2016,7,300.75,297.45,237,292.15,0.88,290.3240397,0
2,25,10,2016,8,299.65,297.45,235.72,292.15,0.88,290.3240397,0
2,25,10,2016,9,299.15,297.45,236.72,292.15,0.88,290.3240397,0
2,25,10,2016,10,300.15,297.45,235.66,292.15,0.93,290.8246926,0
2,25,10,2016,11,300.65,298.05,235,292.15,0.93,290.8246926,0
2,25,10,2016,12,299.65,297.55,236.26,293.15,0.82,290.6802052,4
2,25,10,2016,14,300.55,298.55,234.86,294.15,0.88,292.284544,4.7
2,25,10,2016,15,300.55,298.55,237.2,294.15,0.83,291.7528888,3
2,25,10,2016,16,300.55,298.55,236.46,294.15,0.83,291.7528888,3
2,25,10,2016,17,300.65,298.65,237.06,293.15,0.88,291.3042927,3
2,25,10,2016,18,300.15,298.15,234.92,293.15,0.88,291.3042927,3
2,25,10,2016,19,300.15,298.15,235.26,293.15,0.82,290.6802052,3
2,25,10,2016,20,300.65,298.65,236.66,293.15,0.82,290.6802052,3
2,25,10,2016,21,299.65,297.65,236.86,292.15,0.88,290.3240397,3
2,25,10,2016,22,299.15,297.15,235,292.15,0.88,290.3240397,4
3,26,10,2016,0,296.65,296.45,234.6,291.15,0.88,289.3437851,0
3,26,10,2016,1,296.15,295.95,234.92,291.15,0.88,289.3437851,0
3,26,10,2016,6,295.55,294.95,236.32,291.15,0.82,288.7496057,0
3,26,10,2016,7,298.05,296.25,235.32,291.15,0.82,288.7496057,1
3,26,10,2016,8,296.85,295.85,235.6,292.15,0.82,289.7149064,4
3,26,10,2016,9,297.35,296.65,236,293.15,0.77,290.1506432,2
3,26,10,2016,10,298.35,296.55,236.92,294.15,0.83,291.7528888,3
3,26,10,2016,11,298.85,297.05,236.4,294.15,0.83,291.7528888,3
3,26,10,2016,12,299.35,297.05,234.72,294.15,0.83,291.7528888,3
3,26,10,2016,13,299.35,297.55,236.12,294.15,0.83,291.7528888,3
3,26,10,2016,14,299.85,298.05,237.06,294.15,0.83,291.7528888,3
3,26,10,2016,15,300.85,298.05,235.86,294.15,0.88,292.284544,3
3,26,10,2016,16,301.35,298.55,238,293.15,0.94,291.9183177,4
3,26,10,2016,17,301.35,298.55,236,292.15,0.93,290.8246926,4
3,26,10,2016,18,301.35,298.55,236.46,291.15,1,290.5102045,5
3,26,10,2016,19,301.35,298.55,233.92,291.15,0.93,289.832798,5
3,26,10,2016,20,300.85,298.05,236.6,291.15,0.93,289.832798,4
3,26,10,2016,21,300.85,298.05,236.26,290.15,0.93,288.8409019,5
3,26,10,2016,22,300.35,298.05,236.8,290.15,0.93,288.8409019,4
4,27,10,2016,0,296.85,296.35,235.12,290.15,0.93,288.8409019,0
4,27,10,2016,7,297.85,296.05,236.86,291.15,0.88,289.3437851,0
4,27,10,2016,8,296.95,295.45,234.92,291.15,0.88,289.3437851,4
4,27,10,2016,9,297.95,296.15,237,292.15,0.82,289.7149064,3
4,27,10,2016,10,299.45,297.05,234.6,293.15,0.77,290.1506432,2
4,27,10,2016,11,299.95,297.55,239.06,295.15,0.68,291.0203783,4
4,27,10,2016,12,299.45,297.05,236.26,294.15,0.73,290.6600783,4
4,27,10,2016,13,299.45,297.55,235.32,293.15,0.82,290.6802052,4
4,27,10,2016,14,299.95,297.55,236.46,293.15,0.77,290.1506432,4
4,27,10,2016,15,300.45,297.55,237.32,293.15,0.77,290.1506432,4
4,27,10,2016,16,300.45,297.55,236.06,292.15,0.77,289.1987272,5
4,27,10,2016,17,299.95,296.55,235.92,291.15,0.82,288.7496057,5
4,27,10,2016,18,299.45,296.55,236.12,292.15,0.77,289.1987272,6
4,27,10,2016,19,298.45,295.55,235.12,292.15,0.77,289.1987272,6
4,27,10,2016,20,297.95,295.05,236.52,291.15,0.77,288.246809,6
4,27,10,2016,21,297.45,295.05,233.72,291.15,0.77,288.246809,5
4,27,10,2016,22,296.45,294.55,237.66,289.15,0.87,287.289675,4
4,27,10,2016,23,296.45,294.55,65.62,289.15,0.87,287.289675,3
5,28,10,2016,0,296.45,294.55,65,289.15,0.87,287.289675,3
5,28,10,2016,1,295.95,294.05,64.56,288.15,0.93,286.8571051,3
5,28,10,2016,2,296.45,294.45,64.12,288.15,0.93,286.8571051,2
5,28,10,2016,8,296.35,294.55,236.72,289.15,0.87,287.289675,1
5,28,10,2016,9,296.75,295.35,237.6,291.15,0.82,288.7496057,4
5,28,10,2016,10,297.85,295.75,236.46,294.15,0.68,290.095015,2
5,28,10,2016,11,299.15,295.45,235.52,293.15,0.77,290.1506432,6
5,28,10,2016,12,299.15,296.65,234.72,293.15,0.72,289.6106054,6
5,28,10,2016,13,299.15,296.65,234.86,293.15,0.72,289.6106054,5
5,28,10,2016,14,299.15,296.65,237.32,293.15,0.77,290.1506432,4
5,28,10,2016,15,299.15,296.15,235.92,292.15,0.82,289.7149064,4
5,28,10,2016,16,298.65,296.15,236.06,292.15,0.82,289.7149064,5
5,28,10,2016,17,299.15,296.15,236.52,291.15,0.88,289.3437851,5
5,28,10,2016,18,298.65,296.15,235.86,291.15,0.88,289.3437851,5
5,28,10,2016,19,298.65,296.15,237.06,291.15,0.88,289.3437851,5
5,28,10,2016,20,298.65,296.15,235.8,290.15,0.88,288.3635289,5
5,28,10,2016,21,298.65,296.65,236.26,290.15,0.88,288.3635289,4
5,28,10,2016,22,298.15,295.65,235.2,289.15,0.93,287.8490043,4
5,28,10,2016,23,295.05,294.95,64.7,288.15,0.93,286.8571051,2
6,29,10,2016,0,295.05,294.95,65.66,288.15,0.93,286.8571051,0
6,29,10,2016,1,295.05,294.95,65.02,288.15,0.87,286.3118296,0
6,29,10,2016,2,295.05,294.45,63.72,288.15,0.82,285.8536912,0
6,29,10,2016,6,296.05,293.45,64.1,287.15,1,286.4818708,0
6,29,10,2016,7,295.45,292.95,65.02,288.15,0.93,286.8571051,0
6,29,10,2016,8,295.95,292.45,65.1,289.15,0.87,287.289675,0
6,29,10,2016,9,292.55,292.25,236.32,291.15,0.82,288.7496057,3
6,29,10,2016,10,294.95,293.65,235.4,294.15,0.68,290.095015,0
6,29,10,2016,11,295.95,294.95,236.12,293.15,0.77,290.1506432,2
6,29,10,2016,12,296.95,295.55,237.26,293.15,0.72,289.6106054,2
6,29,10,2016,13,297.45,295.95,235.8,293.15,0.72,289.6106054,2
6,29,10,2016,14,297.45,296.75,236.2,293.15,0.77,290.1506432,3
6,29,10,2016,15,297.95,296.25,235.6,292.15,0.82,289.7149064,2
6,29,10,2016,16,297.45,295.75,236.66,292.15,0.82,289.7149064,2
6,29,10,2016,17,297.45,295.95,235.86,291.15,0.88,289.3437851,3
6,29,10,2016,18,297.45,296.35,235.6,291.15,0.88,289.3437851,2
6,29,10,2016,19,297.45,295.85,236.12,291.15,0.88,289.3437851,3
6,29,10,2016,20,296.95,295.35,237.12,290.15,0.88,288.3635289,3
6,29,10,2016,21,296.95,295.35,237,290.15,0.88,288.3635289,3
6,29,10,2016,22,296.45,295.35,234.92,289.15,0.93,287.8490043,3
7,30,10,2016,3,295.45,293.45,65.22,287.15,0.82,284.8883821,0
7,30,10,2016,4,295.75,292.95,64.52,287.15,0.82,284.8883821,9
7,30,10,2016,5,295.25,292.95,64.74,287.15,0.93,285.8652044,5
7,30,10,2016,6,293.15,292.45,64.54,287.15,1,286.4818708,3
7,30,10,2016,13,297.35,295.65,64.6,293.15,0.72,289.6106054,0
7,30,10,2016,14,297.85,295.65,65.44,293.15,0.77,290.1506432,3
7,30,10,2016,15,297.85,295.65,65.7,292.15,0.82,289.7149064,3
7,30,10,2016,16,297.85,295.15,65.26,292.15,0.82,289.7149064,4
7,30,10,2016,17,297.35,294.65,65.36,291.15,0.88,289.3437851,5
7,30,10,2016,18,296.35,294.65,64.66,291.15,0.88,289.3437851,4
7,30,10,2016,19,296.35,294.15,64.76,291.15,0.88,289.3437851,3
7,30,10,2016,20,295.85,293.75,64.9,290.15,0.88,288.3635289,3
7,30,10,2016,21,295.35,294.15,65.06,290.15,0.88,288.3635289,3
7,30,10,2016,22,295.85,294.25,65.26,289.15,0.93,287.8490043,2
7,30,10,2016,23,295.85,294.15,64.04,288.15,0.93,286.8571051,2
1,31,10,2016,0,295.35,293.65,65.1,288.15,0.93,286.8571051,3
1,31,10,2016,1,294.85,293.15,64.64,288.15,0.87,286.3118296,3
1,31,10,2016,6,293.85,292.95,65.56,287.15,1,286.4818708,0
1,31,10,2016,7,293.35,292.95,64.96,288.15,0.93,286.8571051,0
1,31,10,2016,9,295.15,293.35,236.26,291.15,0.82,288.7496057,0
1,31,10,2016,10,296.15,293.85,236.32,294.15,0.68,290.095015,0
1,31,10,2016,11,296.65,293.85,235.46,293.15,0.77,290.1506432,0
1,31,10,2016,12,297.15,294.85,236.12,293.15,0.72,289.6106054,0
1,31,10,2016,13,297.15,294.85,235.86,293.15,0.72,289.6106054,0
1,31,10,2016,14,297.15,294.85,236.38,293.15,0.77,290.1506432,0
1,31,10,2016,15,297.15,294.85,234.78,292.15,0.82,289.7149064,0
1,31,10,2016,16,297.65,294.85,235.98,292.15,0.82,289.7149064,0
1,31,10,2016,17,297.15,294.85,235.52,291.15,0.88,289.3437851,0
1,31,10,2016,18,297.15,294.85,236.38,291.15,0.88,289.3437851,0
1,31,10,2016,19,296.65,294.35,236.66,291.15,0.88,289.3437851,0
1,31,10,2016,20,296.65,294.35,235.38,290.15,0.88,288.3635289,0
1,31,10,2016,21,296.65,294.35,234.26,290.15,0.88,288.3635289,0
1,31,10,2016,22,296.15,294.35,236.86,289.15,0.93,287.8490043,0
1,31,10,2016,23,298.15,294.85,64.66,288.15,0.93,286.8571051,0
2,1,11,2016,0,300.15,297.35,64.56,288.15,0.87,286.3118296,0
2,1,11,2016,1,301.15,298.35,64.7,288.15,0.87,286.3118296,0
2,1,11,2016,2,302.15,299.85,65.2,287.15,0.93,285.8652044,0
2,1,11,2016,7,299.05,298.35,64.64,287.15,0.87,285.3339823,0
2,1,11,2016,8,299.55,297.85,65.16,290.15,0.77,287.2948885,0
2,1,11,2016,10,297.55,294.05,64.92,294.15,0.68,290.095015,0
2,1,11,2016,11,297.35,296.45,237.06,293.15,0.72,289.6106054,2
2,1,11,2016,12,298.85,296.45,236.06,294.15,0.68,290.095015,2
2,1,11,2016,13,298.85,297.25,235.66,294.15,0.64,289.6318099,3
2,1,11,2016,14,298.85,296.75,235.52,294.15,0.68,290.095015,3
2,1,11,2016,15,297.85,295.75,235.86,293.15,0.68,289.1696489,4
2,1,11,2016,16,297.35,295.75,235.66,292.15,0.72,288.6730162,3
2,1,11,2016,17,297.35,295.75,235.92,291.15,0.77,288.246809,3
2,1,11,2016,18,296.85,295.25,235.4,291.15,0.77,288.246809,3
2,1,11,2016,19,296.85,294.75,237.46,290.15,0.82,287.7843029,3
2,1,11,2016,20,296.35,294.75,236.26,289.15,0.82,286.8189981,3
2,1,11,2016,21,296.35,294.75,236.06,289.15,0.82,286.8189981,3
2,1,11,2016,22,295.35,294.05,235.26,289.15,0.82,286.8189981,3
3,2,11,2016,7,293.35,291.95,235.32,288.15,0.77,285.3910401,0
3,2,11,2016,8,292.75,292.15,236.86,290.15,0.72,286.7978299,3
3,2,11,2016,9,296.25,296.05,237.2,291.15,0.67,287.2136105,0
3,2,11,2016,10,295.05,293.15,234.86,292.15,0.63,287.6962122,5
3,2,11,2016,11,295.05,293.85,236.52,292.15,0.59,287.2463334,3
3,2,11,2016,12,296.05,295.35,236.2,293.15,0.64,288.7194149,2
3,2,11,2016,13,296.55,294.45,235.4,292.15,0.63,287.6962122,3
3,2,11,2016,14,297.05,295.85,236,293.15,0.64,288.7194149,3
3,2,11,2016,15,297.55,295.35,237.12,293.15,0.68,289.1696489,3
3,2,11,2016,16,295.45,294.85,236.26,291.15,0.77,288.246809,4
3,2,11,2016,17,297.65,295.15,235.26,291.15,0.77,288.246809,5
3,2,11,2016,18,297.15,294.65,234.26,289.15,0.82,286.8189981,5
3,2,11,2016,19,296.65,294.15,235.52,289.15,0.77,286.3429656,6
3,2,11,2016,20,296.65,294.15,236.8,288.15,0.77,285.3910401,5
3,2,11,2016,21,296.65,294.65,236.8,287.15,0.76,284.3487208,4
3,2,11,2016,22,295.15,293.15,235.46,286.15,0.82,283.9230707,5
3,2,11,2016,23,294.05,292.65,65.5,286.15,0.82,283.9230707,1
4,3,11,2016,0,293.55,292.15,64.86,286.15,0.76,283.399576,0
4,3,11,2016,1,293.55,291.65,65.12,285.15,0.81,282.8734418,0
4,3,11,2016,7,292.05,290.15,64.76,285.15,0.76,282.4504283,0
4,3,11,2016,8,291.25,290.25,234.12,287.15,0.71,283.8935188,1
4,3,11,2016,9,291.25,291.15,235.6,290.15,0.63,285.878143,2
4,3,11,2016,10,294.25,293.55,235.72,292.15,0.68,288.2442798,1
4,3,11,2016,11,296.25,294.25,236.32,292.15,0.77,289.1987272,3
4,3,11,2016,12,297.25,295.35,235.52,292.15,0.72,288.6730162,3
4,3,11,2016,13,297.75,295.85,235.46,292.15,0.77,289.1987272,3
