Day,Date,Month,Year,Hour,T_DB,T_WB
4,17,3,2016,14,285.15,281.59382
4,17,3,2016,15,285.15,281.59382
4,17,3,2016,16,285.15,281.59382
4,17,3,2016,17,285.15,281.59382
4,17,3,2016,18,285.15,281.59382
4,17,3,2016,19,284.15,281.0896533
4,17,3,2016,20,284.15,281.0896533
4,17,3,2016,21,282.15,279.6029674
4,17,3,2016,22,282.15,279.9853024
4,17,3,2016,23,281.15,279.4668554
5,18,3,2016,0,281.15,279.0225839
5,18,3,2016,1,281.15,279.0225839
5,18,3,2016,2,280.15,278.4889932
5,18,3,2016,3,280.15,278.4889932
5,18,3,2016,4,280.15,278.4889932
5,18,3,2016,5,280.15,278.4889932
5,18,3,2016,6,280.15,278.4889932
5,18,3,2016,7,280.15,278.4889932
5,18,3,2016,8,281.15,279.0225839
5,18,3,2016,9,284.15,281.0896533
5,18,3,2016,10,286.15,282.5128279
5,18,3,2016,11,286.15,282.9589004
5,18,3,2016,12,286.15,282.9589004
5,18,3,2016,13,286.15,282.9589004
5,18,3,2016,14,286.15,282.9589004
5,18,3,2016,15,287.15,283.5247652
5,18,3,2016,16,286.15,282.9589004
5,18,3,2016,17,286.15,283.399576
5,18,3,2016,18,285.15,282.4504283
5,18,3,2016,19,285.15,282.4504283
5,18,3,2016,20,285.15,282.4504283
5,18,3,2016,21,285.15,282.4504283
5,18,3,2016,22,285.15,282.4504283
5,18,3,2016,23,284.15,281.9107312
6,19,3,2016,0,284.15,281.9107312
6,19,3,2016,1,284.15,281.9107312
6,19,3,2016,2,284.15,281.9107312
6,19,3,2016,3,284.15,282.4004284
6,19,3,2016,4,284.15,282.4004284
6,19,3,2016,5,284.15,282.4004284
6,19,3,2016,6,283.15,281.8975847
6,19,3,2016,7,284.15,282.4004284
6,19,3,2016,8,285.15,282.8734418
6,19,3,2016,9,286.15,283.9230707
6,19,3,2016,10,286.15,284.356133
6,19,3,2016,11,286.15,284.873302
6,19,3,2016,12,287.15,285.3339823
6,19,3,2016,13,287.15,285.3339823
6,19,3,2016,14,288.15,285.8536912
6,19,3,2016,15,288.15,285.8536912
6,19,3,2016,16,288.15,285.8536912
6,19,3,2016,17,288.15,285.8536912
6,19,3,2016,18,288.15,285.8536912
6,19,3,2016,19,288.15,285.8536912
6,19,3,2016,20,288.15,285.8536912
6,19,3,2016,21,288.15,285.8536912
6,19,3,2016,22,288.15,285.8536912
6,19,3,2016,23,288.15,285.8536912
7,20,3,2016,0,285.15,283.881398
7,20,3,2016,1,285.15,283.881398
7,20,3,2016,2,285.15,283.881398
7,20,3,2016,3,286.15,284.873302
7,20,3,2016,4,286.15,284.873302
7,20,3,2016,5,286.15,284.873302
7,20,3,2016,6,283.15,281.8975847
7,20,3,2016,7,283.15,281.8975847
7,20,3,2016,8,283.15,281.8975847
7,20,3,2016,9,283.15,281.8975847
7,20,3,2016,10,283.15,281.8975847
7,20,3,2016,11,283.15,281.8975847
7,20,3,2016,12,283.15,281.8975847
7,20,3,2016,13,289.15,286.3429656
7,20,3,2016,14,289.15,285.8602325
7,20,3,2016,15,289.15,285.8602325
7,20,3,2016,16,289.15,285.8602325
7,20,3,2016,17,288.15,284.9226322
7,20,3,2016,18,287.15,285.3339823
7,20,3,2016,19,287.15,285.3339823
7,20,3,2016,20,286.15,284.873302
7,20,3,2016,21,286.15,284.873302
7,20,3,2016,22,285.15,283.3782818
7,20,3,2016,23,284.15,282.8894922
1,21,3,2016,0,284.15,282.8894922
1,21,3,2016,1,284.15,282.4004284
1,21,3,2016,2,283.15,281.8975847
1,21,3,2016,3,283.15,281.8975847
1,21,3,2016,4,283.15,281.8975847
1,21,3,2016,5,283.15,281.8975847
1,21,3,2016,6,283.15,281.8975847
1,21,3,2016,7,283.15,281.8975847
1,21,3,2016,8,285.15,283.3782818
1,21,3,2016,9,287.15,284.3487208
1,21,3,2016,10,287.15,284.3487208
1,21,3,2016,11,287.15,284.3487208
1,21,3,2016,12,287.15,284.3487208
1,21,3,2016,13,287.15,284.3487208
1,21,3,2016,14,288.15,284.4469819
1,21,3,2016,15,288.15,283.9623018
1,21,3,2016,16,288.15,283.9623018
1,21,3,2016,17,287.15,283.8935188
1,21,3,2016,18,286.15,283.399576
1,21,3,2016,19,286.15,282.9589004
1,21,3,2016,20,285.15,282.4504283
1,21,3,2016,21,284.15,281.9107312
1,21,3,2016,22,284.15,281.9107312
1,21,3,2016,23,284.15,281.9107312
2,22,3,2016,0,284.15,281.9107312
2,22,3,2016,1,284.15,281.9107312
2,22,3,2016,2,283.15,281.422573
2,22,3,2016,3,283.15,281.422573
2,22,3,2016,4,282.15,280.4447153
2,22,3,2016,5,282.15,280.4447153
2,22,3,2016,6,282.15,280.4447153
2,22,3,2016,7,282.15,280.4447153
2,22,3,2016,8,282.15,279.9853024
2,22,3,2016,9,284.15,281.0896533
2,22,3,2016,10,286.15,282.5128279
2,22,3,2016,11,288.15,283.5666132
2,22,3,2016,12,288.15,284.4469819
2,22,3,2016,13,288.15,283.9623018
2,22,3,2016,14,288.15,284.9226322
2,22,3,2016,15,287.15,284.3487208
2,22,3,2016,16,287.15,284.3487208
2,22,3,2016,17,287.15,284.8883821
2,22,3,2016,18,288.15,285.3910401
2,22,3,2016,19,287.15,284.8883821
2,22,3,2016,20,286.15,284.356133
2,22,3,2016,21,286.15,283.9230707
2,22,3,2016,22,285.15,282.8734418
2,22,3,2016,23,285.15,282.4504283
3,23,3,2016,0,286.15,281.7838559
3,23,3,2016,1,285.15,280.8924689
3,23,3,2016,2,284.15,279.5711651
3,23,3,2016,3,284.15,279.3088963
3,23,3,2016,4,282.15,278.1403459
3,23,3,2016,5,282.15,278.1403459
3,23,3,2016,6,282.15,278.1403459
3,23,3,2016,7,282.15,277.8267609
3,23,3,2016,8,282.15,278.1403459
3,23,3,2016,9,283.15,279.0280409
3,23,3,2016,10,285.15,280.1687311
3,23,3,2016,11,288.15,281.7689037
3,23,3,2016,12,287.15,282.2862901
3,23,3,2016,13,288.15,282.4297721
3,23,3,2016,14,288.15,282.4297721
3,23,3,2016,15,290.15,283.5279805
3,23,3,2016,16,290.15,284.5807796
3,23,3,2016,17,289.15,284.5612969
3,23,3,2016,18,287.15,283.5247652
3,23,3,2016,19,287.15,282.6752372
3,23,3,2016,20,287.15,283.5247652
3,23,3,2016,21,287.15,283.5247652
3,23,3,2016,22,286.15,282.9589004
3,23,3,2016,23,284.15,280.674808
4,24,3,2016,0,284.15,280.3397665
4,24,3,2016,1,283.15,279.3532989
4,24,3,2016,2,281.15,278.2121741
4,24,3,2016,3,282.15,278.451123
4,24,3,2016,4,282.15,278.1403459
4,24,3,2016,5,281.15,277.5489413
4,24,3,2016,6,280.15,276.9283115
4,24,3,2016,7,282.15,278.1403459
4,24,3,2016,8,284.15,279.3088963
4,24,3,2016,9,285.15,280.1687311
4,24,3,2016,10,287.15,283.056675
4,24,3,2016,11,288.15,283.5666132
4,24,3,2016,12,288.15,283.5666132
4,24,3,2016,13,288.15,283.9623018
4,24,3,2016,14,288.15,283.9623018
4,24,3,2016,15,288.15,283.5666132
4,24,3,2016,16,288.15,283.9623018
4,24,3,2016,17,287.15,283.5247652
4,24,3,2016,18,287.15,283.8935188
4,24,3,2016,19,286.15,283.399576
4,24,3,2016,20,286.15,283.399576
4,24,3,2016,21,285.15,282.8734418
4,24,3,2016,22,285.15,282.8734418
4,24,3,2016,23,284.15,281.9107312
5,25,3,2016,0,284.15,282.4004284
5,25,3,2016,1,284.15,282.4004284
5,25,3,2016,2,283.15,280.9480181
5,25,3,2016,3,283.15,280.5521242
5,25,3,2016,4,282.15,279.9853024
5,25,3,2016,5,282.15,279.9853024
5,25,3,2016,6,282.15,279.6029674
5,25,3,2016,7,281.15,279.0225839
5,25,3,2016,8,283.15,280.5521242
5,25,3,2016,9,285.15,282.0242786
5,25,3,2016,10,287.15,283.056675
5,25,3,2016,11,288.15,283.9623018
5,25,3,2016,12,288.15,283.5666132
5,25,3,2016,13,288.15,284.4469819
5,25,3,2016,14,288.15,284.4469819
5,25,3,2016,15,289.15,285.3691949
5,25,3,2016,16,287.15,283.8935188
5,25,3,2016,17,287.15,284.8883821
5,25,3,2016,18,286.15,284.356133
5,25,3,2016,19,286.15,283.9230707
5,25,3,2016,20,286.15,283.9230707
5,25,3,2016,21,286.15,283.9230707
5,25,3,2016,22,285.15,283.3782818
5,25,3,2016,23,286.15,283.9230707
6,26,3,2016,0,285.15,283.3782818
6,26,3,2016,1,285.15,283.3782818
6,26,3,2016,2,284.15,282.8894922
6,26,3,2016,3,284.15,282.4004284
6,26,3,2016,4,283.15,281.8975847
6,26,3,2016,5,283.15,281.8975847
6,26,3,2016,6,282.15,280.9056753
6,26,3,2016,7,283.15,281.8975847
6,26,3,2016,8,286.15,283.9230707
6,26,3,2016,9,287.15,284.8883821
6,26,3,2016,10,287.15,284.3487208
6,26,3,2016,11,288.15,285.3910401
6,26,3,2016,12,288.15,284.9226322
6,26,3,2016,13,288.15,285.3910401
6,26,3,2016,14,289.15,285.8602325
6,26,3,2016,15,289.15,285.8602325
6,26,3,2016,16,289.15,285.8602325
6,26,3,2016,17,289.15,285.3691949
6,26,3,2016,18,288.15,284.9226322
6,26,3,2016,19,287.15,284.8883821
6,26,3,2016,20,288.15,284.9226322
6,26,3,2016,21,287.15,284.8883821
6,26,3,2016,22,287.15,284.8883821
6,26,3,2016,23,287.15,284.8883821
7,27,3,2016,0,286.15,283.399576
7,27,3,2016,1,286.15,283.399576
7,27,3,2016,2,285.15,282.8734418
7,27,3,2016,3,285.15,282.8734418
7,27,3,2016,4,284.15,281.9107312
7,27,3,2016,5,284.15,281.9107312
7,27,3,2016,6,284.15,281.9107312
7,27,3,2016,7,285.15,282.4504283
7,27,3,2016,8,286.15,282.9589004
7,27,3,2016,9,289.15,285.8602325
7,27,3,2016,10,288.15,285.3910401
7,27,3,2016,11,289.15,285.8602325
7,27,3,2016,12,289.15,285.3691949
7,27,3,2016,13,287.15,283.8935188
7,27,3,2016,14,288.15,284.4469819
7,27,3,2016,15,288.15,284.4469819
7,27,3,2016,16,288.15,284.4469819
7,27,3,2016,17,288.15,284.4469819
7,27,3,2016,18,287.15,283.8935188
7,27,3,2016,19,287.15,283.8935188
7,27,3,2016,20,286.15,283.399576
7,27,3,2016,21,286.15,282.9589004
7,27,3,2016,22,286.15,283.399576
7,27,3,2016,23,286.15,283.399576
1,28,3,2016,0,286.15,283.9230707
1,28,3,2016,1,285.15,283.3782818
1,28,3,2016,2,285.15,282.8734418
1,28,3,2016,3,284.15,282.4004284
1,28,3,2016,4,283.15,281.422573
1,28,3,2016,5,283.15,281.422573
1,28,3,2016,6,283.15,281.422573
1,28,3,2016,7,283.15,280.9480181
1,28,3,2016,8,284.15,281.0896533
1,28,3,2016,9,286.15,282.9589004
1,28,3,2016,10,289.15,283.7167881
1,28,3,2016,11,290.15,284.5807796
1,28,3,2016,12,291.15,285.561012
1,28,3,2016,13,291.15,285.9044745
1,28,3,2016,14,290.15,285.4563136
1,28,3,2016,15,290.15,285.878143
1,28,3,2016,16,292.15,285.5637069
1,28,3,2016,17,290.15,285.878143
1,28,3,2016,18,288.15,284.9226322
1,28,3,2016,19,288.15,285.3910401
1,28,3,2016,20,287.15,284.8883821
1,28,3,2016,21,288.15,283.9623018
1,28,3,2016,22,288.15,284.4469819
1,28,3,2016,23,288.15,283.9623018
2,29,3,2016,0,286.15,283.399576
2,29,3,2016,1,286.15,282.9589004
2,29,3,2016,2,286.15,282.5128279
2,29,3,2016,3,285.15,282.0242786
2,29,3,2016,4,285.15,282.0242786
2,29,3,2016,5,285.15,282.0242786
2,29,3,2016,6,284.15,281.5012778
2,29,3,2016,7,284.15,281.5012778
2,29,3,2016,8,286.15,282.5128279
2,29,3,2016,9,289.15,284.5612969
2,29,3,2016,10,292.15,286.4291109
2,29,3,2016,11,290.15,286.2914044
2,29,3,2016,12,292.15,286.7845032
2,29,3,2016,13,293.15,287.2972042
2,29,3,2016,14,292.15,287.2463334
2,29,3,2016,15,292.15,287.2463334
2,29,3,2016,16,292.15,286.7845032
2,29,3,2016,17,291.15,286.3513257
2,29,3,2016,18,290.15,285.4563136
2,29,3,2016,19,290.15,285.0244407
2,29,3,2016,20,289.15,285.8602325
2,29,3,2016,21,288.15,285.3910401
2,29,3,2016,22,288.15,284.9226322
2,29,3,2016,23,287.15,283.5247652
3,30,3,2016,0,287.15,284.8883821
3,30,3,2016,1,286.15,284.356133
3,30,3,2016,2,286.15,284.356133
3,30,3,2016,3,285.15,282.0242786
3,30,3,2016,4,284.15,281.5012778
3,30,3,2016,5,284.15,281.5012778
3,30,3,2016,6,284.15,281.5012778
3,30,3,2016,7,285.15,282.0242786
3,30,3,2016,8,286.15,284.873302
3,30,3,2016,9,286.15,284.873302
3,30,3,2016,10,286.15,284.873302
3,30,3,2016,11,287.15,285.8652044
3,30,3,2016,12,288.15,285.8536912
3,30,3,2016,13,287.15,285.3339823
3,30,3,2016,14,288.15,285.8536912
3,30,3,2016,15,289.15,286.3429656
3,30,3,2016,16,288.15,285.3910401
3,30,3,2016,17,288.15,285.8536912
3,30,3,2016,18,288.15,285.8536912
3,30,3,2016,19,287.15,285.3339823
3,30,3,2016,20,287.15,285.3339823
3,30,3,2016,21,287.15,285.3339823
3,30,3,2016,22,287.15,285.3339823
3,30,3,2016,23,286.15,284.356133
4,31,3,2016,0,287.15,284.3487208
4,31,3,2016,1,286.15,283.399576
4,31,3,2016,2,285.15,284.467696
4,31,3,2016,3,286.15,284.873302
4,31,3,2016,4,286.15,284.873302
4,31,3,2016,5,286.15,283.399576
4,31,3,2016,6,286.15,282.9589004
4,31,3,2016,7,287.15,285.3339823
4,31,3,2016,8,287.15,285.3339823
4,31,3,2016,9,288.15,285.3910401
4,31,3,2016,10,291.15,287.2136105
4,31,3,2016,11,290.15,286.7978299
4,31,3,2016,12,289.15,286.8189981
4,31,3,2016,13,289.15,286.3429656
4,31,3,2016,14,289.15,286.8189981
4,31,3,2016,15,290.15,286.7978299
4,31,3,2016,16,294.15,284.9754733
4,31,3,2016,17,293.15,284.5382308
4,31,3,2016,18,292.15,283.3085698
4,31,3,2016,19,290.15,282.7711326
4,31,3,2016,20,288.15,282.1037049
4,31,3,2016,21,287.15,281.5830204
4,31,3,2016,22,287.15,283.5247652
4,31,3,2016,23,287.15,283.8935188
5,1,4,2016,0,286.15,283.9230707
5,1,4,2016,1,286.15,283.9230707
5,1,4,2016,2,286.15,283.9230707
5,1,4,2016,3,286.15,283.399576
5,1,4,2016,4,286.15,283.399576
5,1,4,2016,5,283.15,280.5521242
5,1,4,2016,6,282.15,280.4447153
5,1,4,2016,7,282.15,280.4447153
5,1,4,2016,8,282.15,280.9056753
5,1,4,2016,9,282.15,280.9056753
5,1,4,2016,10,283.15,281.422573
5,1,4,2016,11,283.15,281.422573
5,1,4,2016,12,284.15,282.4004284
5,1,4,2016,13,285.15,282.0242786
5,1,4,2016,14,285.15,282.4504283
5,1,4,2016,15,284.15,281.9107312
5,1,4,2016,16,285.15,282.8734418
5,1,4,2016,17,285.15,282.8734418
5,1,4,2016,18,285.15,283.3782818
5,1,4,2016,19,285.15,283.3782818
5,1,4,2016,20,285.15,282.8734418
5,1,4,2016,21,284.15,282.4004284
5,1,4,2016,22,285.15,282.4504283
5,1,4,2016,23,285.15,282.0242786
6,2,4,2016,0,285.15,282.0242786
6,2,4,2016,1,284.15,281.9107312
6,2,4,2016,2,283.15,281.422573
6,2,4,2016,3,284.15,281.9107312
6,2,4,2016,4,283.15,281.422573
6,2,4,2016,5,283.15,281.422573
6,2,4,2016,6,284.15,281.9107312
6,2,4,2016,7,284.15,281.5012778
6,2,4,2016,8,284.15,280.674808
6,2,4,2016,9,285.15,281.59382
6,2,4,2016,10,285.15,281.59382
6,2,4,2016,11,286.15,282.1510436
6,2,4,2016,12,287.15,282.2862901
6,2,4,2016,13,288.15,283.1624346
6,2,4,2016,14,288.15,283.9623018
6,2,4,2016,15,288.15,283.9623018
6,2,4,2016,16,288.15,284.4469819
6,2,4,2016,17,288.15,283.9623018
6,2,4,2016,18,287.15,283.056675
6,2,4,2016,19,286.15,282.5128279
6,2,4,2016,20,286.15,282.9589004
6,2,4,2016,21,286.15,282.9589004
6,2,4,2016,22,285.15,282.8734418
6,2,4,2016,23,283.15,280.5521242
7,3,4,2016,0,283.15,280.5521242
7,3,4,2016,1,283.15,280.5521242
7,3,4,2016,2,284.15,281.5012778
7,3,4,2016,3,283.15,280.5521242
7,3,4,2016,4,283.15,280.5521242
7,3,4,2016,5,282.15,279.9853024
7,3,4,2016,6,282.15,279.9853024
7,3,4,2016,7,282.15,279.9853024
7,3,4,2016,8,283.15,280.9480181
7,3,4,2016,9,286.15,283.9230707
7,3,4,2016,10,287.15,284.8883821
7,3,4,2016,11,289.15,286.3429656
7,3,4,2016,12,289.15,286.3429656
7,3,4,2016,13,289.15,286.3429656
7,3,4,2016,14,289.15,286.3429656
7,3,4,2016,15,289.15,286.3429656
7,3,4,2016,16,289.15,286.3429656
7,3,4,2016,17,288.15,285.8536912
7,3,4,2016,18,288.15,285.8536912
7,3,4,2016,19,287.15,285.3339823
7,3,4,2016,20,287.15,285.3339823
7,3,4,2016,21,287.15,285.3339823
7,3,4,2016,22,287.15,285.3339823
7,3,4,2016,23,287.15,285.3339823
1,4,4,2016,0,287.15,285.3339823
1,4,4,2016,1,287.15,285.3339823
1,4,4,2016,2,286.15,284.356133
1,4,4,2016,3,287.15,285.8652044
1,4,4,2016,4,286.15,284.356133
1,4,4,2016,5,287.15,285.8652044
1,4,4,2016,6,285.15,283.3782818
1,4,4,2016,7,285.15,283.3782818
1,4,4,2016,8,286.15,283.9230707
1,4,4,2016,9,287.15,284.8883821
1,4,4,2016,10,288.15,286.3118296
1,4,4,2016,11,288.15,286.3118296
1,4,4,2016,12,288.15,285.8536912
1,4,4,2016,13,289.15,285.8602325
1,4,4,2016,14,290.15,286.7978299
1,4,4,2016,15,288.15,286.3118296
1,4,4,2016,16,288.15,286.3118296
1,4,4,2016,17,288.15,286.3118296
1,4,4,2016,18,287.15,285.3339823
1,4,4,2016,19,287.15,285.3339823
1,4,4,2016,20,287.15,285.3339823
1,4,4,2016,21,287.15,285.8652044
1,4,4,2016,22,287.15,286.4818708
1,4,4,2016,23,287.15,286.4818708
2,5,4,2016,0,287.15,286.4818708
2,5,4,2016,1,287.15,286.4818708
2,5,4,2016,2,287.15,285.8652044
2,5,4,2016,3,287.15,286.4818708
2,5,4,2016,4,287.15,285.8652044
2,5,4,2016,5,288.15,286.3118296
2,5,4,2016,6,288.15,286.3118296
2,5,4,2016,7,288.15,286.3118296
2,5,4,2016,8,288.15,285.8536912
2,5,4,2016,9,288.15,286.3118296
2,5,4,2016,10,288.15,286.8571051
2,5,4,2016,11,288.15,286.8571051
2,5,4,2016,12,286.15,284.873302
2,5,4,2016,13,286.15,284.873302
2,5,4,2016,14,287.15,284.8883821
2,5,4,2016,15,288.15,285.8536912
2,5,4,2016,16,287.15,284.8883821
2,5,4,2016,17,287.15,284.8883821
2,5,4,2016,18,287.15,284.8883821
2,5,4,2016,19,287.15,284.8883821
2,5,4,2016,20,288.15,285.8536912
2,5,4,2016,21,287.15,284.8883821
2,5,4,2016,22,286.15,284.356133
2,5,4,2016,23,286.15,284.873302
3,6,4,2016,0,286.15,284.356133
3,6,4,2016,1,285.15,283.881398
3,6,4,2016,2,284.15,282.8894922
3,6,4,2016,3,285.15,283.3782818
3,6,4,2016,4,285.15,283.3782818
3,6,4,2016,5,285.15,283.3782818
3,6,4,2016,6,285.15,282.8734418
3,6,4,2016,7,285.15,283.3782818
3,6,4,2016,8,287.15,284.3487208
3,6,4,2016,9,288.15,284.4469819
3,6,4,2016,10,289.15,284.9691025
3,6,4,2016,11,291.15,286.3513257
3,6,4,2016,12,291.15,286.7871795
3,6,4,2016,13,290.15,285.878143
3,6,4,2016,14,290.15,285.878143
3,6,4,2016,15,290.15,285.4563136
3,6,4,2016,16,290.15,285.4563136
3,6,4,2016,17,290.15,285.878143
3,6,4,2016,18,289.15,285.3691949
3,6,4,2016,19,288.15,284.9226322
3,6,4,2016,20,288.15,284.9226322
3,6,4,2016,21,288.15,284.9226322
3,6,4,2016,22,286.15,283.9230707
3,6,4,2016,23,286.15,284.356133
4,7,4,2016,0,286.15,283.9230707
4,7,4,2016,1,286.15,283.9230707
4,7,4,2016,2,286.15,283.399576
4,7,4,2016,3,286.15,282.9589004
4,7,4,2016,4,286.15,282.1510436
4,7,4,2016,5,286.15,281.7838559
4,7,4,2016,6,285.15,281.2454075
4,7,4,2016,7,285.15,281.2454075
4,7,4,2016,8,286.15,281.7838559
4,7,4,2016,9,287.15,282.2862901
4,7,4,2016,10,289.15,283.7167881
4,7,4,2016,11,289.15,283.7167881
4,7,4,2016,12,289.15,284.5612969
4,7,4,2016,13,289.15,284.5612969
4,7,4,2016,14,289.15,284.9691025
4,7,4,2016,15,288.15,284.4469819
4,7,4,2016,16,288.15,284.9226322
4,7,4,2016,17,289.15,285.3691949
4,7,4,2016,18,288.15,284.9226322
4,7,4,2016,19,288.15,285.3910401
4,7,4,2016,20,287.15,284.3487208
4,7,4,2016,21,287.15,284.8883821
4,7,4,2016,22,286.15,283.9230707
4,7,4,2016,23,286.15,283.9230707
5,8,4,2016,0,287.15,283.5247652
5,8,4,2016,1,286.15,282.9589004
5,8,4,2016,2,286.15,282.9589004
5,8,4,2016,3,285.15,282.0242786
5,8,4,2016,4,285.15,282.4504283
5,8,4,2016,5,284.15,282.4004284
5,8,4,2016,6,282.15,279.6029674
5,8,4,2016,7,281.15,279.4668554
5,8,4,2016,8,282.15,279.9853024
5,8,4,2016,9,283.15,280.5521242
5,8,4,2016,10,282.15,280.4447153
5,8,4,2016,11,284.15,282.4004284
5,8,4,2016,12,284.15,281.5012778
5,8,4,2016,13,285.15,281.2454075
5,8,4,2016,14,285.15,281.2454075
5,8,4,2016,15,286.15,281.7838559
5,8,4,2016,16,286.15,281.7838559
5,8,4,2016,17,285.15,281.2454075
5,8,4,2016,18,286.15,281.7838559
5,8,4,2016,19,285.15,281.59382
5,8,4,2016,20,284.15,281.0896533
5,8,4,2016,21,284.15,281.5012778
5,8,4,2016,22,283.15,280.9480181
5,8,4,2016,23,283.15,280.5521242
6,9,4,2016,0,282.15,279.6029674
6,9,4,2016,1,282.15,278.8367705
6,9,4,2016,2,282.15,278.451123
6,9,4,2016,3,282.15,278.451123
6,9,4,2016,4,282.15,278.1403459
6,9,4,2016,5,283.15,278.698967
6,9,4,2016,6,282.15,278.1403459
6,9,4,2016,7,282.15,278.451123
6,9,4,2016,8,283.15,279.0280409
6,9,4,2016,9,285.15,280.5339818
6,9,4,2016,10,287.15,281.5830204
6,9,4,2016,11,288.15,282.4297721
6,9,4,2016,12,289.15,283.7167881
6,9,4,2016,13,289.15,284.1444015
6,9,4,2016,14,289.15,284.9691025
6,9,4,2016,15,289.15,284.9691025
6,9,4,2016,16,289.15,284.5612969
6,9,4,2016,17,288.15,283.9623018
6,9,4,2016,18,288.15,283.9623018
6,9,4,2016,19,287.15,284.3487208
6,9,4,2016,20,286.15,282.5128279
6,9,4,2016,21,287.15,283.5247652
6,9,4,2016,22,286.15,283.399576
6,9,4,2016,23,285.15,282.0242786
7,10,4,2016,0,284.15,281.5012778
7,10,4,2016,1,284.15,281.5012778
7,10,4,2016,2,283.15,280.9480181
7,10,4,2016,3,283.15,280.9480181
7,10,4,2016,4,283.15,280.9480181
7,10,4,2016,5,283.15,280.9480181
7,10,4,2016,6,282.15,280.4447153
7,10,4,2016,7,283.15,280.9480181
7,10,4,2016,8,285.15,282.4504283
7,10,4,2016,9,288.15,284.9226322
7,10,4,2016,10,289.15,285.8602325
7,10,4,2016,11,289.15,286.3429656
7,10,4,2016,12,290.15,287.2948885
7,10,4,2016,13,290.15,287.2948885
7,10,4,2016,14,290.15,287.2948885
7,10,4,2016,15,290.15,287.2948885
7,10,4,2016,16,290.15,287.2948885
7,10,4,2016,17,289.15,286.3429656
7,10,4,2016,18,289.15,286.3429656
7,10,4,2016,19,288.15,285.8536912
7,10,4,2016,20,287.15,284.8883821
7,10,4,2016,21,288.15,284.9226322
7,10,4,2016,22,286.15,283.9230707
7,10,4,2016,23,286.15,283.9230707
1,11,4,2016,0,287.15,284.8883821
1,11,4,2016,1,287.15,284.8883821
1,11,4,2016,2,286.15,283.9230707
1,11,4,2016,3,285.15,283.3782818
1,11,4,2016,4,285.15,283.3782818
1,11,4,2016,5,286.15,284.356133
1,11,4,2016,6,285.15,283.3782818
1,11,4,2016,7,286.15,283.9230707
1,11,4,2016,8,287.15,284.8883821
1,11,4,2016,9,288.15,285.3910401
1,11,4,2016,10,290.15,286.7978299
1,11,4,2016,11,290.15,286.2914044
1,11,4,2016,12,290.15,287.2948885
1,11,4,2016,13,291.15,286.7871795
1,11,4,2016,14,290.15,286.2914044
1,11,4,2016,15,290.15,287.7843029
1,11,4,2016,16,290.15,287.7843029
1,11,4,2016,17,290.15,287.2948885
1,11,4,2016,18,288.15,286.3118296
1,11,4,2016,19,287.15,285.3339823
1,11,4,2016,20,288.15,283.9623018
1,11,4,2016,21,288.15,283.9623018
1,11,4,2016,22,287.15,284.3487208
1,11,4,2016,23,287.15,284.3487208
2,12,4,2016,0,286.15,283.9230707
2,12,4,2016,1,286.15,283.9230707
2,12,4,2016,2,286.15,284.356133
2,12,4,2016,3,286.15,284.356133
2,12,4,2016,4,287.15,284.8883821
2,12,4,2016,5,286.15,283.9230707
2,12,4,2016,6,285.15,282.8734418
2,12,4,2016,7,286.15,283.399576
2,12,4,2016,8,287.15,284.3487208
2,12,4,2016,9,289.15,285.8602325
2,12,4,2016,10,289.15,286.8189981
2,12,4,2016,11,290.15,286.7978299
2,12,4,2016,12,290.15,286.7978299
2,12,4,2016,13,290.15,287.2948885
2,12,4,2016,14,290.15,287.2948885
2,12,4,2016,15,289.15,286.8189981
2,12,4,2016,16,289.15,286.8189981
2,12,4,2016,17,290.15,287.2948885
2,12,4,2016,18,289.15,286.8189981
2,12,4,2016,19,288.15,285.3910401
2,12,4,2016,20,288.15,284.9226322
2,12,4,2016,21,289.15,284.9691025
2,12,4,2016,22,288.15,284.4469819
2,12,4,2016,23,288.15,283.5666132
3,13,4,2016,0,289.15,284.1444015
3,13,4,2016,1,288.15,283.5666132
3,13,4,2016,2,288.15,284.9226322
3,13,4,2016,3,287.15,285.3339823
3,13,4,2016,4,286.15,285.4747841
3,13,4,2016,5,286.15,284.873302
3,13,4,2016,6,285.15,282.4504283
3,13,4,2016,7,286.15,282.9589004
3,13,4,2016,8,287.15,284.3487208
3,13,4,2016,9,290.15,286.2914044
3,13,4,2016,10,291.15,286.3513257
3,13,4,2016,11,293.15,287.2972042
3,13,4,2016,12,293.15,286.9204255
3,13,4,2016,13,294.15,286.9616884
3,13,4,2016,14,294.15,287.3751986
3,13,4,2016,15,292.15,287.2463334
3,13,4,2016,16,292.15,286.7845032
3,13,4,2016,17,292.15,286.7845032
3,13,4,2016,18,291.15,286.3513257
3,13,4,2016,19,290.15,285.4563136
3,13,4,2016,20,290.15,285.0244407
3,13,4,2016,21,288.15,284.9226322
3,13,4,2016,22,288.15,285.3910401
3,13,4,2016,23,288.15,284.9226322
4,14,4,2016,0,287.15,284.3487208
4,14,4,2016,1,286.15,282.9589004
4,14,4,2016,2,285.15,281.59382
4,14,4,2016,3,285.15,281.59382
4,14,4,2016,4,285.15,281.59382
4,14,4,2016,5,284.15,281.0896533
4,14,4,2016,6,283.15,280.1550244
4,14,4,2016,7,284.15,280.674808
4,14,4,2016,8,287.15,282.6752372
4,14,4,2016,9,290.15,284.5807796
4,14,4,2016,10,291.15,285.561012
