,Name,Values
421,dist_np_combi_5_0_time5_y,1.0
422,dist_np_combi_5_1_time5_y,0.0
423,dist_np_combi_5_2_time5_y,0.0
424,dist_np_combi_5_3_time5_y,0.0
425,dist_np_combi_6_0_time5_y,0.0
426,dist_np_combi_6_1_time5_y,0.0
427,dist_np_combi_6_2_time5_y,0.0
428,dist_np_combi_6_3_time5_y,0.0
429,enwk_1_time5_y,0.0
430,enwk_2_time5_y,0.0
431,enwk_3_time5_y,0.0
432,enwk_4_time5_y,0.0
433,cnwk_1_time5_y,0.0
434,cnwk_2_time5_y,0.0
435,cnwk_3_time5_y,0.0
436,cnwk_4_time5_y,0.0
437,cts_time5_y,1.0
438,ch1_1_time6_y,0.0
439,ch1_2_time6_y,0.0
440,ch1_3_time6_y,0.0
441,ch1_4_time6_y,0.0
442,ch2_1_time6_y,0.0
443,ch2_2_time6_y,0.0
444,ch2_3_time6_y,0.0
445,ch2_4_time6_y,0.0
446,ch3_1_time6_y,0.0
447,ch3_2_time6_y,0.0
448,ch3_3_time6_y,0.0
449,ch3_4_time6_y,0.0
450,ep1_1_time6_y,0.0
451,ep1_2_time6_y,0.0
452,ep1_3_time6_y,0.0
453,ep1_4_time6_y,0.0
454,ep2_1_time6_y,0.0
455,ep2_2_time6_y,0.0
456,ep2_3_time6_y,0.0
457,ep2_4_time6_y,0.0
458,ep3_1_time6_y,0.0
459,ep3_2_time6_y,0.0
460,ep3_3_time6_y,0.0
461,ep3_4_time6_y,0.0
462,cp1_1_time6_y,0.0
463,cp1_2_time6_y,0.0
464,cp1_3_time6_y,0.0
465,cp1_4_time6_y,0.0
466,cp2_1_time6_y,0.0
467,cp2_2_time6_y,0.0
468,cp2_3_time6_y,0.0
469,cp2_4_time6_y,0.0
470,cp3_1_time6_y,0.0
471,cp3_2_time6_y,0.0
472,cp3_3_time6_y,0.0
473,cp3_4_time6_y,0.0
474,dist_np_combi_0_0_time6_y,0.0
475,dist_np_combi_0_1_time6_y,0.0
476,dist_np_combi_0_2_time6_y,0.0
477,dist_np_combi_0_3_time6_y,0.0
478,dist_np_combi_1_0_time6_y,0.0
479,dist_np_combi_1_1_time6_y,0.0
480,dist_np_combi_1_2_time6_y,0.0
481,dist_np_combi_1_3_time6_y,0.0
482,dist_np_combi_2_0_time6_y,0.0
483,dist_np_combi_2_1_time6_y,0.0
484,dist_np_combi_2_2_time6_y,0.0
485,dist_np_combi_2_3_time6_y,0.0
486,dist_np_combi_3_0_time6_y,0.0
487,dist_np_combi_3_1_time6_y,0.0
488,dist_np_combi_3_2_time6_y,0.0
489,dist_np_combi_3_3_time6_y,0.0
490,dist_np_combi_4_0_time6_y,0.0
491,dist_np_combi_4_1_time6_y,0.0
492,dist_np_combi_4_2_time6_y,0.0
493,dist_np_combi_4_3_time6_y,0.0
494,dist_np_combi_5_0_time6_y,1.0
495,dist_np_combi_5_1_time6_y,0.0
496,dist_np_combi_5_2_time6_y,0.0
497,dist_np_combi_5_3_time6_y,0.0
498,dist_np_combi_6_0_time6_y,0.0
499,dist_np_combi_6_1_time6_y,0.0
500,dist_np_combi_6_2_time6_y,0.0
501,dist_np_combi_6_3_time6_y,0.0
502,enwk_1_time6_y,0.0
503,enwk_2_time6_y,0.0
504,enwk_3_time6_y,0.0
505,enwk_4_time6_y,0.0
506,cnwk_1_time6_y,0.0
507,cnwk_2_time6_y,0.0
508,cnwk_3_time6_y,0.0
509,cnwk_4_time6_y,0.0
510,cts_time6_y,1.0
511,ch1_1_time7_y,0.0
512,ch1_2_time7_y,1.0
513,ch1_3_time7_y,0.0
514,ch1_4_time7_y,0.0
515,ch2_1_time7_y,0.0
516,ch2_2_time7_y,0.0
517,ch2_3_time7_y,0.0
518,ch2_4_time7_y,0.0
519,ch3_1_time7_y,0.0
520,ch3_2_time7_y,0.0
521,ch3_3_time7_y,0.0
522,ch3_4_time7_y,0.0
523,ep1_1_time7_y,1.0
524,ep1_2_time7_y,0.0
525,ep1_3_time7_y,0.0
526,ep1_4_time7_y,0.0
527,ep2_1_time7_y,0.0
528,ep2_2_time7_y,0.0
529,ep2_3_time7_y,0.0
530,ep2_4_time7_y,0.0
531,ep3_1_time7_y,0.0
532,ep3_2_time7_y,0.0
533,ep3_3_time7_y,0.0
534,ep3_4_time7_y,0.0
535,cp1_1_time7_y,1.0
536,cp1_2_time7_y,0.0
537,cp1_3_time7_y,0.0
538,cp1_4_time7_y,0.0
539,cp2_1_time7_y,0.0
540,cp2_2_time7_y,0.0
541,cp2_3_time7_y,0.0
542,cp2_4_time7_y,0.0
543,cp3_1_time7_y,0.0
544,cp3_2_time7_y,0.0
545,cp3_3_time7_y,0.0
546,cp3_4_time7_y,0.0
547,dist_np_combi_0_0_time7_y,0.0
548,dist_np_combi_0_1_time7_y,0.0
549,dist_np_combi_0_2_time7_y,0.0
550,dist_np_combi_0_3_time7_y,0.0
551,dist_np_combi_1_0_time7_y,0.0
552,dist_np_combi_1_1_time7_y,0.0
553,dist_np_combi_1_2_time7_y,0.0
554,dist_np_combi_1_3_time7_y,0.0
555,dist_np_combi_2_0_time7_y,0.0
556,dist_np_combi_2_1_time7_y,0.0
557,dist_np_combi_2_2_time7_y,0.0
558,dist_np_combi_2_3_time7_y,0.0
559,dist_np_combi_3_0_time7_y,0.0
560,dist_np_combi_3_1_time7_y,0.0
561,dist_np_combi_3_2_time7_y,0.0
562,dist_np_combi_3_3_time7_y,0.0
563,dist_np_combi_4_0_time7_y,0.0
564,dist_np_combi_4_1_time7_y,0.0
565,dist_np_combi_4_2_time7_y,0.0
566,dist_np_combi_4_3_time7_y,0.0
567,dist_np_combi_5_0_time7_y,1.0
568,dist_np_combi_5_1_time7_y,0.0
569,dist_np_combi_5_2_time7_y,0.0
570,dist_np_combi_5_3_time7_y,0.0
571,dist_np_combi_6_0_time7_y,0.0
572,dist_np_combi_6_1_time7_y,0.0
