,Parent,Variable,Type,Name,Layer,Flow_min,Flow_grad,InOut
631,hsb_ss,hsb_ss_v6,flow,hsb_ss_flow_out_v,distnwk_consol_flow,-0.0,377.5,out
632,hsb_ss,hsb_ss_u7,temp_chil,hsb_ss_tin_u,sp12hsb_temp,274.15,2.0,in
633,hsb_ss,hsb_ss_v7,temp_chil,hsb_ss_tin_v,sp12hsb_temp,0.0,-2.0,in
634,hsb_ss,hsb_ss_u7,flow,hsb_ss_mfin_u,hsbnwk2ss_flow,0.0,377.5,in
635,hsb_ss,hsb_ss_v7,flow,hsb_ss_mfin_v,hsbnwk2ss_flow,0.0,377.5,in
636,hsb_ss,hsb_ss_u7,temp_chil,hsb_ss_tout_u,ss2sp2_temp,-1.214354828494718,139.575,out
637,hsb_ss,hsb_ss_v7,temp_chil,hsb_ss_tout_v,ss2sp2_temp,0.05555555555555551,136.575,out
638,hsb_ss,hsb_ss_u7,flow,hsb_ss_flow_out_u,distnwk_consol_flow,0.0,377.5,out
639,hsb_ss,hsb_ss_v7,flow,hsb_ss_flow_out_v,distnwk_consol_flow,0.0,377.5,out
640,hsb_ss,hsb_ss_u8,temp_chil,hsb_ss_tin_u,sp12hsb_temp,274.15,2.0,in
641,hsb_ss,hsb_ss_v8,temp_chil,hsb_ss_tin_v,sp12hsb_temp,0.0,-2.0,in
642,hsb_ss,hsb_ss_u8,flow,hsb_ss_mfin_u,hsbnwk2ss_flow,0.0,377.5,in
643,hsb_ss,hsb_ss_v8,flow,hsb_ss_mfin_v,hsbnwk2ss_flow,0.0,377.5,in
644,hsb_ss,hsb_ss_u8,temp_chil,hsb_ss_tout_u,ss2sp2_temp,-1.658799272939161,139.90833333333333,out
645,hsb_ss,hsb_ss_v8,temp_chil,hsb_ss_tout_v,ss2sp2_temp,0.16666666666666669,136.24166666666665,out
646,hsb_ss,hsb_ss_u8,flow,hsb_ss_flow_out_u,distnwk_consol_flow,0.0,377.5,out
647,hsb_ss,hsb_ss_v8,flow,hsb_ss_flow_out_v,distnwk_consol_flow,0.0,377.5,out
648,hsb_ss,hsb_ss_u9,temp_chil,hsb_ss_tin_u,sp12hsb_temp,274.15,2.0,in
649,hsb_ss,hsb_ss_v9,temp_chil,hsb_ss_tin_v,sp12hsb_temp,0.0,-2.0,in
650,hsb_ss,hsb_ss_u9,flow,hsb_ss_mfin_u,hsbnwk2ss_flow,0.0,377.5,in
651,hsb_ss,hsb_ss_v9,flow,hsb_ss_mfin_v,hsbnwk2ss_flow,0.0,377.5,in
652,hsb_ss,hsb_ss_u9,temp_chil,hsb_ss_tout_u,ss2sp2_temp,-2.1587992729391603,140.24166666666665,out
653,hsb_ss,hsb_ss_v9,temp_chil,hsb_ss_tout_v,ss2sp2_temp,0.3333333333333332,135.90833333333333,out
654,hsb_ss,hsb_ss_u9,flow,hsb_ss_flow_out_u,distnwk_consol_flow,0.0,377.5,out
655,hsb_ss,hsb_ss_v9,flow,hsb_ss_flow_out_v,distnwk_consol_flow,0.0,377.5,out
656,hsb_ss,hsb_ss_u10,temp_chil,hsb_ss_tin_u,sp12hsb_temp,274.15,2.0,in
657,hsb_ss,hsb_ss_v10,temp_chil,hsb_ss_tin_v,sp12hsb_temp,0.0,-2.0,in
658,hsb_ss,hsb_ss_u10,flow,hsb_ss_mfin_u,hsbnwk2ss_flow,0.0,377.5,in
659,hsb_ss,hsb_ss_v10,flow,hsb_ss_mfin_v,hsbnwk2ss_flow,0.0,377.5,in
660,hsb_ss,hsb_ss_u10,temp_chil,hsb_ss_tout_u,ss2sp2_temp,-2.7143548284947165,140.575,out
661,hsb_ss,hsb_ss_v10,temp_chil,hsb_ss_tout_v,ss2sp2_temp,0.5555555555555555,135.575,out
662,hsb_ss,hsb_ss_u10,flow,hsb_ss_flow_out_u,distnwk_consol_flow,0.0,377.5,out
663,hsb_ss,hsb_ss_v10,flow,hsb_ss_flow_out_v,distnwk_consol_flow,0.0,377.5,out
664,hsb_ss,hsb_ss_u11,temp_chil,hsb_ss_tin_u,sp12hsb_temp,274.15,2.0,in
665,hsb_ss,hsb_ss_v11,temp_chil,hsb_ss_tin_v,sp12hsb_temp,0.0,-2.0,in
666,hsb_ss,hsb_ss_u11,flow,hsb_ss_mfin_u,hsbnwk2ss_flow,0.0,377.5,in
667,hsb_ss,hsb_ss_v11,flow,hsb_ss_mfin_v,hsbnwk2ss_flow,0.0,377.5,in
668,hsb_ss,hsb_ss_u11,temp_chil,hsb_ss_tout_u,ss2sp2_temp,-3.32546593960583,140.90833333333333,out
669,hsb_ss,hsb_ss_v11,temp_chil,hsb_ss_tout_v,ss2sp2_temp,0.8333333333333333,135.24166666666665,out
670,hsb_ss,hsb_ss_u11,flow,hsb_ss_flow_out_u,distnwk_consol_flow,0.0,377.5,out
671,hsb_ss,hsb_ss_v11,flow,hsb_ss_flow_out_v,distnwk_consol_flow,0.0,377.5,out
