,Parent,Name,Fmin,Fmax,Cost1,Cost2,Cinv1,Cinv2,Power1,Power2,Impact1,Impact2
233,gv2_ss,gv2_ss_v8,0.33333333333333326,0.5,0,0,0,0,0.0,0.0,0,0
234,gv2_ss,gv2_ss_u9,1.5,1.6666666666666665,0,0,0,0,0.0,0.0,0,0
235,gv2_ss,gv2_ss_v9,0.5,0.6666666666666665,0,0,0,0,0.0,0.0,0,0
236,gv2_ss,gv2_ss_u10,1.6666666666666665,1.8333333333333333,0,0,0,0,0.0,0.0,0,0
237,gv2_ss,gv2_ss_v10,0.6666666666666665,0.8333333333333333,0,0,0,0,0.0,0.0,0,0
238,gv2_ss,gv2_ss_u11,1.8333333333333333,2.0,0,0,0,0,0.0,0.0,0,0
239,gv2_ss,gv2_ss_v11,0.8333333333333333,1.0,0,0,0,0,0.0,0.0,0,0
240,hsb_ss,hsb_ss_u0,0.0,0.16666666666666666,0,0,0,0,0.0,0.0,0,0
241,hsb_ss,hsb_ss_v0,-1.0,-0.8333333333333334,0,0,0,0,0.0,0.0,0,0
242,hsb_ss,hsb_ss_u1,0.16666666666666666,0.3333333333333333,0,0,0,0,0.0,0.0,0,0
243,hsb_ss,hsb_ss_v1,-0.8333333333333334,-0.6666666666666667,0,0,0,0,0.0,0.0,0,0
244,hsb_ss,hsb_ss_u2,0.3333333333333333,0.5,0,0,0,0,0.0,0.0,0,0
245,hsb_ss,hsb_ss_v2,-0.6666666666666667,-0.5,0,0,0,0,0.0,0.0,0,0
246,hsb_ss,hsb_ss_u3,0.5,0.6666666666666666,0,0,0,0,0.0,0.0,0,0
247,hsb_ss,hsb_ss_v3,-0.5,-0.33333333333333337,0,0,0,0,0.0,0.0,0,0
248,hsb_ss,hsb_ss_u4,0.6666666666666666,0.8333333333333333,0,0,0,0,0.0,0.0,0,0
249,hsb_ss,hsb_ss_v4,-0.33333333333333337,-0.16666666666666674,0,0,0,0,0.0,0.0,0,0
250,hsb_ss,hsb_ss_u5,0.8333333333333333,1.0,0,0,0,0,0.0,0.0,0,0
251,hsb_ss,hsb_ss_v5,-0.16666666666666674,0.0,0,0,0,0,0.0,-0.0,0,0
252,hsb_ss,hsb_ss_u6,1.0,1.1666666666666665,0,0,0,0,0.0,0.0,0,0
253,hsb_ss,hsb_ss_v6,0.0,0.16666666666666652,0,0,0,0,0.0,-0.0,0,0
254,hsb_ss,hsb_ss_u7,1.1666666666666665,1.3333333333333333,0,0,0,0,0.0,0.0,0,0
255,hsb_ss,hsb_ss_v7,0.16666666666666652,0.33333333333333326,0,0,0,0,0.0,0.0,0,0
256,hsb_ss,hsb_ss_u8,1.3333333333333333,1.5,0,0,0,0,0.0,0.0,0,0
257,hsb_ss,hsb_ss_v8,0.33333333333333326,0.5,0,0,0,0,0.0,0.0,0,0
258,hsb_ss,hsb_ss_u9,1.5,1.6666666666666665,0,0,0,0,0.0,0.0,0,0
259,hsb_ss,hsb_ss_v9,0.5,0.6666666666666665,0,0,0,0,0.0,0.0,0,0
260,hsb_ss,hsb_ss_u10,1.6666666666666665,1.8333333333333333,0,0,0,0,0.0,0.0,0,0
261,hsb_ss,hsb_ss_v10,0.6666666666666665,0.8333333333333333,0,0,0,0,0.0,0.0,0,0
262,hsb_ss,hsb_ss_u11,1.8333333333333333,2.0,0,0,0,0,0.0,0.0,0,0
263,hsb_ss,hsb_ss_v11,0.8333333333333333,1.0,0,0,0,0,0.0,0.0,0,0
