,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
12,1095.513,1048.943,881.08,906.574,948.33,420.4,180.4,376.4,457.8,950.555,952.542,891.259,0.0,496.0,588.0,877.83,706.0,967.404,869.527,1063.354,871.042,837.594,929.194,607.8,696.4,565.6,418.8,521.4,374.6,481.8,650.2,647.4,437.2,514.2,839.561,886.555,938.683
13,1174.549,1144.378,946.219,891.999,1044.773,403.6,671.8,416.0,497.4,710.6,683.6,673.8,505.4,0.0,251.4,501.4,635.0,704.6,836.806,1035.523,838.382,911.306,1140.176,865.6,920.226,615.2,296.8,426.0,298.8,286.2,313.4,310.8,503.0,580.0,500.0,573.8,696.8
14,1208.012,1178.181,995.291,943.281,1091.01,488.8,862.039,480.8,562.2,701.8,674.8,665.0,606.2,251.2,0.0,492.6,827.949,695.8,891.012,1081.976,892.493,961.734,1184.605,918.184,970.287,700.4,382.0,511.2,399.6,387.0,110.6,107.8,591.4,640.6,491.2,565.0,688.0
15,1093.799,1062.157,908.032,851.651,995.97,475.8,907.182,647.4,833.645,921.186,904.87,898.884,701.8,447.8,449.4,0.0,433.2,269.0,669.6,999.812,672.0,871.799,1093.692,690.6,866.235,581.4,458.2,587.4,593.2,573.0,511.4,508.8,852.682,883.822,657.8,835.49,909.973
16,1139.125,1108.116,903.285,846.603,1004.995,475.6,907.06,859.613,910.216,991.892,976.494,970.863,701.6,569.2,570.8,179.6,0.0,260.6,661.8,995.405,664.2,866.869,1102.251,706.6,876.326,543.4,475.0,604.2,635.0,674.6,632.8,630.2,927.764,956.739,866.235,911.911,981.302
17,1148.364,1117.471,913.966,857.95,1014.861,600.0,980.273,930.385,977.869,1055.835,1041.035,1035.633,895.448,684.2,685.8,250.2,475.4,0.0,679.4,1005.332,681.8,877.955,1111.628,830.604,887.3,561.0,599.4,833.513,853.584,878.706,846.083,844.393,994.499,1022.111,936.555,979.472,1045.652
18,994.499,960.923,361.4,271.2,697.4,472.0,904.87,883.822,933.236,1080.359,1065.746,1060.415,698.0,639.8,835.095,604.8,535.2,864.203,0.0,608.8,277.2,408.0,861.018,455.4,374.8,365.6,471.4,600.6,631.4,671.0,874.945,873.31,930.86,975.806,963.009,1005.107,1072.903
19,1099.045,1067.483,656.0,565.8,970.402,662.4,1015.532,996.31,1041.695,1180.877,1166.854,1161.747,933.118,898.026,952.542,876.326,831.531,978.557,478.8,0.0,481.6,598.4,1034.308,645.8,669.4,556.0,661.8,873.688,892.862,916.98,988.257,986.778,1039.493,1081.437,1069.436,1109.075,1173.718
20,1141.753,1110.777,645.0,554.8,986.891,842.959,1059.979,1041.255,1085.53,1222.365,1208.526,1203.488,980.045,946.336,998.796,925.616,883.199,1024.002,559.4,626.0,0.0,679.0,1028.22,832.06,658.4,636.6,842.568,923.104,941.396,964.514,1033.424,1031.986,1083.377,1124.463,1112.692,1151.611,1215.299
21,1026.445,993.593,347.0,399.4,683.0,829.278,966.942,960.11,1006.569,1211.708,1197.825,1192.77,881.08,934.067,987.005,913.12,870.159,1012.401,538.6,915.534,527.4,0.0,851.78,477.6,360.4,615.8,828.879,910.579,900.72,952.425,1021.888,1020.441,994.952,1037.95,1101.61,1140.702,1204.62
22,1069.87,968.327,554.2,595.6,678.8,887.547,915.896,937.028,984.271,1230.336,1232.071,1179.529,716.2,976.723,1028.664,988.484,948.33,1083.161,837.463,1028.442,830.074,573.6,0.0,557.4,447.8,715.8,886.555,963.704,905.235,968.673,1062.81,1061.286,972.474,1016.091,1137.02,1175.587,1220.011
23,952.775,918.184,337.4,378.8,522.8,640.6,889.776,882.452,931.93,1169.56,1155.482,1132.49,673.4,884.568,939.745,858.462,697.4,962.43,517.8,902.919,506.6,356.8,562.0,0.0,231.0,499.0,640.0,859.869,705.2,887.052,975.806,974.313,919.626,964.977,1057.581,1097.44,1162.373
24,947.978,913.12,514.8,567.2,545.2,632.2,884.568,877.204,926.929,1165.188,1151.088,1128.057,665.0,879.332,934.778,853.069,689.0,957.554,534.0,921.066,536.4,348.4,874.945,339.8,0.0,490.6,631.6,854.485,696.8,881.829,970.978,969.48,914.569,960.11,1052.993,1092.941,1157.99
25,990.53,956.855,607.6,517.4,830.074,353.4,829.676,688.6,860.38,1015.309,1000.151,994.612,579.4,521.2,612.4,479.8,410.2,651.2,430.6,857.053,433.0,544.0,940.689,417.0,505.6,0.0,352.8,482.0,512.8,552.4,674.4,671.8,857.822,905.844,892.246,936.791,1007.58
26,1052.556,1020.218,677.2,587.0,910.821,170.2,518.6,454.8,536.2,877.83,860.763,854.485,375.2,287.4,378.6,497.8,401.6,642.6,500.2,900.598,502.6,618.6,1013.967,544.8,633.4,381.8,0.0,248.2,273.8,318.6,440.6,438.0,527.0,604.0,587.0,660.8,869.021
27,1136.178,1105.132,899.864,842.959,1001.73,326.2,674.6,537.2,618.6,947.861,931.93,926.094,514.6,403.2,494.4,613.6,557.6,878.456,656.2,992.232,658.6,863.312,1099.152,700.8,872.681,537.8,164.6,0.0,238.8,407.0,556.4,553.8,624.0,701.0,702.8,864.584,939.745
28,1130.169,1099.152,920.946,878.956,986.094,350.8,551.4,407.6,489.0,905.844,889.281,883.199,385.0,291.6,383.8,633.8,614.0,902.187,712.6,1023.89,715.0,879.332,1084.346,673.2,855.128,594.2,221.2,266.8,0.0,277.4,445.8,443.0,494.4,571.4,632.4,706.2,897.413
29,1086.068,1054.742,930.028,881.704,994.612,387.0,573.0,248.4,329.8,835.49,704.6,691.2,406.6,243.2,335.4,585.4,618.4,872.177,717.0,1026.334,719.4,888.786,1092.405,688.2,864.711,598.6,280.2,382.6,235.8,0.0,397.4,394.6,335.2,412.2,521.0,594.8,717.8
30,1199.061,1169.144,985.525,933.118,1081.76,471.6,851.005,463.4,544.8,684.4,657.4,647.6,589.0,234.0,31.2,475.4,703.0,678.6,880.331,1072.686,881.829,951.724,1175.691,907.789,960.342,683.2,364.8,494.0,382.4,369.8,0.0,76.4,574.0,623.2,473.8,547.6,670.6
31,1236.557,1206.984,1026.556,975.691,1120.757,544.6,896.922,536.6,618.0,852.425,834.832,828.348,662.0,307.0,104.4,548.4,864.203,848.548,924.899,1111.841,926.332,993.706,1213.35,951.256,1002.068,851.522,437.8,567.0,455.4,442.8,87.2,0.0,647.2,696.4,547.0,620.8,843.35
32,1084.346,1052.993,1037.95,1051.681,1098.403,643.2,636.6,285.4,297.0,447.2,590.4,349.6,470.2,536.6,628.8,891.135,946.923,1010.16,1003.532,1183.052,1004.882,1000.038,1191.738,926.452,978.213,911.548,573.6,676.0,529.2,476.4,690.8,688.0,0.0,122.6,290.8,364.6,427.0
33,1125.732,1094.978,1080.251,1093.692,1139.545,828.348,714.2,363.0,374.6,546.8,690.2,449.4,547.8,614.2,681.8,898.149,991.665,1016.537,1046.64,1222.979,1047.956,1043.235,1231.561,971.899,1021.999,957.554,651.2,849.842,606.8,554.0,843.481,841.915,129.8,0.0,390.6,464.4,526.6
34,1171.536,1165.083,1130.591,1082.515,1208.423,839.168,908.154,495.6,474.0,276.8,437.2,345.0,680.4,591.0,592.4,841.654,979.816,965.787,1035.081,1212.324,1036.516,1099.472,1298.626,1046.311,1094.335,968.442,630.4,853.713,662.6,508.4,654.4,652.0,461.0,492.2,0.0,125.8,299.6
35,1185.536,1179.114,1144.798,1097.012,1222.263,856.668,924.42,522.6,501.0,303.6,464.2,372.0,707.4,618.0,619.4,859.102,995.178,981.302,1049.929,1226.148,1051.352,1113.861,1312.151,1061.069,1108.755,983.928,657.4,870.916,689.6,535.4,681.4,679.0,488.0,519.2,79.0,0.0,326.4
36,1229.724,1200.091,1166.021,1118.637,1242.972,882.327,948.447,563.2,541.6,299.0,349.0,420.6,846.213,658.6,660.0,884.692,1017.988,1004.32,1072.037,1246.835,1073.444,1135.335,1332.415,1083.053,1130.274,1006.906,698.0,896.185,834.568,576.0,829.145,719.6,528.6,559.8,212.2,286.0,0.0
