Day of week,Date,Month,Year ,Hour,ar1_energy,ar1_flow,ar2_energy,ar2_flow,ar3_energy,ar3_flow,af1_energy,af1_flow,af2_energy,af2_flow,af3_energy,af3_flow,af31_energy,af32_energy,af33_energy,dist_nwk_flow
5,4,3,2016,19,0,0,0,0,82,1174.6,0,-0.1,0,0,10,450.5,0,0,31,242.84
5,4,3,2016,20,0,0,0,0,83,1180,0,-0.1,0,0,9,452.6,0,0,32,258.14
5,4,3,2016,21,0,0,0,0,82,1174.6,0,-0.1,0,0,10,447.6,0,0,29,236.64
5,4,3,2016,22,0,0,0,0,83,1174.3,0,-0.1,0,0,10,450.3,0,0,30,242.94
5,4,3,2016,23,0,0,0,0,82,1174.6,0,-0.1,0,0,10,440.8,0,3,22,149.04
6,5,3,2016,0,0,0,0,0,83,1169.3,0,-0.1,0,0,10,434.6,0,29,0,245.54
6,5,3,2016,1,0,0,0,0,83,1170.6,0,-0.1,0,0,10,434.1,0,21,0,30.24
6,5,3,2016,2,0,0,0,0,83,1178.3,0,-0.1,0,0,10,436.8,0,20,0,33.34
6,5,3,2016,3,0,0,0,0,29,0,0,-0.1,0,0,3,0,0,18,0,24.54
6,5,3,2016,4,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,18,0,23.54
6,5,3,2016,5,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,17,0,20.74
6,5,3,2016,6,0,0,0,0,0,897,0,-0.1,0,0,0,519.8,0,17,0,24.34
6,5,3,2016,7,0,0,0,0,73,1185.3,0,-0.1,0,0,36,751.1,0,18,0,24.64
6,5,3,2016,8,0,0,0,0,84,1183,0,-0.1,0,0,41,518,0,19,0,25.14
6,5,3,2016,9,0,0,0,0,83,1159.6,0,-0.1,0,0,12,453.1,0,31,0,268.84
6,5,3,2016,10,0,0,0,0,84,1187,0,-0.1,0,0,10,449.5,0,24,0,119.74
6,5,3,2016,11,0,0,0,0,83,1178.3,0,-0.1,0,0,10,450,0,28,0,214.44
6,5,3,2016,12,0,0,0,0,83,1184,0,-0.1,0,0,10,443.3,0,27,0,185.04
6,5,3,2016,13,0,0,0,0,82,1179.6,0,-0.1,0,0,10,443.1,0,28,0,211.44
6,5,3,2016,14,0,0,0,0,83,1177.6,0,-0.1,0,0,9,450.5,0,28,0,209.54
6,5,3,2016,15,0,0,0,0,82,1187.3,0,-0.1,0,0,10,454.1,0,28,0,207.94
6,5,3,2016,16,0,0,0,0,83,1179.6,0,-0.1,0,0,10,451.1,0,28,0,213.34
6,5,3,2016,17,0,0,0,0,83,1175,0,-0.1,0,0,10,449.6,0,29,0,230.24
6,5,3,2016,18,0,0,0,0,82,1174,0,-0.1,0,0,10,450.3,0,30,0,242.14
6,5,3,2016,19,0,0,0,0,83,1183,0,-0.1,0,0,9,451.1,0,30,0,245.24
6,5,3,2016,20,0,0,0,0,83,1176.6,0,-0.1,0,0,10,446.6,0,30,0,258.94
6,5,3,2016,21,0,0,0,0,82,1179.3,0,-0.1,0,0,10,451.6,0,30,0,248.94
6,5,3,2016,22,0,0,0,0,83,1180,0,-0.1,0,0,10,452.8,0,30,0,244.14
6,5,3,2016,23,0,0,0,0,84,1182,0,-0.1,0,0,10,448.6,0,26,0,163.54
7,6,3,2016,0,0,0,0,0,83,1173,0,-0.1,0,0,10,441.1,0,31,0,258.94
7,6,3,2016,1,0,0,0,0,84,1185,0,-0.1,0,0,10,440.3,0,20,0,31.14
7,6,3,2016,2,0,0,0,0,84,1177.6,0,-0.1,0,0,10,433.1,0,21,0,42.94
7,6,3,2016,3,0,0,0,0,41,0,0,-0.1,0,0,5,0,0,18,0,28.54
7,6,3,2016,4,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,18,0,22.64
7,6,3,2016,5,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,17,0,23.04
7,6,3,2016,6,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,17,0,22.14
7,6,3,2016,7,0,0,0,0,6,1194.3,0,-0.1,0,0,2,761.3,0,17,0,25.04
7,6,3,2016,8,0,0,0,0,84,1177.3,0,-0.1,0,0,41,528.8,0,3,16,25.34
7,6,3,2016,9,0,0,0,0,84,1175.3,0,-0.1,0,0,12,454.6,0,0,29,230.44
7,6,3,2016,10,0,0,0,0,84,1180.6,0,-0.1,0,0,10,444.8,0,0,24,130.64
7,6,3,2016,11,0,0,0,0,84,1182,0,-0.1,0,0,10,442.8,0,0,25,137.04
7,6,3,2016,12,0,0,0,0,83,1188.6,0,-0.1,0,0,10,445.6,0,0,24,128.24
7,6,3,2016,13,0,0,0,0,84,1185.3,0,-0.1,0,0,10,437.5,0,0,22,104.84
7,6,3,2016,14,0,0,0,0,83,1179.6,0,-0.1,0,0,10,445.3,0,0,24,120.04
7,6,3,2016,15,0,0,0,0,83,1182.3,0,-0.1,0,0,9,439.6,0,0,23,116.74
7,6,3,2016,16,0,0,0,0,83,1179.6,0,-0.1,0,0,10,436.5,0,0,24,121.34
7,6,3,2016,17,0,0,0,0,83,1179.6,0,-0.1,0,0,10,450,0,0,22,82.54
7,6,3,2016,18,0,0,0,0,83,1185,0,-0.1,0,0,10,439.3,0,0,25,157.74
7,6,3,2016,19,0,0,0,0,84,1165.3,0,-0.1,0,0,10,437.6,0,0,23,96.84
7,6,3,2016,20,0,0,0,0,83,1195,0,-0.1,0,0,10,443.8,0,0,22,103.74
7,6,3,2016,21,0,0,0,0,83,1172,0,-0.1,0,0,10,438,0,0,25,130.94
7,6,3,2016,22,0,0,0,0,83,1196.3,0,-0.1,0,0,9,444.3,0,0,22,100.94
7,6,3,2016,23,0,0,0,1182.6,60,0,0,-0.1,4,456.3,7,0,0,0,22,84.04
1,7,3,2016,0,0,0,0,1183.3,0,0,0,-0.1,10,456,0,0,0,0,22,93.14
1,7,3,2016,1,0,0,1000,1177.6,0,0,0,-0.1,10,450.5,0,0,0,0,22,62.94
1,7,3,2016,2,0,0,0,1174.3,0,0,0,-0.1,9,445.6,0,0,0,0,20,39.04
1,7,3,2016,3,0,0,0,0,0,0,0,-0.1,5,0,0,0,0,8,9,30.14
1,7,3,2016,4,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,17,0,25.04
1,7,3,2016,5,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,18,0,27.34
1,7,3,2016,6,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,17,0,25.14
1,7,3,2016,7,0,0,0,979,0,0,0,-0.1,0,578.1,0,0,0,17,0,30.44
1,7,3,2016,8,0,0,0,1191.6,0,0,0,-0.1,12,455.5,0,0,0,2,17,48.24
1,7,3,2016,9,0,0,0,1184.6,0,0,0,-0.1,10,447.8,0,0,0,0,27,166.44
1,7,3,2016,10,0,0,0,1177.3,0,0,0,-0.1,10,450.6,0,0,0,0,22,64.74
1,7,3,2016,11,0,0,0,1179.6,0,0,0,-0.1,10,463.5,0,0,0,0,29,208.04
1,7,3,2016,12,0,0,0,1184,0,0,0,-0.1,10,465.6,0,0,0,8,22,204.54
1,7,3,2016,13,0,0,0,1183.6,0,0,0,-0.1,10,466.3,0,0,0,29,0,200.84
1,7,3,2016,14,0,0,0,1176.6,0,0,0,-0.1,10,464.6,0,0,0,29,0,201.14
1,7,3,2016,15,0,0,0,1179.6,0,0,0,-0.1,9,467.5,0,0,0,28,0,200.14
1,7,3,2016,16,0,0,0,1176.3,0,0,0,-0.1,10,462.6,0,0,0,28,0,192.04
1,7,3,2016,17,0,0,0,1179,0,0,0,-0.1,10,464.6,0,0,0,30,0,229.04
1,7,3,2016,18,0,0,1000,1181.3,0,0,0,-0.1,10,464.5,0,0,0,31,0,239.94
1,7,3,2016,19,0,0,0,1178.3,0,0,0,-0.1,10,468.3,0,0,0,30,0,232.04
1,7,3,2016,20,0,0,0,1186,0,0,0,-0.1,9,463.6,0,0,0,30,0,227.64
1,7,3,2016,21,0,0,0,1179.6,0,0,0,-0.1,10,461,0,0,0,28,0,216.34
1,7,3,2016,22,0,0,0,1179,0,0,0,-0.1,10,463.3,0,0,0,27,0,195.84
1,7,3,2016,23,0,0,0,1171,0,0,0,-0.1,10,452.1,0,0,0,24,0,125.44
2,8,3,2016,0,0,0,0,1175,0,0,0,-0.1,10,463.8,0,0,0,26,0,160.94
2,8,3,2016,1,0,0,0,1181.3,0,0,0,-0.1,11,550.1,0,0,0,36,0,378.94
2,8,3,2016,2,0,0,0,1182.3,0,0,0,-0.1,9,446.6,0,0,0,32,0,277.24
2,8,3,2016,3,0,0,0,0,0,0,0,-0.1,3,0,0,0,1,10,0,27.04
2,8,3,2016,4,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,17,0,22.34
2,8,3,2016,5,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,18,0,22.14
2,8,3,2016,6,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,17,0,22.04
2,8,3,2016,7,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,17,0,24.54
2,8,3,2016,8,0,0,0,1182,0,0,0,-0.1,5,541,0,0,0,24,0,270.54
2,8,3,2016,9,0,0,0,1181.3,0,0,0,-0.1,10,453.3,0,0,0,26,0,161.94
2,8,3,2016,10,0,0,0,1176.6,0,0,0,-0.1,10,456.5,0,0,0,28,0,175.74
2,8,3,2016,11,0,0,1000,1177.3,0,0,0,-0.1,10,457.5,0,0,0,27,0,177.94
2,8,3,2016,12,0,0,0,1185,0,0,0,-0.1,10,460.6,0,0,0,28,0,188.54
2,8,3,2016,13,0,0,0,0,0,0,0,0,10,0,0,0,0,28,0,176.79
2,8,3,2016,14,0,0,0,0,0,0,0,0,10,0,0,0,0,28,0,202.75
2,8,3,2016,15,0,0,0,1173.6,0,0,0,-0.1,10,457.5,0,0,0,28,0,200.3
2,8,3,2016,16,0,0,0,1175,0,0,0,-0.1,9,467.3,0,0,0,28,0,212.8
2,8,3,2016,17,0,0,0,0,0,0,0,0,10,0,0,0,0,12.33,17.33,239.93
2,8,3,2016,18,0,0,0,0,0,0,0,0,10,0,0,0,0,12.33,17.33,239.43
2,8,3,2016,19,0,0,0,1173.6,0,0,0,-0.1,10,464.5,0,0,0,12.33,17.33,239.23
2,8,3,2016,20,0,0,0,1176.3,0,0,0,-0.1,9,461.6,0,0,0,0,30,236
2,8,3,2016,21,0,0,0,1182.6,0,0,0,-0.1,10,459.8,0,0,0,0,28,203.5
2,8,3,2016,22,0,0,0,1179,0,0,0,-0.1,10,464.8,0,0,0,0,27,194.7
2,8,3,2016,23,0,0,0,1186.6,0,0,0,-0.1,10,469.1,0,0,0,0,25,147.3
3,9,3,2016,0,0,0,1000,1177.3,0,0,0,-0.1,12,517.1,0,0,0,0,37,386
3,9,3,2016,1,0,0,0,1178,0,0,0,-0.1,13,479.6,0,0,0,0,39,413.5
3,9,3,2016,2,0,0,0,1182.3,0,0,0,-0.1,10,447.1,0,0,0,0,31,268.2
3,9,3,2016,3,0,0,0,0,0,0,0,-0.1,3,0,0,0,1,10,5,19.5
3,9,3,2016,4,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,17,0,14
3,9,3,2016,5,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,17,0,16.8
3,9,3,2016,6,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,18,0,15.6
3,9,3,2016,7,0,0,0,1177.6,0,0,0,-0.1,0,449.5,0,0,0,17,0,21
3,9,3,2016,8,0,0,0,1178,0,0,0,-0.1,13,447.8,0,0,0,0,28,223.4
3,9,3,2016,9,0,0,0,1177.3,0,0,0,-0.1,10,460.3,0,0,0,0,21,41.2
3,9,3,2016,10,0,0,0,1183,0,0,0,-0.1,10,457.8,0,0,0,0,30,242.9
3,9,3,2016,11,0,0,0,1176.3,0,0,0,-0.1,10,463.6,0,0,0,0,26,176.1
3,9,3,2016,12,0,0,0,1184,0,0,0,-0.1,10,462.8,0,0,0,0,27,191.7
3,9,3,2016,13,0,0,0,1174.3,0,0,0,-0.1,10,461.3,0,0,0,0,27,187.3
3,9,3,2016,14,0,0,0,1186,0,0,0,-0.1,10,456.8,0,0,0,0,26,166.1
3,9,3,2016,15,0,0,0,1178.6,0,0,0,-0.1,10,459,0,0,0,0,26,172.9
3,9,3,2016,16,0,0,1000,1174.6,0,0,0,-0.1,9,459,0,0,0,0,26,170
3,9,3,2016,17,0,0,0,1179,0,0,0,-0.1,10,463.6,0,0,0,0,27,181.9
3,9,3,2016,18,0,0,0,1178.3,0,0,0,-0.1,10,458.8,0,0,0,0,27,200.9
3,9,3,2016,19,0,0,0,1182.3,0,0,0,-0.1,10,466.3,0,0,0,0,28,195.1
3,9,3,2016,20,0,0,0,1186.3,0,0,0,-0.1,10,458.1,0,0,0,0,28,209.7
3,9,3,2016,21,0,0,0,1181.3,0,0,0,-0.1,9,462,0,0,0,0,26,171.2
3,9,3,2016,22,0,0,0,1178,0,0,0,-0.1,10,456.5,0,0,0,0,25,160
3,9,3,2016,23,0,0,0,1177.6,0,0,0,-0.1,10,450.1,0,0,0,24,0,101.4
4,10,3,2016,0,0,0,0,1180,0,0,0,-0.1,10,468.8,0,0,0,26,0,171.6
4,10,3,2016,1,0,0,0,1188.3,0,0,0,-0.1,10,468.8,0,0,0,36,0,361
4,10,3,2016,2,0,0,0,0,0,0,0,-0.1,10,0,0,0,0,26,0,170.5
4,10,3,2016,3,0,0,0,0,0,0,0,-0.1,1,0,0,0,10,2,0,18.5
4,10,3,2016,4,0,0,0,0,0,0,0,-0.1,0,0,0,0,7,6,0,14.6
4,10,3,2016,5,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,17,0,14
4,10,3,2016,6,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,17,0,14.4
4,10,3,2016,7,0,0,0,1179,0,0,0,-0.1,0,751.3,0,0,0,18,0,16.5
4,10,3,2016,8,0,0,0,1176.3,0,0,0,-0.1,13,444.1,0,0,0,29,0,226.4
4,10,3,2016,9,0,0,1000,1179.6,0,0,0,-0.1,10,453.3,0,0,0,21,0,35.1
4,10,3,2016,10,0,0,0,1181.3,0,0,0,-0.1,10,458.3,0,0,0,28,0,204.5
4,10,3,2016,11,0,0,0,1181,0,0,0,-0.1,10,459.5,0,0,0,26,0,168.3
4,10,3,2016,12,0,0,0,1180.3,0,0,0,-0.1,10,459.5,0,0,0,27,0,177.2
4,10,3,2016,13,0,0,0,1181.3,0,0,0,-0.1,9,461.8,0,0,0,27,0,184.5
4,10,3,2016,14,0,0,0,1179.3,0,0,0,-0.1,10,464.1,0,0,0,27,0,191.9
4,10,3,2016,15,0,0,0,1179.3,0,0,0,-0.1,10,461,0,0,0,28,0,198.3
4,10,3,2016,16,0,0,0,1177,0,0,0,-0.1,10,459.5,0,0,0,28,0,207.3
4,10,3,2016,17,0,0,0,1179.3,0,0,0,-0.1,10,464.8,0,0,0,29,0,227.2
4,10,3,2016,18,0,0,0,1174.3,0,0,0,-0.1,9,466.6,0,0,0,29,0,221.4
4,10,3,2016,19,0,0,0,1179,0,0,0,-0.1,10,464.1,0,0,0,30,0,247
4,10,3,2016,20,0,0,0,1180.6,0,0,0,-0.1,11,465,0,0,0,33,0,225.5
4,10,3,2016,21,0,0,0,1184.3,0,0,0,-0.1,9,465.5,0,0,0,24,0,189.8
4,10,3,2016,22,0,0,1000,1173.3,0,0,0,-0.1,10,462.1,0,0,0,27,0,186.6
4,10,3,2016,23,0,0,0,1164.6,0,0,0,-0.1,10,448.5,0,0,0,23,0,111.5
5,11,3,2016,0,0,0,0,1189,0,0,0,-0.1,9,467.3,0,0,0,27,0,172.1
5,11,3,2016,1,0,0,0,1179,0,0,0,-0.1,12,464.1,0,0,0,41,0,406
5,11,3,2016,2,0,0,0,1179,0,0,0,-0.1,10,446.1,0,0,0,25,0,135.6
5,11,3,2016,3,0,0,0,1184.3,0,0,0,-0.1,10,452.1,0,0,0,16,4,16.8
5,11,3,2016,4,0,0,0,0,0,0,0,-0.1,7,0,0,0,0,0,19,16.5
5,11,3,2016,5,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,17,15.5
5,11,3,2016,6,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,17,18.2
5,11,3,2016,7,0,0,0,1172,0,0,0,-0.1,2,754,0,0,0,0,17,25.2
5,11,3,2016,8,0,0,0,1176,0,0,0,-0.1,11,516.8,0,0,0,0,23,73.8
5,11,3,2016,9,0,0,0,1177.6,0,0,0,-0.1,11,468.3,0,0,0,0,32,281
5,11,3,2016,10,0,0,0,1169.6,0,0,0,-0.1,9,462.3,0,0,0,0,21,139.3
5,11,3,2016,11,0,0,0,1180,0,0,0,-0.1,9,458.5,0,0,0,0,28,209.5
5,11,3,2016,12,0,0,0,1176.3,0,0,0,-0.1,10,467,0,0,0,0,29,210.5
5,11,3,2016,13,0,0,1000,1178.3,0,0,0,-0.1,10,465.3,0,0,0,0,28,218.4
5,11,3,2016,14,0,0,0,1181,0,0,0,-0.1,10,460.8,0,0,0,0,29,228.1
5,11,3,2016,15,0,0,0,1186,0,0,0,-0.1,10,465.1,0,0,0,0,29,225.8
5,11,3,2016,16,0,0,0,1181,0,0,0,-0.1,9,463,0,0,0,0,29,223
5,11,3,2016,17,0,0,0,1181.3,0,0,0,-0.1,10,460.3,0,0,0,0,30,252.3
5,11,3,2016,18,0,0,0,1178.3,0,0,0,-0.1,10,458.5,0,0,0,0,31,257.75
5,11,3,2016,19,0,0,0,1181,0,0,0,-0.1,10,465.1,0,0,0,0,31,257.35
5,11,3,2016,20,0,0,0,1172.3,0,0,0,-0.1,10,459.6,0,0,0,0,30,245.3
5,11,3,2016,21,0,0,0,1185,0,0,0,-0.1,9,463.5,0,0,0,0,29,224.9
5,11,3,2016,22,0,0,0,1181.3,0,0,0,-0.1,10,462.3,0,0,0,0,28,207.1
5,11,3,2016,23,0,0,0,1182.6,0,0,0,-0.1,10,455.6,0,0,0,0,23,121.2
6,12,3,2016,0,0,0,0,1176,0,0,0,-0.1,11,534.1,0,0,0,0,31,257.3
6,12,3,2016,1,0,0,1000,1179,0,0,0,-0.1,11,445,0,0,0,0,32,282
6,12,3,2016,2,0,0,0,0,0,0,0,-0.1,6,0,0,0,0,0,19,17
6,12,3,2016,3,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,17,18.6
6,12,3,2016,4,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,17,15.9
6,12,3,2016,5,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,17,18.1
6,12,3,2016,6,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,17,17.5
6,12,3,2016,7,0,0,0,0,0,0,0,-0.1,0,466.8,0,0,0,0,17,20.8
6,12,3,2016,8,0,0,0,1183,0,0,0,-0.1,11,517.1,0,0,0,0,19,21.3
6,12,3,2016,9,0,0,0,1172.3,0,0,0,-0.1,10,468,0,0,0,0,28,201.8
6,12,3,2016,10,0,0,0,1186.6,0,0,0,-0.1,10,467,0,0,0,0,25,145.7
6,12,3,2016,11,0,0,0,1187,0,0,0,-0.1,10,461.1,0,0,0,0,25,153.2
6,12,3,2016,12,0,0,0,1179.3,0,0,0,-0.1,10,458.5,0,0,0,8,18,156.6
6,12,3,2016,13,0,0,0,1180.3,0,0,0,-0.1,10,461.8,0,0,0,27,0,188.2
6,12,3,2016,14,0,0,0,1183,0,0,0,-0.1,9,466.8,0,0,0,28,0,208.7
6,12,3,2016,15,0,0,0,1180,0,0,0,-0.1,10,465,0,0,0,29,0,213.5
6,12,3,2016,16,0,0,0,1184.6,0,0,0,-0.1,10,462.6,0,0,0,28,0,216.1
6,12,3,2016,17,0,0,0,1179,0,0,0,-0.1,10,463.3,0,0,0,30,0,226.9
6,12,3,2016,18,0,0,0,1170.3,0,0,0,-0.1,10,462.1,0,0,0,29,0,234.8
6,12,3,2016,19,0,0,1000,1175.3,0,0,0,-0.1,9,462.3,0,0,0,30,0,228.8
6,12,3,2016,20,0,0,0,1179.3,0,0,0,-0.1,10,465.1,0,0,0,30,0,253.1
6,12,3,2016,21,0,0,0,1179.6,0,0,0,-0.1,10,466.1,0,0,0,31,0,251.4
6,12,3,2016,22,0,0,0,1178.3,0,0,0,-0.1,10,469.1,0,0,0,30,0,241.5
6,12,3,2016,23,0,0,0,1184.3,0,0,0,-0.1,10,465.5,0,0,0,25,0,149
7,13,3,2016,0,0,0,0,1184,0,0,0,-0.1,11,513.8,0,0,0,35,0,347.7
7,13,3,2016,1,0,0,0,1181.6,0,0,0,-0.1,11,462.1,0,0,0,29,0,205.4
7,13,3,2016,2,0,0,0,1170.3,0,0,0,-0.1,10,592.3,0,0,0,29,0,229.3
7,13,3,2016,3,0,0,0,1175.3,0,0,0,-0.1,12,521.3,0,0,0,39,0,414.1
7,13,3,2016,4,0,0,0,1183.6,0,0,0,-0.1,13,523.3,0,0,0,38,0,415
7,13,3,2016,5,0,0,0,1183,0,0,0,-0.1,11,449.1,0,0,0,31,0,248.5
7,13,3,2016,6,0,0,0,1174.6,0,0,0,-0.1,10,469,0,0,0,21,0,56.2
7,13,3,2016,7,0,0,1000,1190,0,0,0,-0.1,11,452.1,0,0,0,29,0,215.8
7,13,3,2016,8,0,0,0,1183.3,0,0,0,-0.1,9,452.8,0,0,0,24,0,95.5
7,13,3,2016,9,0,0,0,1178.3,0,0,0,-0.1,10,450,0,0,0,22,0,86.6
7,13,3,2016,10,0,0,0,1177,0,0,0,-0.1,10,446.5,0,0,0,22,0,64
7,13,3,2016,11,0,0,0,1183.3,0,0,0,-0.1,10,456.5,0,0,0,24,0,96.3
7,13,3,2016,12,0,0,0,1180.6,0,0,0,-0.1,10,456.3,0,0,0,15,7,76.5
7,13,3,2016,13,0,0,0,1177.3,0,0,0,-0.1,10,456.1,0,0,0,0,21,68.7
7,13,3,2016,14,0,0,0,1175.3,0,0,0,-0.1,10,453.3,0,0,0,0,21,61
7,13,3,2016,15,0,0,0,1184,0,0,0,-0.1,9,458.5,0,0,0,0,22,63.1
7,13,3,2016,16,0,0,0,1180,0,0,0,-0.1,10,461,0,0,0,0,23,100.4
7,13,3,2016,17,0,0,0,1179.6,0,0,0,-0.1,12,522.5,0,0,0,0,35,346.9
7,13,3,2016,18,0,0,1000,1179.3,0,0,0,-0.1,11,447.3,0,0,0,0,27,173.7
7,13,3,2016,19,0,0,0,1179,0,0,0,-0.1,9,458.5,0,0,0,0,22,85.7
7,13,3,2016,20,0,0,0,1180.6,0,0,0,-0.1,11,452.5,0,0,0,0,34,324.2
7,13,3,2016,21,0,0,0,1186.6,0,0,0,-0.1,10,468.6,0,0,0,0,22,86.4
7,13,3,2016,22,0,0,0,1180.6,0,0,0,-0.1,10,466.5,0,0,0,0,23,102.9
7,13,3,2016,23,0,0,0,1175.6,0,0,0,-0.1,10,448.3,0,0,0,0,23,95.7
1,14,3,2016,0,0,0,0,1177,0,0,0,-0.1,10,450.8,0,0,0,0,24,129.8
1,14,3,2016,1,0,0,0,1179.3,0,0,0,-0.1,10,442.5,0,0,0,0,23,102.1
1,14,3,2016,2,0,0,0,1176.3,0,0,0,-0.1,9,460,0,0,0,0,21,52
1,14,3,2016,3,0,0,0,1178.6,0,0,0,-0.1,10,455.6,0,0,0,0,22,83.5
1,14,3,2016,4,0,0,0,1174,0,0,0,-0.1,10,449.5,0,0,0,0,23,102.2
1,14,3,2016,5,0,0,0,1175,0,0,0,-0.1,10,455.3,0,0,0,0,23,92
1,14,3,2016,6,0,0,1000,1176.6,0,0,0,-0.1,10,462,0,0,0,0,21,64.4
1,14,3,2016,7,0,0,0,1181,0,0,0,-0.1,11,458.1,0,0,0,0,33,298
1,14,3,2016,8,0,0,0,1180.3,0,0,0,-0.1,10,460.5,0,0,0,0,24,114.4
1,14,3,2016,9,0,0,0,1174.6,0,0,0,-0.1,9,458,0,0,0,0,24,126.1
1,14,3,2016,10,0,0,0,1173.6,0,0,0,-0.1,10,460.3,0,0,0,0,24,130.7
1,14,3,2016,11,0,0,0,1170,0,0,0,-0.1,10,459.8,0,0,0,0,26,170.2
1,14,3,2016,12,0,0,0,1185,0,0,0,-0.1,10,464.1,0,0,0,8,18,179.6
1,14,3,2016,13,0,0,0,1173.6,0,0,0,-0.1,10,461.6,0,0,0,28,0,202.8
1,14,3,2016,14,0,0,0,1173.3,0,0,0,-0.1,10,461.3,0,0,0,27,0,187
1,14,3,2016,15,0,0,0,1174.6,0,0,0,-0.1,9,462,0,0,0,27,0,181.3
1,14,3,2016,16,0,0,0,1174.6,0,0,0,-0.1,10,461.5,0,0,0,27,0,175.3
1,14,3,2016,17,0,0,0,1178,0,0,0,-0.1,10,457.5,0,0,0,28,0,198
1,14,3,2016,18,0,0,1000,1174,0,0,0,-0.1,10,462,0,0,0,27,0,201.3
1,14,3,2016,19,0,0,0,1171.3,0,0,0,-0.1,10,458.5,0,0,0,29,0,210.9
1,14,3,2016,20,0,0,0,1183.3,0,0,0,-0.1,10,462.6,0,0,0,28,0,213.8
1,14,3,2016,21,0,0,0,1183.3,0,0,0,-0.1,9,459,0,0,0,29,0,205.6
1,14,3,2016,22,0,0,0,1180.6,0,0,0,-0.1,10,463.3,0,0,0,28,0,204.1
1,14,3,2016,23,0,0,0,1183,0,0,0,-0.1,10,455.8,0,0,0,24,0,125
2,15,3,2016,0,0,0,0,1170,0,0,0,-0.1,11,624.1,0,0,0,30,0,239.7
2,15,3,2016,1,0,0,0,1176.3,0,0,0,-0.1,11,453.3,0,0,0,31,0,256.9
2,15,3,2016,2,0,0,0,1178,0,0,0,-0.1,10,464,0,0,0,22,0,60.3
2,15,3,2016,3,0,0,0,0,0,0,0,-0.1,7,0,0,0,0,28,0,260.7
2,15,3,2016,4,0,0,0,1183,0,0,0,-0.1,6,520.5,0,0,0,17,12,365
2,15,3,2016,5,0,0,0,0,0,0,0,-0.1,10,0.1,0,0,0,0,32,280.9
2,15,3,2016,6,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,21,56.3
2,15,3,2016,7,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,21,342.7
2,15,3,2016,8,0,0,0,1173.6,0,0,0,-0.1,10,451.8,0,0,0,23,7,299.2
2,15,3,2016,9,0,0,0,1188.3,0,0,0,-0.1,9,458,0,0,0,22,0,80.9
2,15,3,2016,10,0,0,1000,1180.6,0,0,0,-0.1,10,459.3,0,0,0,24,0,117.5
2,15,3,2016,11,0,0,0,1181.6,0,0,0,-0.1,10,462.3,0,0,0,25,0,159.8
2,15,3,2016,12,0,0,0,1185,0,0,0,-0.1,10,461.8,0,0,0,27,0,175.5
2,15,3,2016,13,0,0,0,1177,0,0,0,-0.1,10,464.1,0,0,0,27,0,178.1
2,15,3,2016,14,0,0,0,1184,0,0,0,-0.1,10,461.5,0,0,0,27,0,193.1
2,15,3,2016,15,0,0,0,1185.3,0,0,0,-0.1,10,465.5,0,0,0,27,0,194
2,15,3,2016,16,0,0,0,1180.3,0,0,0,-0.1,9,465.8,0,0,0,4,24,185.1
2,15,3,2016,17,0,0,0,1176.6,0,0,0,-0.1,10,464.8,0,0,0,0,27,195.6
2,15,3,2016,18,0,0,0,1179,0,0,0,-0.1,10,457.8,0,0,0,0,28,214.2
2,15,3,2016,19,0,0,0,1188,0,0,0,-0.1,10,459.3,0,0,0,0,29,226.8
2,15,3,2016,20,0,0,0,1182,0,0,0,-0.1,10,464.8,0,0,0,0,28,205
2,15,3,2016,21,0,0,0,1180.6,0,0,0,-0.1,9,460,0,0,0,0,28,201.9
2,15,3,2016,22,0,0,1000,1169.3,0,0,0,-0.1,10,462.8,0,0,0,0,27,190
2,15,3,2016,23,0,0,0,1188.3,0,0,0,-0.1,10,450.3,0,0,0,0,23,97.1
3,16,3,2016,0,0,0,0,1183,0,0,0,-0.1,10,449.8,0,0,0,0,20,37.5
