,Tin,Tout,Twb,E,mw,ma
2444,23.80000000000001,22.0,16.460605399999963,2.0,237.2,33556.09091
2445,23.80000000000001,22.0,15.52301620000003,3.0,234.71999999999997,50334.136360000004
2446,23.80000000000001,22.0,15.52301620000003,3.0,235.6,50334.136360000004
2447,23.80000000000001,22.0,15.096809000000007,5.0,236.65999999999997,83890.22727
2448,23.80000000000001,22.0,15.096809000000007,3.0,236.6,50334.136360000004
2449,23.80000000000001,22.0,15.213528900000028,4.0,235.39999999999998,67112.18182
2450,23.80000000000001,22.0,14.634302899999966,4.0,236.31999999999996,67112.18182
2451,23.80000000000001,22.0,14.634302899999966,3.0,235.79999999999998,50334.136360000004
2452,26.200000000000045,23.5,14.144888499999979,1.0,65.5,16778.04545
2453,28.200000000000045,25.5,13.647829899999977,0.0,66.55999999999999,0.0
2454,28.200000000000045,26.0,13.192965600000093,0.0,63.86,0.0
2455,28.200000000000045,26.5,13.192965600000093,0.0,65.9,0.0
2456,28.700000000000045,26.5,13.192965600000093,0.0,65.02000000000001,0.0
2457,28.700000000000045,26.900000000000034,12.703691200000037,0.0,65.25999999999999,0.0
2458,28.700000000000045,26.900000000000034,13.192965600000093,0.0,65.03999999999999,0.0
2459,28.700000000000045,26.900000000000034,13.647829899999977,0.0,65.12,0.0
2460,28.700000000000045,26.400000000000034,15.094279800000038,0.0,65.83999999999999,0.0
2461,29.200000000000045,26.900000000000034,16.019648899999993,0.0,65.2,0.0
2462,30.200000000000045,27.900000000000034,16.019648899999993,0.0,66.11999999999999,0.0
2463,31.700000000000045,23.30000000000001,16.460605399999963,2.0,65.16,33556.09091
2464,23.5,22.0,16.019648899999993,9.29,234.45999999999998,155868.0423
2465,23.5,22.0,16.019648899999993,7.43,238.4,124660.8777
2466,23.5,22.0,16.460605399999963,3.0,235.0,50334.136360000004
2467,23.5,22.0,16.04872720000003,3.0,236.51999999999998,50334.136360000004
2468,23.5,22.0,16.04872720000003,4.0,236.85999999999999,67112.18182
2469,23.5,22.0,16.04872720000003,3.0,234.71999999999997,50334.136360000004
2470,23.5,22.0,15.52301620000003,3.0,235.45999999999998,50334.136360000004
2471,23.5,22.0,15.52301620000003,3.0,235.72,50334.136360000004
2472,25.0,22.0,16.19378510000007,2.0,65.03999999999999,33556.09091
2473,25.400000000000034,22.0,16.19378510000007,6.0,64.96,100668.2727
2474,23.400000000000034,22.0,16.19378510000007,6.0,64.56,100668.2727
2475,21.900000000000034,21.5,16.19378510000007,1.0,64.46,16778.04545
2476,24.5,22.200000000000045,15.52301620000003,2.0,65.0,33556.09091
2477,25.0,22.200000000000045,16.04872720000003,4.0,66.11999999999999,67112.18182
2478,25.5,22.200000000000045,15.56941489999997,8.0,65.5,134224.3636
2479,22.600000000000023,22.0,16.00704010000004,6.0,299.62,100668.2727
2480,23.200000000000045,21.700000000000045,16.88703330000004,3.0,234.85999999999996,50334.136360000004
2481,23.700000000000045,21.700000000000045,17.39420160000003,4.0,236.51999999999998,67112.18182
2482,23.700000000000045,21.700000000000045,16.905627600000003,3.0,237.11999999999998,50334.136360000004
2483,23.700000000000045,21.700000000000045,16.945015000000012,3.0,235.85999999999999,50334.136360000004
2484,23.700000000000045,22.200000000000045,16.460605399999963,3.0,236.11999999999998,50334.136360000004
2485,23.700000000000045,21.700000000000045,15.52301620000003,0.0,238.0,0.0
