1.000000000000000000e+01,2.756488709677419706e+02,2.903480351906158603e+02,1.851543706197404390e+03,1.352665559847106351e+03,2.760488563049853497e+02,2.955271260997067770e+02,1.821153428065704929e+03,2.702053761687323004e+02,2.751600000000000250e+02,2.912204985337243670e+02,1.897176482974876308e+03,1.433058296693026250e+03,2.761504398826979809e+02,2.912297800586510448e+02,1.582942027145592874e+03,1.614891207604246574e+03,2.767091495601173392e+02,2.899953372434017638e+02,1.852112021156472565e+03,7.049592569322849158e+02,2.761694868035190780e+02,2.969379178885630495e+02,1.269698479450069044e+03,8.278625411130565226e+02,2.755345894428152747e+02,2.920836803519061959e+02,1.150082752744695426e+03,1.691728812899829109e+02,2.762520234604105553e+02,2.926220087976539617e+02,1.629521995521511144e+03,2.951297625151157717e+02,2.801058504398827154e+02,2.896704838709677574e+02,1.581309943160576950e+03,1.939563714289528889e+03,2.764805865102639473e+02,2.916845747800586537e+02,1.784176525280191754e+03,1.482507383908782458e+03,2.764361436950146640e+02,2.916845747800586537e+02,1.706375664601628159e+03,1.159073902202233057e+03,2.792169941348973907e+02,3.003628005865102750e+02,1.593157124230378940e+03,1.062294060798876899e+03,8.413149320825239556e+03
1.100000000000000000e+01,2.755726832844575256e+02,2.897911436950146822e+02,1.870516682523212694e+03,1.478510529138676020e+03,2.763091642228739033e+02,2.909977419354838730e+02,1.826778288942634163e+03,1.455728456949069596e+03,2.751790469208211221e+02,2.893363489736070733e+02,1.822960378191972268e+03,1.437710635645430102e+03,2.762583724340175877e+02,2.893549120234604288e+02,1.809284388728246540e+03,5.327667597265614177e+02,2.760488563049853497e+02,2.900231818181818539e+02,1.880957648373782149e+03,1.626162338055946520e+03,2.760742521994135359e+02,2.975226539589442609e+02,1.751002961066902799e+03,5.651652644930437646e+02,2.775154692082111865e+02,2.931974633431084953e+02,1.620560105782362143e+03,1.585010721342930992e+03,2.757568035190616342e+02,2.986178739002932616e+02,1.652495034828451708e+03,2.761846709048114690e+02,2.784614662756598591e+02,2.912297800586510448e+02,1.607714730489581825e+03,1.349180302487573499e+03,2.765631231671554247e+02,2.922229032258064763e+02,1.778558950492481245e+03,1.498318941379323405e+03,2.767726392961877195e+02,2.894848533724340314e+02,1.832658162942222134e+03,1.351298635515729757e+03,2.799407771260997038e+02,2.953414956011730510e+02,1.486139045784345853e+03,1.074284625109195986e+03,8.202572726532835077e+03
1.200000000000000000e+01,2.766139149560117403e+02,2.978289442815249117e+02,1.611576357775556744e+03,3.049282447500028411e+03,2.769694574780058929e+02,2.897911436950146822e+02,1.063677020698705292e+03,2.920841591802947050e+02,2.753377712609971013e+02,2.975690615835777066e+02,1.430670048561466729e+03,2.017989998588556318e+03,2.752361876832844700e+02,2.975969061583577968e+02,1.856374383349482287e+03,1.719872594995860936e+03,2.761059970674486976e+02,3.001029178885630699e+02,1.859616693051857510e+03,5.794660108604845163e+02,2.752488856304985347e+02,2.935315982404692363e+02,1.773320252344149367e+03,1.015602803374493988e+03,2.756615689149560353e+02,3.020241935483870748e+02,1.449096568195863256e+03,5.306484266984050464e+02,2.757758504398827313e+02,2.903387536656891825e+02,1.640684284204743790e+03,3.440478604978962267e+03,2.784868621700879885e+02,2.896426392961877241e+02,1.608494342035995714e+03,1.358381062168358312e+03,2.752742815249267210e+02,2.936986656891495500e+02,1.822064189218057436e+03,1.346838145592291085e+03,2.766520087976539912e+02,2.943762170087976529e+02,1.715847580586094637e+03,1.155109022270287596e+03,2.794392082111436935e+02,3.002142961876832601e+02,1.467348221689008142e+03,1.452626897647467104e+03,7.346515986522348612e+03
1.300000000000000000e+01,2.757123607038123509e+02,2.897632991202346489e+02,1.870421963363367922e+03,1.487191697699347060e+03,2.752552346041056239e+02,2.949609530791789211e+02,1.790814152558536989e+03,1.324983343709349356e+03,2.753377712609971013e+02,2.893920381231671968e+02,8.828800028228974952e+02,1.436735403081524055e+03,2.766012170087976756e+02,2.962789296187683590e+02,1.842771254777944705e+03,1.834262578516305666e+03,2.762266275659824259e+02,2.897168914956012031e+02,1.850880672078491898e+03,5.413120352250488168e+02,2.761313929618768270e+02,3.058296187683284302e+02,1.780154604031402869e+03,5.677232515459119213e+02,2.771091348973607182e+02,2.932902785923753868e+02,6.646397724515720711e+02,1.585338463434079586e+03,2.756615689149560353e+02,2.978196627565982340e+02,1.655125313036445732e+03,4.009824642466134605e+02,2.788424046920821411e+02,2.911369648093842102e+02,1.488397733442180197e+03,1.357485766699854594e+03,2.765377272727272953e+02,2.929468621700879680e+02,1.786209344172242481e+03,1.499246211685988101e+03,2.784678152492668914e+02,2.929375806451612902e+02,1.165922710706410953e+03,5.671477044590166088e+02,2.797312609970674657e+02,2.920743988269795182e+02,1.659562541370707322e+03,7.219059211575361132e+02,8.242514234640519135e+03
1.400000000000000000e+01,2.756996627565982863e+02,2.900603079178885650e+02,1.870421963363367922e+03,1.489110187988998177e+03,2.752552346041056239e+02,2.949609530791789211e+02,1.790814152558536989e+03,1.848859092136734262e+03,2.753377712609971013e+02,2.893827565982405190e+02,7.637961606304979796e+02,1.436991201786810961e+03,2.766012170087976756e+02,2.960561730205278650e+02,1.850217637959579179e+03,1.834262578516305666e+03,2.762393255131964906e+02,2.895683870967742450e+02,1.373445103836851786e+03,5.017852107437543197e+01,2.761313929618768270e+02,3.058389002932551080e+02,1.776424126351366795e+03,5.728392256516481211e+02,2.769059677419355125e+02,2.932902785923753868e+02,6.646397724515720711e+02,1.587129054371087250e+03,2.756552199413490030e+02,2.966316275659823987e+02,1.908768650922019333e+03,4.009824642466134605e+02,2.788487536656891734e+02,2.911369648093842102e+02,1.846530876814856128e+03,1.355407402219399273e+03,2.765377272727272953e+02,2.949702346041055989e+02,1.814151496326418510e+03,1.320219092823382425e+03,2.779091055718475332e+02,2.921115249266862293e+02,1.296817303522518387e+03,1.084436636225266284e+03,2.788995454545454891e+02,3.053376979472140533e+02,1.486904085152322068e+03,4.993870978816904227e+01,8.196949426054216019e+03
1.500000000000000000e+01,2.756742668621701000e+02,2.900974340175953330e+02,1.870421963363367922e+03,1.489118181698538592e+03,2.752552346041056239e+02,2.960004838709677415e+02,1.791280462268541442e+03,1.848859092136734262e+03,2.753504692082111660e+02,2.899767741935484082e+02,1.719497911284723614e+03,1.437486811778303945e+03,2.765948680351906432e+02,2.960561730205278650e+02,1.848410687833311840e+03,1.834486402383431823e+03,2.766456598240469589e+02,2.943205278592375294e+02,1.373445103836851786e+03,3.121163952880679062e+02,2.761313929618768270e+02,3.058574633431084635e+02,1.778282079102166108e+03,5.707928360093535503e+02,2.769440615835777066e+02,2.980424193548387279e+02,6.665050112915901082e+02,1.587129054371087250e+03,2.756552199413490030e+02,2.972256451612903447e+02,1.789400651250085957e+03,1.448733961101383557e+03,2.788487536656891734e+02,2.909884604105571952e+02,1.581637817175423834e+03,1.355407402219399273e+03,2.764361436950146640e+02,2.949702346041055989e+02,1.810333585575756615e+03,1.320219092823382425e+03,2.779218035190615979e+02,2.932809970674487090e+02,1.296817303522518387e+03,1.083413441404119112e+03,2.788931964809383999e+02,3.053191348973606978e+02,1.485213712453555672e+03,4.993870978816904227e+01,8.221481373684520804e+03
1.600000000000000000e+01,2.753568181818181984e+02,2.915453519061583734e+02,1.758493060783850069e+03,1.487191697699347060e+03,2.752298387096774377e+02,2.953322140762463164e+02,1.794544630238573063e+03,1.316717848044769198e+03,2.751980938416422759e+02,2.893827565982405190e+02,8.810730526966300431e+02,1.359859898433297758e+03,2.761885337243401750e+02,2.962789296187683590e+02,1.805488336245241271e+03,1.838099559095607901e+03,2.765885190615836109e+02,2.907564222873900235e+02,1.799652178780966096e+03,6.391550399972533114e+02,2.754330058651026434e+02,2.905336656891495863e+02,1.753706100167085197e+03,9.512294604471603634e+02,2.769694574780058929e+02,2.935965689149560376e+02,1.628181355105248258e+03,5.600812652254684281e+02,2.755917302052786226e+02,2.979960117302052822e+02,1.621193995544399513e+03,5.989306935909025924e+02,2.786963782991202265e+02,2.920001466275659823e+02,1.490882289865797929e+03,1.170289076687151464e+03,2.765186803519061982e+02,3.080850293255131760e+02,1.522897365893294364e+03,1.764885173416799034e+03,2.767472434017595333e+02,3.030822873900293075e+02,1.708474058296648536e+03,3.154071985862678048e+03,2.785757478005864982e+02,2.991654838709677620e+02,1.893956031540157710e+03,2.447843735403958817e+03,8.318282981322661726e+03
1.700000000000000000e+01,2.760552052785923820e+02,2.980609824046920835e+02,1.613937050682454355e+03,2.803899545744116949e+03,2.772551612903225760e+02,2.910998387096774422e+02,1.033891487972167624e+03,2.753133565649282559e+02,2.752615835777126563e+02,2.977175659824047216e+02,1.427442311037529180e+03,4.099687855922149538e+03,2.755155425219941776e+02,2.940328005865102909e+02,1.742041071327753798e+03,1.722846254944819975e+03,2.761250439882697947e+02,2.995553079178885696e+02,1.859623979141076234e+03,7.185565568601869018e+02,2.788804985337243352e+02,2.930025513196480915e+02,1.690608567532101006e+03,1.016458130295296769e+03,2.763409090909091219e+02,2.983023020527859330e+02,1.620086509983138740e+03,5.700494210221138474e+02,2.754457038123167649e+02,3.001586070381231366e+02,1.670003507221277005e+03,3.958904712694978798e+02,2.788487536656891734e+02,2.909606158357771619e+02,1.485599875182153255e+03,1.356430597040546445e+03,2.758202932551320146e+02,2.980331378299120502e+02,1.897118194261125609e+03,1.109712745791419138e+03,2.789376392961876832e+02,2.893549120234604288e+02,1.164101188401705940e+03,2.654521095566160511e+03,2.791027126099706948e+02,3.003906451612903084e+02,1.173420096512576947e+03,2.873598768420289389e+02,8.718521517587441849e+03
1.800000000000000000e+01,2.757250586510264156e+02,2.912576246334310781e+02,1.898283968536136854e+03,3.517138279469602367e+03,2.765250293255132306e+02,2.901995307917889022e+02,1.793750446513721727e+03,1.088873145020084394e+03,2.791408064516128888e+02,2.903387536656891825e+02,6.845672264650456782e+02,1.699584560182800715e+03,2.755345894428152747e+02,2.953229325513196386e+02,1.837940577625867036e+03,1.577776414209038421e+03,2.762583724340175877e+02,2.935408797653959141e+02,1.854786015899779613e+03,5.724315464650971990e+02,2.756552199413490030e+02,2.952672434017595151e+02,1.746478299662015388e+03,6.151898987956953988e+02,2.771980205278592280e+02,2.920372727272727502e+02,1.575757943175835862e+03,5.556527501401906193e+02,2.754710997067448943e+02,3.064329178885630540e+02,1.652094299921416450e+03,2.835868459390484873e+02,2.794392082111436935e+02,2.898932404692082514e+02,1.571430006179856719e+03,1.316382112244080417e+03,2.765186803519061982e+02,3.020056304985337192e+02,1.283155886237230334e+03,1.241409110466424863e+03,2.785186070381232071e+02,2.923435630498534010e+02,1.166083004669224920e+03,2.662730635263959357e+03,2.789503372434017479e+02,3.009660997067448420e+02,1.174119561077583739e+03,1.317892923347180613e+03,8.336107121493230807e+03
1.900000000000000000e+01,2.756234750733137844e+02,2.912576246334310781e+02,1.898283968536136854e+03,3.512877632284669289e+03,2.765186803519061982e+02,2.901995307917889022e+02,1.793750446513721727e+03,1.088873145020084394e+03,2.791408064516128888e+02,2.903294721407625048e+02,6.845672264650456782e+02,3.795087553892341020e+03,2.758837829912023949e+02,2.940606451612903243e+02,1.897628220506443085e+03,1.577840363885360148e+03,2.762583724340175877e+02,2.935223167155425585e+02,1.735410730138627287e+03,6.952149250027655398e+02,2.752552346041056239e+02,2.958519794721407834e+02,1.778303937369822506e+03,5.707928360093535503e+02,2.770519941348973703e+02,2.968172580645161247e+02,6.701043393656873377e+02,1.054939848021881062e+03,2.752361876832844700e+02,2.974391202346041041e+02,1.770704546314593017e+03,3.573461956889942030e+03,2.790392228739003144e+02,3.014487390029325411e+02,1.103087477283304452e+03,1.409892526445489466e+03,2.757568035190616342e+02,2.949887976539589545e+02,1.690878152833197419e+03,1.055435458013374273e+03,2.771027859237536859e+02,2.914618181818182165e+02,1.237246238069443280e+03,1.100943646425805809e+03,2.795153958944281385e+02,3.034813929618768498e+02,1.474102426394854774e+03,5.820420545274906488e+01,7.848698097390735711e+03
2.000000000000000000e+01,2.760996480938416653e+02,3.070269354838709432e+02,1.577696042908042045e+03,2.848888143036434485e+03,2.780995747800586742e+02,2.933923753665689560e+02,1.048572957748090630e+03,2.782740196591173572e+03,2.758456891495601440e+02,2.975504985337243511e+02,1.608443339411463967e+03,2.481249447572508416e+03,2.753822140762463846e+02,2.978010997067448784e+02,1.749939192040955049e+03,8.262498809809912359e+01,2.753250733137830366e+02,2.978567888563050019e+02,8.960241077736494617e+02,1.369148588919025087e+03,2.753885630498534169e+02,2.896797653958944352e+02,1.557360567898314684e+03,1.671854381787802822e+03,2.757631524926686666e+02,2.978939149560117130e+02,1.518285271417781132e+03,1.903807851516156916e+03,2.754901466275659914e+02,3.057646480938416289e+02,1.613033575619320800e+03,1.069400468580126017e+03,2.795598387096774218e+02,2.895405425219941549e+02,1.571546583607357888e+03,3.411349527414426575e+03,2.766901026392961853e+02,2.919258944281525032e+02,1.312999707677518245e+03,1.504370179501264602e+03,2.786963782991202265e+02,2.985714662756598159e+02,1.151765839354243099e+03,2.924660515768111509e+03,2.799344281524926714e+02,2.962139589442815577e+02,1.173813545330393254e+03,1.318004835280743691e+03,7.263485037678561639e+03
2.100000000000000000e+01,2.760996480938416653e+02,3.069990909090909099e+02,1.577696042908042045e+03,2.848896136745974673e+03,2.780995747800586742e+02,2.933923753665689560e+02,1.168880862929252089e+03,2.782804146267495071e+03,2.758456891495601440e+02,2.978475073313783241e+02,1.609383244920691823e+03,2.612210390969814398e+03,2.753631671554252307e+02,2.978010997067448784e+02,1.751804430880973086e+03,8.261699438855890776e+01,2.753314222873900690e+02,2.978567888563050019e+02,8.961698295580258673e+02,1.369276488271668541e+03,2.754520527859237973e+02,2.896983284457478476e+02,1.556879686009872557e+03,1.671782438401940681e+03,2.757123607038123509e+02,2.979124780058651254e+02,1.518285271417781132e+03,1.920218937202213965e+03,2.763472580645161543e+02,3.057646480938416289e+02,1.134832968009704473e+03,1.068313324082657118e+03,2.795598387096774218e+02,2.895405425219941549e+02,1.572246048172364453e+03,3.411349527414426575e+03,2.767281964809384363e+02,2.919351759530791810e+02,1.313116285105019415e+03,1.504370179501264602e+03,2.786900293255131942e+02,2.982466129032258095e+02,1.152698458774252003e+03,2.924660515768111509e+03,2.799344281524926714e+02,2.960840175953078983e+02,1.173813545330393254e+03,3.414786822516718075e+03,7.552104127445882114e+03
2.200000000000000000e+01,2.759726686217009046e+02,3.069990909090909099e+02,1.577929197763044385e+03,2.848864161907813923e+03,2.780678299120234556e+02,2.933274046920821547e+02,1.049498291078880811e+03,2.782804146267495071e+03,2.759472727272727752e+02,2.977732551319647882e+02,1.608450625500682690e+03,2.612218384679354585e+03,2.753631671554252307e+02,2.974855278592375498e+02,1.520514814718740126e+03,8.261699438855890776e+01,2.752298387096774377e+02,2.978567888563050019e+02,8.961698295580258673e+02,1.369276488271668541e+03,2.754520527859237973e+02,2.897354545454545587e+02,1.557345995719877010e+03,1.675875217686529595e+03,2.757123607038123509e+02,2.980517008797654057e+02,1.518285271417781132e+03,1.952441580358811507e+03,2.763472580645161543e+02,3.010310703812316433e+02,1.134832968009704473e+03,1.068305330373116931e+03,2.763091642228739033e+02,2.895405425219941549e+02,1.574111287012382491e+03,3.444187686205620594e+03,2.767281964809384363e+02,2.919351759530791810e+02,1.311965083008445845e+03,1.504362185791724187e+03,2.785630498533724335e+02,2.982837390029325775e+02,1.152698458774252003e+03,2.925683710589258681e+03,2.799471260997067361e+02,3.057275219941348610e+02,1.173813545330393254e+03,3.537690106697489682e+03,6.816995556726073119e+03
