ss_gv2_demand,ss_hsb_demand,ss_pfa_demand,ss_ser_demand,ss_fir_demand
2833.884298,100,339.983165,460,0
1800,200,460,360,0
1800,200,530,410,0
5400,200,500,390,0
5400,200,470,410,0
5400,200,470,410,0
5400,200,370,400,0
5400,200,330,390,0
7200,200,360,410,0
5400,200,360,420,0
7200,200,330,410,0
5400,200,340,390,0
5400,300,310,380,0
5400,200,40,20,0
5400,200,10,0,0
1800,300,6.802721088,0,0
1800,200,93.19727891,0,0
963.7795276,300,6,0,0
836.2204724,200,4,0,0
71.46401985,200,9.036144578,0,0
71.46401985,100,40.96385542,0,0
80.39702233,200,50,0,0
71.46401985,100,10,0,0
80.39702233,200,9.661016949,0,0
3224.813896,100,370.3389831,440,0
1251.502146,200,300,350,0
2348.497854,200,310,390,0
3600,200,320,380,0
7200,200,370,390,0
5400,200,390,400,0
5400,200,380,390,0
5400,200,350,400,0
5400,200,350,400,0
7200,100,360,400,0
5400,200,320,390,0
5400,200,340,390,0
5400,300,310,360,0
5400,200,30,20,0
5400,200,10,0,0
1800,300,80,0,0
1800,300,20,0,0
1800,200,6,0,0
537.6181474,200,4,0,0
61.24763705,200,10,0,0
54.44234405,200,90,0,0
54.44234405,200,5,0,0
61.24763705,200,5,0,0
54.44234405,100,8.634538153,0,0
2776.559546,200,421.3654618,430,0
1800,300,290,350,0
3600,200,340,390,0
5400,200,350,390,0
5400,300,410,400,0
7200,200,380,400,0
5400,200,410,400,0
7200,200,460,400,0
7200,200,460,400,0
5400,300,420,410,0
7200,200,420,410,0
5400,200,390,380,0
7200,300,390,380,0
7200,300,50,10,0
5400,200,10,0,0
1800,300,110,0,0
1800,200,10,0,0
1800,300,100,0,0
1497.029703,200,10,0,0
142.5742574,200,10,0,0
160.3960396,300,110,0,0
59.25925926,100,70,0,0
59.25925926,300,8.653846154,0,0
59.25925926,200,51.34615385,0,0
3422.222222,200,440,470,0
1800,200,350,380,0
1800,200,370,420,0
7200,300,450,420,0
7200,300,490,420,0
7200,200,410,430,0
7200,200,400,430,0
7200,200,390,420,0
7200,200,360,400,0
5400,200,380,400,0
7200,300,360,380,0
7200,200,380,390,0
9000,300,370,370,0
7200,300,50,10,0
5400,200,10,0,0
3600,300,6.547619048,0,0
1800,300,103.452381,0,0
967.5,300,10,0,0
832.5,200,90,0,0
76.59574468,200,10,0,0
68.08510638,200,6.451612903,0,0
68.08510638,300,93.5483871,0,0
76.59574468,200,10,0,0
68.08510638,200,9.649122807,0,0
3242.553191,200,100.3508772,0,0
1289.76378,200,80,0,0
2310.23622,200,70,0,0
5400,300,70,0,0
7200,200,60,0,0
7200,200,10,0,0
7200,200,110,0,0
7200,200,80,0,0
7200,200,40,0,0
7200,200,10,0,0
7200,300,120,0,0
7200,200,10,0,0
7200,300,100,0,0
9000,200,90,0,0
5400,300,6.493506494,0,0
3600,200,93.50649351,0,0
1800,300,10,0,0
1800,200,9.316770186,0,0
594.7826087,300,90.68322981,0,0
62.60869565,200,10,0,0
62.60869565,100,90,0,0
70.43478261,200,30,0,0
62.60869565,200,10,0,0
62.60869565,200,12.63157895,0,0
884.3478261,200,107.3684211,0,0
3600,200,50,0,0
1800,300,90,0,0
5400,200,90,0,0
7200,200,70,0,0
7200,200,40,0,0
5400,200,10,0,0
7200,100,130,0,0
7200,200,30,0,0
5400,200,40,0,0
7200,300,110,0,0
7200,200,10.10362694,0,0
5400,200,119.8963731,0,0
7200,300,90,0,0
5400,200,10,0,0
3600,200,10,0,0
1800,200,110,0,0
666.8674699,300,50,0,0
1133.13253,100,10,0,0
72.80898876,200,110,0,0
64.71910112,200,10,0,0
64.71910112,100,9.705882353,0,0
72.80898876,200,100.2941176,0,0
64.71910112,200,70,0,0
3260.224719,100,510,480,0
1062.295082,200,420,370,0
2537.704918,200,520,390,0
5400,300,570,400,0
7200,200,520,410,0
7200,200,550,330,0
5400,100,480,410,0
7200,200,460,410,0
5400,200,430,320,0
7200,100,530,430,0
7200,200,510,400,0
5400,200,470,410,0
7200,300,440,370,0
5400,200,50,10,0
7200,300,10,0,0
1800,200,80,0,0
1800,300,60,0,0
926.9461078,300,30,0,0
873.0538922,200,6.293706294,0,0
67.44730679,200,83.70629371,0,0
75.87822014,200,10,0,0
67.44730679,200,90,0,0
75.87822014,200,4.285714286,0,0
67.44730679,200,5.714285714,0,0
3245.901639,200,510,500,0
1800,200,440,400,0
1800,200,530,410,0
5400,200,550,430,0
7200,300,520,430,0
5400,100,540,430,0
7200,200,520,360,0
5400,200,500,390,0
7200,200,540,420,0
7200,200,560,430,0
7200,200,470,430,0
7200,200,500,420,0
5400,200,410,390,0
7200,300,130,10,0
7200,200,5,0,0
1800,300,5,0,0
1800,200,160,0,0
976.056338,300,60,0,0
823.943662,200,50,0,0
71.05263158,200,10,0,0
63.15789474,200,110,0,0
63.15789474,200,50,0,0
71.05263158,100,50,0,0
63.15789474,200,12.45928339,0,0
3268.421053,200,497.5407166,500,0
1800,200,570,390,0
3600,300,630,410,0
5400,200,660,420,0
5400,300,650,430,0
7200,200,650,440,0
5400,200,600,430,0
7200,200,570,420,0
7200,200,550,420,0
7200,200,580,430,0
7200,300,490,430,0
7200,200,440,430,0
7200,300,440,390,0
7200,300,120,10,0
7200,300,10,0,0
1800,300,100,0,0
1800,200,6.081081081,0,0
1800,300,83.91891892,0,0
558.8709677,200,10,0,0
65.32258065,300,9.493670886,0,0
58.06451613,200,90.50632911,0,0
65.32258065,200,10,0,0
58.06451613,200,100,0,0
65.32258065,200,12.37373737,0,0
2729.032258,200,477.6262626,460,0
1800,300,440,400,0
3600,200,430,390,0
7200,200,490,410,0
7200,300,480,420,0
7200,200,530,410,0
7200,200,500,410,0
7200,200,470,400,0
5400,300,470,400,0
7200,200,480,420,0
7200,300,390,420,0
7200,300,460,410,0
7200,200,380,380,0
7200,300,90,150,0
7200,200,9.782608696,100,0
1800,300,80.2173913,20,0
1800,300,90,0,0
1800,200,10,0,0
588.9400922,300,90,0,0
74.65437788,200,30,0,0
66.359447,300,100,0,0
74.65437788,200,40,0,0
66.359447,200,6.880733945,0,0
74.65437788,200,143.1192661,0,0
854.3778802,300,460,530,0
3600,200,380,420,0
3600,300,440,420,0
7200,300,450,440,0
7200,200,500,440,0
7200,300,460,430,0
7200,200,510,450,0
7200,200,500,440,0
7200,300,490,430,0
7200,300,540,430,0
7200,300,500,430,0
9000,200,430,400,0
7200,300,380,390,0
7200,300,100,140,0
7200,200,10,110,0
1800,300,6.403940887,5.544147844,0
1800,300,123.5960591,0,0
1800,300,10,0,0
597.1563981,200,40,0,0
68.2464455,200,70,0,0
76.77725118,200,10,0,0
68.2464455,200,100,0,0
68.2464455,200,20,0,0
68.2464455,200,130,0,0
853.0805687,200,70,0,0
3600,300,100,0,0
1800,200,30,0,0
5400,300,60,0,0
9000,200,130,0,0
7200,300,10,0,0
7200,200,150,0,0
9000,200,90,0,0
7200,200,80,0,0
7200,300,10,0,0
7200,200,180,0,0
7200,300,10,0,0
9000,300,170,0,0
7200,300,10,0,0
7200,200,130,0,0
3600,300,70,0,0
1800,400,9.763313609,0,0
946.4788732,200,100.2366864,0,0
853.5211268,300,120,0,0
54,300,4,0,0
54,200,6,0,0
48,200,150,0,0
54,300,80,0,0
48,200,90,0,0
54,200,90,0,0
1488,300,100,0,0
1800,300,100,0,0
1800,300,100,0,0
1800,300,10,0,0
1800,300,130,0,0
1800,300,110,0,0
895.7746479,200,100,0,0
904.2253521,300,90,0,0
1800,300,10,0,0
1800,300,170,0,0
1800,300,60,0,0
1800,300,110,0,0
1800,300,110,0,0
1800,300,70,0,0
1800,300,70,0,0
958.5798817,300,70,0,0
841.4201183,400,110,0,0
1800,200,10,0,0
82.99711816,300,10,0,0
93.37175793,300,120,0,0
82.99711816,300,100,0,0
93.37175793,200,10,0,0
93.37175793,300,80,0,0
3153.89049,300,560,534.4558522,0
1800,300,470,440,0
3600,300,530,440,0
5400,300,760,440,0
9000,200,680,440,0
7200,300,730,470,0
7200,200,730,450,0
9000,300,720,460,0
7200,200,670,440,0
7200,300,640,450,0
7200,300,520,440,0
7200,300,540,430,0
9000,300,480,410,0
7200,200,140,10,0
7200,300,110,0,0
3600,300,9.615384615,0,0
868.6046512,400,90.38461538,0,0
931.3953488,300,70,0,0
623.0769231,300,30,0,0
98.3805668,300,160,0,0
87.44939271,200,10,0,0
98.3805668,300,110,0,0
87.44939271,300,50,0,0
98.3805668,300,30,490,0
4306.882591,200,580,430,0
1157.142857,300,570,420,0
2442.857143,300,510,440,0
7290,225,572.5,445,0
7290,225,572.5,445,0
7290,225,572.5,450,0
7290,225,572.5,450,0
7200,300,510,450,0
7200,240,486,440,0
7200,240,486,437.5,0
7200,240,486,437.5,0
7200,240,486,437.5,0
7200,240,486,437.5,0
5400,300,180,110,0
7200,300,160,0,0
3600,300,110,0,0
874.8603352,200,110,0,0
925.1396648,300,130,0,0
619.3548387,200,100,0,0
77.41935484,300,110,0,0
87.09677419,200,100,0,0
77.41935484,200,120,0,0
87.09677419,200,110,270,0
77.41935484,300,100,120,0
2574.193548,200,440,390,0
1800,200,400,370,0
3600,200,400,390,0
3600,200,420,380,0
5400,200,400,390,0
5400,200,440,400,0
5400,100,440,390,0
5400,200,420,380,0
5400,200,480,390,0
7200,100,480,390,0
5400,200,480,410,0
7200,300,390,400,0
5400,200,360,370,0
5400,200,120,20,0
7200,200,100,0,0
1800,300,90,0,0
900,200,80,0,0
900,200,110,0,0
538.8286334,200,100,0,0
62.47288503,200,80,0,0
70.28199566,200,70,0,0
62.47288503,200,90,0,0
70.28199566,200,90,250,0
62.47288503,100,90,310,0
2733.18872,200,340,320,0
1800,200,360,310,0
1800,200,380,350,0
5400,100,390,350,0
5400,200,400,360,0
5400,200,370,360,0
5400,100,490,350,0
5400,200,470,340,0
5400,100,450,360,0
5400,66.7,460,370,0
5400,66.6,460,360,0
5400,66.7,460,360,0
5400,100,410,350,0
5400,200,130,10,0
5400,200,100,0,0
1800,200,90,0,0
462.1621622,200,110,0,0
64.86486486,100,120,0,0
72.97297297,200,90,0,0
64.86486486,100,90,0,0
72.97297297,100,90,0,0
64.86486486,200,120,0,0
72.97297297,100,90,270,0
64.86486486,200,90,330,0
859.4594595,100,370,340,0
3600,75,360,350,0
3600,75,360,320,0
3600,75,360,310,0
5400,75,360,390,0
5400,200,400,380,0
5400,200,420,380,0
7200,200,380,370,0
5400,100,450,380,0
5400,200,470,360,0
7200,200,450,360,0
5400,200,450,350,0
5400,200,410,330,0
7200,300,140,20,0
5400,200,110,0,0
1800,200,90,0,0
1800,200,90,0,0
688.0886427,200,120,0,0
408.8642659,200,70,0,0
39.88919668,200,70,0,0
44.87534626,200,80,0,0
39.88919668,100,90,0,0
44.87534626,200,80,0,0
39.88919668,100,90,0,0
493.6288089,200,90,160,0
3600,100,100,140,0
1800,300,100,120,0
5400,200,110,120,0
5400,200,120,110,0
5400,200,120,110,0
7200,200,130,110,0
7200,200,140,50,0
5400,200,120,0,0
7200,200,130,0,0
7200,200,130,0,0
7200,300,130,0,0
5400,200,120,0,0
7200,200,140,0,0
7200,200,110,0,0
1800,300,100,0,0
1800,200,100,0,0
1162.921348,200,100,0,0
637.0786517,200,100,0,0
40.22346369,200,90,0,0
45.25139665,200,100,0,0
40.22346369,100,90,0,0
40.22346369,200,90,0,0
40.22346369,100,100,0,0
40.22346369,200,100,0,0
1553.631285,200,90,0,0
1800,300,100,0,0
1800,200,110,0,0
788.7640449,200,110,0,0
1011.235955,200,120,0,0
1800,200,120,0,0
1800,200,130,0,0
908.7378641,200,120,0,0
891.2621359,200,130,0,0
1800,200,130,0,0
1800,200,130,0,0
1800,300,150,0,0
1800,200,140,0,0
895.5665025,300,120,0,0
904.4334975,200,110,0,0
1800,200,80,0,0
1082.926829,300,110,0,0
717.0731707,200,120,0,0
42.79346211,100,90,0,0
42.79346211,200,100,0,0
48.14264487,200,120,0,0
42.79346211,200,80,330,0
42.79346211,100,120,350,0
3380.683507,200,470,350,0
1800,200,380,360,0
3600,200,450,360,0
7200,300,480,420,0
7200,200,510,420,0
5400,200,450,390,0
7200,200,510,430,0
7200,200,510,410,0
5400,200,470,410,0
7200,200,460,410,0
5400,200,450,410,0
7200,200,420,400,0
7200,300,400,380,0
5400,300,160,20,0
7200,200,120,0,0
1800,300,70,0,0
1046.25,200,80,0,0
753.75,300,90,0,0
408.4033613,200,70,0,0
68.06722689,200,70,0,0
60.50420168,200,70,0,0
68.06722689,200,100,0,0
60.50420168,100,50,310,0
68.06722689,200,70,370,0
2866.386555,200,430,370,0
1800,200,390,370,0
1800,200,390,390,0
5400,300,450,400,0
7200,200,480,390,0
5400,200,560,340,0
5400,100,500,410,0
5400,200,510,400,0
7200,200,540,410,0
5400,200,470,420,0
7200,200,420,410,0
5400,200,410,410,0
5400,300,410,390,0
7200,300,120,20,0
5400,200,120,0,0
1800,300,80,0,0
1800,200,80,0,0
1216.551724,300,100,0,0
583.4482759,200,80,0,0
616.6666667,200,70,0,0
600,200,70,0,0
583.3333333,100,100,0,0
312.6760563,200,60,280,0
684.5070423,200,100,340,0
802.8169014,100,380,340,0
1800,200,410,350,0
1800,300,450,390,0
5400,200,450,400,0
5400,200,490,400,0
5400,200,470,410,0
7200,200,470,420,0
5400,200,500,410,0
7200,200,490,420,504
5400,200,460,430,0
7200,200,500,420,501
6959.9,266.7,316.67,380,221.7
6960.2,266.6,316.67,370,221.6
6959.9,266.7,316.67,20,221.7
5400,200,110,0,0
3600,300,70,0,0
935.0649351,300,90,0,0
864.9350649,300,70,0,500
956.3506261,300,70,0,0
86.94096601,200,90,0,0
77.28085868,200,70,0,0
86.94096601,200,70,0,501
77.28085868,200,80,270,0
86.94096601,300,80,300,0
4028.264758,200,460,320,0
1800,300,390,340,0
3600,200,410,350,0
5400,300,460,380,380
7200,200,440,390,0
7200,200,440,390,0
5400,200,450,380,502
7200,200,410,390,0
7200,200,510,390,0
7200,300,580,390,0
7200,200,460,390,500
5400,300,380,370,0
7200,200,400,350,0
5400,300,140,10,0
7200,200,90,0,0
1800,300,100,0,0
1800,200,100,0,0
947.3684211,300,70,0,0
852.6315789,200,110,0,0
77.14285714,300,70,0,0
86.78571429,200,100,0,0
77.14285714,200,80,0,0
86.78571429,200,100,280,0
77.14285714,200,80,250,0
1012.5,200,410,370,0
3982.5,200,470,380,0
3600,200,510,370,0
5400,300,420,430,0
7200,200,470,410,0
7200,200,450,410,0
5400,300,380,400,0
5400,200,410,400,0
7200,100,450,400,0
5400,200,420,390,0
7200,200,410,380,0
5400,300,350,370,0
7200,200,280,340,0
3600,100,110,20,0
7200,300,120,60,0
3600,200,50,0,0
1800,200,70,0,0
750,300,60,0,0
583.3333333,200,60,0,0
75,200,70,0,0
66.66666667,200,70,0,0
75,200,70,0,0
66.66666667,100,60,0,0
75,200,60,0,0
1908.333333,200,90,0,0
1001.886792,200,80,0,0
2598.113208,200,130,0,0
5400,200,170,0,0
5400,300,170,0,0
7200,200,140,0,0
5400,200,150,0,0
7200,200,150,0,0
7200,300,140,0,0
7200,200,120,0,0
5400,200,110,0,0
7200,300,110,0,0
7200,200,100,0,0
7200,300,110,0,0
7200,300,90,0,0
3600,200,90,0,0
1800,300,80,0,0
1011.764706,300,100,0,0
788.2352941,200,80,0,0
41.98250729,200,90,0,0
47.2303207,300,70,0,0
41.98250729,200,70,0,0
47.2303207,200,80,0,0
41.98250729,200,80,0,0
47.2303207,200,80,0,0
1532.361516,200,90,0,0
1800,200,100,0,0
1800,300,100,0,0
858.6206897,200,100,0,0
941.3793103,200,90,0,0
1800,200,130,0,0
1800,200,120,0,0
1800,200,90,0,0
1800,200,110,0,0
929.6703297,200,110,0,0
870.3296703,200,100,0,0
1800,300,100,0,0
1800,200,100,0,0
1800,300,110,0,0
885.7142857,200,80,0,0
914.2857143,300,70,0,0
1800,200,100,0,0
368.3397683,300,90,0,0
62.54826255,200,90,0,0
55.5984556,200,60,0,0
62.54826255,200,80,0,0
55.5984556,200,90,370,0
62.54826255,200,80,400,0
2932.818533,200,500,380,0
2160,200,440,400,205
3600,200,520,400,0
7200,300,550,430,0
7200,200,590,430,0
5400,300,580,440,0
7200,200,550,430,0
7200,200,510,430,0
5400,200,540,430,0
7200,200,530,410,0
7200,100,540,420,0
7200,300,410,400,0
5400,200,410,390,0
7200,200,150,20,0
5400,300,140,0,0
1800,200,80,0,0
1800,300,80,0,0
1800,200,70,0,0
522.3214286,200,70,0,0
64.28571429,200,80,0,0
64.28571429,200,70,0,0
72.32142857,200,70,0,0
64.28571429,200,70,300,0
72.32142857,200,70,220,0
2740.178571,200,430,370,0
1800,200,450,410,0
3600,200,590,440,0
7200,200,560,390,0
7200,300,540,450,0
7200,200,570,440,0
7200,200,560,470,0
5400,200,560,450,0
7200,200,550,430,0
7200,200,520,430,0
7200,300,540,430,0
7200,200,460,430,0
7200,300,470,420,0
7200,200,170,30,0
5400,300,120,0,0
3600,200,90,0,0
1800,300,110,0,0
737.4449339,300,90,0,0
396.4757709,200,100,0,0
71.36563877,200,90,0,0
63.43612335,200,90,0,0
63.43612335,200,90,0,0
63.43612335,200,90,290,0
63.43612335,200,80,320,0
3940.969163,300,440,350,0
772.6829268,200,390,380,0
2827.317073,200,450,420,0
7200,200,440,420,0
5400,300,440,440,0
7200,200,490,440,0
7200,200,520,450,0
7200,200,490,450,0
7200,300,490,450,0
7200,200,520,440,0
7200,200,490,430,0
9000,300,460,410,0
5400,200,380,390,0
7200,300,150,20,0
7200,200,130,0,0
1800,300,100,0,0
990.3187721,300,90,0,0
809.6812279,300,120,0,0
1800,200,80,0,0
97.88519637,200,100,0,0
87.00906344,300,90,0,0
97.88519637,200,110,0,0
87.00906344,200,70,270,0
97.88519637,200,100,300,0
3132.326284,200,420,340,0
1422,200,410,350,0
3978,200,390,370,0
5400,300,460,390,0
7200,200,520,400,0
7200,200,570,410,0
7200,200,520,410,0
7200,200,480,420,0
7200,200,510,430,0
7200,300,460,420,0
7200,200,520,420,0
7200,300,470,420,0
7200,300,470,390,0
7200,200,170,30,0
5400,300,140,0,0
3600,300,100,0,0
1800,300,110,0,0
971.2230216,200,100,0,0
828.7769784,300,100,0,0
108.5427136,200,120,0,0
122.1105528,300,90,0,0
108.5427136,200,100,0,0
40.70351759,100,30,120,0
108.5427136,300,140,400,0
1329.648241,300,470,350,0
3581.909548,200,400,430,0
1800,200,460,420,0
7200,300,460,440,0
7200,300,450,450,0
7200,200,490,460,0
7200,200,530,450,0
7200,300,480,460,0
7200,200,500,460,0
7200,300,530,440,0
7200,300,480,420,0
5400,200,460,400,0
7200,300,420,400,0
7200,300,140,20,0
7200,300,100,0,0
1800,300,80,0,0
1800,300,80,0,0
1800,300,70,0,0
1800,200,70,0,0
61.01694915,200,70,0,0
68.6440678,300,70,0,0
61.01694915,200,70,0,0
68.6440678,300,70,0,0
61.01694915,200,70,0,0
655.9322034,300,100,0,0
2623.728814,200,110,0,0
3600,300,110,0,0
7200,300,120,0,0
7200,300,110,0,0
7200,200,120,0,0
7200,300,130,0,0
7200,300,140,0,0
7200,200,100,0,0
7200,300,130,0,0
9000,300,120,0,0
7200,300,130,0,0
7200,300,130,0,0
9000,300,150,0,0
7200,300,130,0,0
3600,300,90,0,0
1800,300,80,0,0
1800,400,100,0,0
896.3265306,200,80,0,0
58.7755102,300,90,0,0
66.12244898,300,100,0,0
66.12244898,200,80,0,0
58.7755102,300,90,0,0
66.12244898,300,80,0,0
58.7755102,300,110,0,0
2328.979592,300,100,0,0
1800,200,120,0,0
1800,300,110,0,0
1800,300,100,0,0
1800,300,120,0,0
1800,200,130,0,0
1800,300,110,0,0
1800,300,120,0,0
1800,200,110,0,0
1800,300,120,0,0
1800,300,110,0,0
1800,300,130,0,0
1800,200,100,0,0
1800,300,90,0,0
856.2162162,300,70,0,0
943.7837838,300,70,0,0
1800,200,80,0,0
778.3783784,300,80,0,0
64.86486486,200,80,0,0
64.86486486,300,80,0,0
72.97297297,200,80,0,0
64.86486486,200,80,320,0
64.86486486,300,70,370,0
689.1891892,200,510,420,0
5400,300,390,420,0
3600,200,400,400,0
7200,300,400,430,0
5400,200,390,420,0
7200,200,500,420,0
7200,200,550,410,0
5400,200,520,410,0
5400,200,480,330,0
5400,100,540,400,0
9000,300,480,390,0
7200,300,560,400,0
7200,200,410,380,0
7200,300,140,30,0
5400,300,90,0,0
3600,200,70,0,0
1800,300,60,0,0
1074.489796,300,70,0,0
725.5102041,200,60,0,0
88.34355828,300,80,0,0
99.38650307,200,70,0,0
99.38650307,200,60,0,0
88.34355828,200,60,270,0
99.38650307,300,60,310,0
3125.153374,200,440,350,0
1022.878229,200,370,420,0
2577.121771,300,460,430,0
7200,200,400,430,0
7200,300,440,440,0
7200,200,450,420,0
9000,200,500,430,0
7200,300,450,440,0
7200,200,520,440,0
7200,300,530,440,0
7200,200,480,450,0
7200,300,480,440,0
7200,300,400,420,0
7200,300,130,20,0
7200,300,110,0,0
3600,300,110,0,0
1800,300,100,0,0
900,300,70,0,0
900,200,80,0,0
124.6153846,300,80,0,0
124.6153846,200,100,0,0
110.7692308,200,70,0,0
124.6153846,300,70,290,0
110.7692308,200,70,320,0
1204.615385,200,430,340,0
3600,300,410,420,0
3600,200,430,410,0
7200,300,440,430,0
5400,300,480,440,0
9000,200,540,460,0
7200,300,560,460,0
7200,300,470,450,0
7200,200,470,450,0
7200,300,500,460,0
7200,200,480,440,0
7200,300,420,430,0
7200,300,460,420,0
7200,300,140,30,0
7200,300,120,0,0
1800,300,80,0,0
1800,300,70,0,0
1800,300,70,0,0
683.7528604,300,80,0,0
74.14187643,200,70,0,0
65.90389016,300,70,0,0
74.14187643,200,80,0,0
74.14187643,300,60,270,0
65.90389016,200,70,280,0
2562.01373,200,450,330,0
1800,200,450,360,0
3600,300,490,390,0
7200,200,500,390,0
7200,300,520,400,0
5400,200,500,410,0
7200,200,520,410,0
7200,200,520,420,0
7200,300,470,420,0
7200,200,470,430,0
7200,300,420,410,0
7200,200,390,410,0
7200,300,390,380,0
7200,200,160,20,0
5400,300,90,0,0
3600,300,90,0,0
1800,200,90,0,0
1046.808511,300,80,0,0
753.1914894,300,80,0,0
73.657289,300,80,0,0
73.657289,200,80,0,0
82.86445013,300,80,0,0
73.657289,200,90,280,0
73.657289,200,70,400,0
3222.506394,300,440,390,0
1800,200,340,400,0
3600,300,370,380,0
5400,200,370,400,0
7200,200,420,400,0
5400,300,400,410,0
7200,200,370,410,0
5400,200,360,400,0
5400,200,390,400,0
7200,200,380,390,0
5400,300,350,390,0
7200,200,360,380,0
5400,300,350,360,0
7200,200,110,20,0
5400,300,90,0,0
3600,300,70,0,0
768.1034483,200,70,0,0
1031.896552,300,60,0,0
739.8963731,200,70,0,0
49.74093264,200,60,0,0
55.95854922,200,70,0,0
55.95854922,300,50,0,0
49.74093264,200,70,0,0
55.95854922,200,60,0,0
2592.746114,200,90,0,0
1800,200,80,0,0
1800,300,150,0,0
5400,200,160,0,0
7200,300,160,0,0
7200,200,180,0,0
5400,200,150,0,0
7200,200,160,0,0
5400,200,160,0,0
7200,200,160,0,0
7200,200,180,0,0
5400,200,140,0,0
5400,300,160,0,0
7200,200,150,0,0
5400,300,140,0,0
1800,200,130,0,0
1800,300,120,0,0
1800,200,110,0,0
491.2423625,300,130,0,0
58.65580448,200,110,0,0
65.98778004,200,110,0,0
58.65580448,200,120,0,0
58.65580448,200,100,0,0
65.98778004,300,110,0,0
2800.814664,200,130,0,0
585.3658537,200,120,0,0
1214.634146,300,150,0,0
889.4117647,200,130,0,0
910.5882353,300,130,0,0
1800,200,150,0,0
1071.54047,200,150,0,0
728.45953,300,150,0,0
1800,200,140,0,0
1800,200,160,0,0
1800,300,140,0,0
709.3596059,200,150,0,0
1090.640394,300,150,0,0
983.5051546,300,170,0,0
816.4948454,200,140,0,0
1800,300,100,0,0
703.7593985,200,100,0,0
676.6917293,300,120,0,0
419.5488722,200,110,0,0
72.10682493,200,110,0,0
64.09495549,300,110,0,0
64.09495549,200,110,0,0
72.10682493,200,90,300,0
64.09495549,300,120,310,0
681.0089021,200,510,380,0
4382.492582,200,430,390,0
1800,200,430,360,0
6480,300,440,430,0
5400,200,460,400,0
5400,200,470,400,0
7200,200,470,390,0
5400,200,450,360,0
7200,300,500,400,0
5400,200,460,380,0
7200,200,430,370,0
7200,300,470,370,0
7200,300,400,350,0
5400,300,140,30,0
7200,300,120,0,0
1800,300,80,0,0
1800,300,80,0,0
529.4117647,200,70,0,0
338.8235294,200,70,0,0
63.52941176,300,80,0,0
56.47058824,200,90,0,0
56.47058824,200,60,0,0
56.47058824,200,70,0,0
63.52941176,200,70,430,0
635.2941176,200,420,360,0
3960,200,420,360,0
1800,300,430,360,0
7200,200,460,400,0
5400,300,440,400,0
7200,200,460,420,0
5400,300,450,430,0
7200,200,470,410,0
7200,200,460,400,0
7200,300,440,380,0
7200,200,450,380,0
7200,300,430,350,0
7200,300,350,330,0
5400,200,110,20,0
7200,200,100,0,0
1800,300,100,0,0
783.8709677,200,70,0,0
1016.129032,300,90,0,0
754.1147132,200,70,0,0
71.82044888,200,80,0,0
80.79800499,200,70,0,0
71.82044888,200,80,0,0
80.79800499,300,70,0,0
71.82044888,200,80,380,0
71.82044888,200,390,290,0
2397.007481,200,350,340,0
1800,200,340,330,0
7200,300,330,330,0
5400,200,360,350,0
5400,200,390,370,0
7200,200,350,340,0
5400,200,390,350,0
5400,200,390,340,0
7200,200,370,340,0
5400,300,350,330,0
5400,200,360,300,0
5400,200,320,290,0
5400,200,120,20,0
5400,200,90,0,0
3600,200,80,0,0
982.7027027,300,80,0,0
817.2972973,200,90,0,0
667.3629243,300,60,0,0
75.19582245,200,70,0,0
75.19582245,200,70,0,0
75.19582245,200,80,0,0
84.59530026,200,70,0,0
75.19582245,200,70,360,0
2547.258486,200,360,230,0
1186.206897,200,280,250,0
2413.793103,200,330,280,0
3600,200,330,290,0
5400,200,350,310,0
5400,200,350,320,0
5400,200,380,320,0
5400,100,380,310,0
5400,200,350,320,0
5400,200,370,330,0
5400,200,330,320,0
5400,200,350,300,0
5400,300,280,300,0
5400,200,80,10,0
5400,200,70,0,0
1800,200,50,0,0
1800,200,50,0,0
792.3913043,200,40,0,0
1007.608696,300,70,0,0
92.04545455,200,40,0,0
81.81818182,200,40,0,0
92.04545455,100,50,0,0
81.81818182,200,50,0,0
92.04545455,200,40,360,0
3160.227273,200,320,280,0
1030.534351,200,310,310,0
2569.465649,200,290,340,0
5400,300,300,330,0
5400,200,330,330,0
5400,200,350,340,0
4680,150,350,270,0
4680,150,400,360,0
5400,200,360,300,0
7200,200,370,330,0
5400,200,360,280,0
5400,300,300,330,0
5400,200,310,300,0
5400,200,110,20,0
5400,200,60,0,0
3600,300,70,0,0
713.3333333,300,40,0,0
1086.666667,200,40,0,0
990.7563025,200,50,0,0
52.94117647,200,50,0,0
60.50420168,200,60,0,0
68.06722689,200,40,0,0
60.50420168,200,50,0,0
60.50420168,200,40,0,0
506.7226891,200,80,0,0
3600,200,70,0,0
1800,200,80,0,0
5400,300,70,0,0
5400,200,70,0,0
7200,300,80,0,0
5400,200,80,0,0
5400,200,90,0,0
7200,200,70,0,0
5400,200,80,0,0
7200,200,80,0,0
5400,200,100,0,0
7200,300,80,0,0
5400,200,80,0,0
7200,300,70,0,0
1800,200,70,0,0
1800,300,40,0,0
1038.926174,200,50,0,0
761.0738255,200,60,0,0
57.8313253,200,50,0,0
65.06024096,200,40,0,0
57.8313253,200,50,0,0
57.8313253,200,50,0,0
65.06024096,200,60,0,0
57.8313253,200,60,0,0
1438.554217,200,70,0,0
1800,300,60,0,0
1800,200,70,0,0
1019.354839,300,70,0,0
780.6451613,200,70,0,0
1800,200,70,0,0
