Day of week;Date;Month;Year ;Hour;Gv2_load;Gv2_delt;Gv2_flow;Hsb_load;Hsb_delt;Hsb_flow;Pfa_load;Pfa_delt;Pfa_flow;Ser_load;Ser_delt;Ser_flow;Fir_load;Fir_delt;Fir_flow
7;3;7;2016;15;1996,4;4,160887656;412;100;5,724589976;15;130;5,814036695;19,2;0;0;0;0;0;0
7;3;7;2016;16;1996,4;4,253810705;403;200;10,10221761;17;30;5,366803103;4,8;0;0;0;0;0;0
7;3;7;2016;17;1497,3;3,120665742;412;200;10,10221761;17;40;5,366803103;6,4;0;0;0;0;0;0
7;3;7;2016;18;1996,4;4,101161996;418;300;12,26697852;21;110;5,830600902;16,2;0;0;0;0;0;0
7;3;7;2016;19;1996,4;4,052684904;423;200;7,806259059;22;10,10362694;5,783912152;1,5;0;0;0;0;0;0
7;3;7;2016;20;1497,3;3,075871497;418;200;8,17798568;21;119,8963731;5,783912152;17,8;0;0;0;0;0;0
7;3;7;2016;21;1996,4;4,120879121;416;300;12,26697852;21;90;5,051108803;15,3;0;0;0;0;0;0
7;3;7;2016;22;1497,3;3,246753247;396;200;9,540983294;18;10;8,586884964;1;0;0;0;0;0;0
7;3;7;2016;23;998,2;4,608294931;186;200;8,586884964;20;10;5,724589976;1,5;0;0;0;0;0;0
1;4;7;2016;0;499,1;5,357142857;80;200;8,17798568;21;110;5,459869052;17,3;0;0;0;0;0;0
1;4;7;2016;1;184,9075301;1,290877797;123;300;13,55823942;19;50;5,575899328;7,7;0;0;0;0;0;0
1;4;7;2016;2;314,1924699;1,290877797;209;100;5,366803103;16;10;5,724589976;1,5;0;0;0;0;0;0
1;4;7;2016;3;20,18831461;1,926163724;9;200;11,44917995;15;110;6,339311048;14,9;0;0;0;0;0;0
1;4;7;2016;4;17,94516854;1,926163724;8;200;9,540983294;18;10;3,733428245;2,3;0;0;0;0;0;0
1;4;7;2016;5;17,94516854;1,926163724;8;100;5,724589976;15;9,705882353;5,556219683;1,5;0;0;0;0;0;0
1;4;7;2016;6;20,18831461;1,926163724;9;200;11,44917995;15;100,2941176;5,556219683;15,5;0;0;0;0;0;0
1;4;7;2016;7;17,94516854;1,926163724;8;200;9,540983294;18;70;4,80865558;12,5;0;0;0;0;0;0
1;4;7;2016;8;903,9878652;1,926163724;403;100;3,903129529;22;510;5,238410684;83,6;480;3,959370589;104,1;0;0;0
1;4;7;2016;9;294,5508197;2,81030445;90;200;7,15573747;24;420;4,065943275;88,7;370;2,977645208;106,7;0;0;0
1;4;7;2016;10;703,6491803;2,81030445;215;200;9,038826278;19;520;6,63474024;67,3;390;5,384059704;62,2;0;0;0
1;4;7;2016;11;1497,3;3,919860627;328;300;13,55823942;19;570;6,526032573;75;400;5,504413439;62,4;0;0;0
1;4;7;2016;12;1996,4;4,775169121;359;200;9,038826278;19;520;6,471275625;69;410;5,651079993;62,3;0;0;0
1;4;7;2016;13;1996,4;4,511278195;380;200;10,10221761;17;550;6,39078042;73,9;330;5,336482181;53,1;0;0;0
1;4;7;2016;14;1497,3;3,322259136;387;100;5,366803103;16;480;6,18874592;66,6;410;5,458329977;64,5;0;0;0
1;4;7;2016;15;1996,4;4,452690167;385;200;11,44917995;15;460;6,123979975;64,5;410;5,366803103;65,6;0;0;0
1;4;7;2016;16;1497,3;3,437738732;374;200;11,44917995;15;430;6,300956544;58,6;320;5,30463936;51,8;0;0;0
1;4;7;2016;17;1996,4;4,523181304;379;100;5,724589976;15;530;6,712461698;67,8;430;5,663129654;65,2;0;0;0
1;4;7;2016;18;1996,4;4,4411547;386;200;10,10221761;17;510;6,507149081;67,3;400;5,400556581;63,6;0;0;0
1;4;7;2016;19;1497,3;3,313696613;388;200;9,038826278;19;470;6,573022693;61,4;410;5,526880432;63,7;0;0;0
1;4;7;2016;20;1996,4;4,285714286;400;300;12,26697852;21;440;6,447490417;58,6;370;5,157706878;61,6;0;0;0
1;4;7;2016;21;1497,3;3,271537623;393;200;7,806259059;22;50;5,504413439;7,8;10;12,26697852;0,7;0;0;0
1;4;7;2016;22;1996,4;4,81540931;356;300;12,26697852;21;10;8,586884964;1;0;0;0;0;0;0
1;4;7;2016;23;499,1;2,819548872;152;200;7,806259059;22;80;5,495606377;12,5;0;0;0;0;0;0
2;5;7;2016;0;499,1;3,826530612;112;300;11,20028474;23;60;5,788911212;8,9;0;0;0;0;0;0
2;5;7;2016;1;257,0215569;2,56629598;86;300;11,20028474;23;30;5,366803103;4,8;0;0;0;0;0;0
2;5;7;2016;2;242,0784431;2,566295979;81;200;8,586884964;20;6,293706294;5,404333194;1;0;0;0;0;0;0
2;5;7;2016;3;18,70163934;2,007360321;8;200;9,038826278;19;83,70629371;5,404333194;13,3;0;0;0;0;0;0
2;5;7;2016;4;21,03934426;2,007360321;9;200;9,540983294;18;10;5,724589976;1,5;0;0;0;0;0;0
2;5;7;2016;5;18,70163934;2,007360321;8;200;9,540983294;18;90;5,442391879;14,2;0;0;0;0;0;0
2;5;7;2016;6;21,03934426;2,007360321;9;200;8,586884964;20;4,285714286;2,453395704;1,5;0;0;0;0;0;0
2;5;7;2016;7;18,70163934;2,007360321;8;200;10,73360621;16;5,714285714;2,453395704;2;0;0;0;0;0;0
2;5;7;2016;8;900,0163934;2,007360321;385;200;10,10221761;17;510;7,063405374;62;500;5,360102974;80,1;0;0;0
2;5;7;2016;9;499,1;3,222341568;133;200;10,10221761;17;440;5,140448142;73,5;400;4,555376639;75,4;0;0;0
2;5;7;2016;10;499,1;2,506265664;171;200;7,466856491;23;530;5,563629622;81,8;410;3,835101128;91,8;0;0;0
2;5;7;2016;11;1497,3;4,134129536;311;200;7,466856491;23;550;6,297048974;75;430;4,609688558;80,1;0;0;0
2;5;7;2016;12;1996,4;4,535147392;378;300;13,55823942;19;520;6,288986171;71;430;5,244830305;70,4;0;0;0
2;5;7;2016;13;1497,3;3,339517625;385;100;5,051108803;17;540;6,351942302;73;430;5,289914806;69,8;0;0;0
2;5;7;2016;14;1996,4;4,35097897;394;200;10,10221761;17;520;6,369729218;70,1;360;5,266232687;58,7;0;0;0
2;5;7;2016;15;1497,3;3,222341568;399;200;10,73360621;16;500;6,351246275;67,6;390;5,358216218;62,5;0;0;0
2;5;7;2016;16;1996,4;4,17101147;411;200;10,73360621;16;540;6,503391137;71,3;420;5,288110975;68,2;0;0;0
2;5;7;2016;17;1996,4;4,110996917;417;200;10,10221761;17;560;6,377527294;75,4;430;5,374615043;68,7;0;0;0
2;5;7;2016;18;1996,4;4,181184669;410;200;10,10221761;17;470;6,478067309;62,3;430;5,305115711;69,6;0;0;0
2;5;7;2016;19;1996,4;4,140786749;414;200;8,586884964;20;500;6,524988575;65,8;420;5,295876189;68,1;0;0;0
2;5;7;2016;20;1497,3;3,068530515;419;200;8,17798568;21;410;6,41279205;54,9;390;5,144216799;65,1;0;0;0
2;5;7;2016;21;1996,4;4,005340454;428;300;10,73360621;24;130;6,13348926;18,2;10;10,73360621;0,8;0;0;0
2;5;7;2016;22;1996,4;4,275026719;401;200;7,806259059;22;5;4,293442482;1;0;0;0;0;0;0
2;5;7;2016;23;499,1;1,974983542;217;300;11,70938859;22;5;4,293442482;1;0;0;0;0;0;0
3;6;7;2016;0;499,1;2,976190476;144;200;7,466856491;23;160;5,947625949;23,1;0;0;0;0;0;0
3;6;7;2016;1;270,6387324;3,018108652;77;300;10,30426196;25;60;5,423295767;9,5;0;0;0;0;0;0
3;6;7;2016;2;228,4612676;3,018108652;65;200;9,038826278;19;50;5,504413439;7,8;0;0;0;0;0;0
3;6;7;2016;3;19,70131579;1,879699248;9;200;10,10221761;17;10;8,586884964;1;0;0;0;0;0;0
3;6;7;2016;4;17,5122807;1,879699248;8;200;10,73360621;16;110;6,093918362;15,5;0;0;0;0;0;0
3;6;7;2016;5;17,5122807;1,879699248;8;200;10,73360621;16;50;4,08899284;10,5;0;0;0;0;0;0
3;6;7;2016;6;19,70131579;1,879699248;9;100;5,051108803;17;50;7,15573747;6;0;0;0;0;0;0
3;6;7;2016;7;17,5122807;1,879699248;8;200;10,73360621;16;12,45928339;7,132428879;1,5;0;0;0;0;0;0
3;6;7;2016;8;906,2605263;1,879699248;414;200;8,586884964;20;497,5407166;7,132428879;59,9;500;5,427866602;79,1;0;0;0
3;6;7;2016;9;499,1;4,87012987;88;200;10,10221761;17;570;5,314358773;92,1;390;4,946654558;67,7;0;0;0
3;6;7;2016;10;998,2;4,307250538;199;300;12,26697852;21;630;6,225244566;86,9;410;4,122509175;85,4;0;0;0
3;6;7;2016;11;1497,3;4,081632653;315;200;7,806259059;22;660;6,120241983;92,6;420;5,029974456;71,7;0;0;0
3;6;7;2016;12;1497,3;3,861003861;333;300;11,20028474;23;650;6,342585485;88;430;5,142563419;71,8;0;0;0
3;6;7;2016;13;1996,4;4,620716211;371;200;8,586884964;20;650;6,27132048;89;440;5,389770876;70,1;0;0;0
3;6;7;2016;14;1497,3;3,465537158;371;200;8,586884964;20;600;6,400162706;80,5;430;5,351247152;69;0;0;0
3;6;7;2016;15;1996,4;4,384362441;391;200;9,038826278;19;570;6,356525233;77;420;5,303664243;68;0;0;0
3;6;7;2016;16;1996,4;4,191407614;409;200;9,038826278;19;550;6,347831627;74,4;420;5,350877871;67,4;0;0;0
3;6;7;2016;17;1996,4;3,968253968;432;200;9,038826278;19;580;6,336378218;78,6;430;5,398187916;68,4;0;0;0
3;6;7;2016;18;1996,4;3,734827264;459;300;12,26697852;21;490;6,463246747;65,1;430;5,351247152;69;0;0;0
3;6;7;2016;19;1996,4;3,996003996;429;200;7,15573747;24;440;6,371381761;59,3;430;5,414018379;68,2;0;0;0
3;6;7;2016;20;1996,4;4,222378607;406;300;9,90794419;26;440;6,286571355;60,1;390;5,020817296;66,7;0;0;0
3;6;7;2016;21;1996,4;4,150812868;413;300;10,73360621;24;120;6,061330563;17;10;7,15573747;1,2;0;0;0
3;6;7;2016;22;1996,4;4,35097897;394;300;10,30426196;25;10;8,586884964;1;0;0;0;0;0;0
3;6;7;2016;23;499,1;2,448979592;175;300;10,30426196;25;100;6,177615082;13,9;0;0;0;0;0;0
4;7;7;2016;0;499,1;4,120879121;104;200;7,15573747;24;6,081081081;5,22175437;1;0;0;0;0;0;0
4;7;7;2016;1;499,1;4,81540931;89;300;10,73360621;24;83,91891892;5,22175437;13,8;0;0;0;0;0;0
4;7;7;2016;2;154,9625;1,728110599;77;200;7,806259059;22;10;8,586884964;1;0;0;0;0;0;0
4;7;7;2016;3;18,1125;1,728110599;9;300;12,88032745;20;9,493670886;5,434737319;1,5;0;0;0;0;0;0
4;7;7;2016;4;16,1;1,728110599;8;200;9,038826278;19;90,50632911;5,434737319;14,3;0;0;0;0;0;0
4;7;7;2016;5;18,1125;1,728110599;9;200;9,540983294;18;10;5,724589976;1,5;0;0;0;0;0;0
4;7;7;2016;6;16,1;1,728110599;8;200;8,586884964;20;100;5,921989631;14,5;0;0;0;0;0;0
4;7;7;2016;7;18,1125;1,728110599;9;200;9,540983294;18;12,37373737;7,083457294;1,5;0;0;0;0;0;0
4;7;7;2016;8;756,7;1,728110599;376;200;9,540983294;18;477,6262626;7,083457294;57,9;460;5,509019642;71,7;0;0;0
4;7;7;2016;9;499,1;2,747252747;156;300;13,55823942;19;440;5,225766783;72,3;400;5,649266424;60,8;0;0;0
4;7;7;2016;10;998,2;3,631961259;236;200;7,806259059;22;430;5,215198495;70,8;390;3,771267045;88,8;0;0;0
4;7;7;2016;11;1996,4;4,595940253;373;200;7,806259059;22;490;6,089108007;69,1;410;4,502075237;78,2;0;0;0
4;7;7;2016;12;1996,4;4,243281471;404;300;12,26697852;21;480;6,311952194;65,3;420;5,626352083;64,1;0;0;0
4;7;7;2016;13;1996,4;4,014720642;427;200;8,586884964;20;530;6,57666045;69,2;410;5,553032863;63,4;0;0;0
4;7;7;2016;14;1996,4;3,986710963;430;200;8,17798568;21;500;6,515087226;65,9;410;5,752651692;61,2;0;0;0
4;7;7;2016;15;1996,4;4,120879121;416;200;9,038826278;19;470;6,247424045;64,6;400;5,58496583;61,5;0;0;0
4;7;7;2016;16;1497,3;3,120665742;412;300;12,88032745;20;470;6,266825983;64,4;400;5,621528618;61,1;0;0;0
4;7;7;2016;17;1996,4;3,913894325;438;200;7,466856491;23;480;6,420100908;64,2;420;5,779634111;62,4;0;0;0
4;7;7;2016;18;1996,4;4,09137402;419;300;11,70938859;22;390;6,294896872;53,2;420;5,779634111;62,4;0;0;0
4;7;7;2016;19;1996,4;4,033613445;425;300;10,73360621;24;460;6,360655529;62,1;410;5,687597472;61,9;0;0;0
4;7;7;2016;20;1996,4;4,150812868;413;200;7,806259059;22;380;6,156634503;53;380;5,474859541;59,6;0;0;0
4;7;7;2016;21;1996,4;4,071937564;421;300;11,20028474;23;90;6,334587269;12,2;150;3,669608959;35,1;0;0;0
4;7;7;2016;22;1996,4;4,212004212;407;200;7,806259059;22;9,782608696;5,600142368;1,5;100;2,881505022;29,8;0;0;0
4;7;7;2016;23;499,1;2,197802198;195;300;10,73360621;24;80,2173913;5,600142368;12,3;20;5,724589976;3;0;0;0
5;8;7;2016;0;499,1;4,511278195;95;300;10,30426196;25;90;5,990849975;12,9;0;0;0;0;0;0
5;8;7;2016;1;499,1;4,926108374;87;200;7,466856491;23;10;5,724589976;1,5;0;0;0;0;0;0
5;8;7;2016;2;163,3;1,974983542;71;300;12,26697852;21;90;5,64101932;13,7;0;0;0;0;0;0
5;8;7;2016;3;20,7;1,974983542;9;200;8,17798568;21;30;6,283086559;4,1;0;0;0;0;0;0
5;8;7;2016;4;18,4;1,974983542;8;300;12,88032745;20;100;5,8019493;14,8;0;0;0;0;0;0
5;8;7;2016;5;20,7;1,974983542;9;200;8,586884964;20;40;5,126498486;6,7;0;0;0;0;0;0
5;8;7;2016;6;18,4;1,974983542;8;200;9,540983294;18;6,880733945;5,908407086;1;0;0;0;0;0;0
5;8;7;2016;7;20,7;1,974983542;9;200;8,586884964;20;143,1192661;5,908407086;20,8;0;0;0;0;0;0
5;8;7;2016;8;236,9;1,974983542;103;300;12,88032745;20;460;7,355618405;53,7;530;5,590969326;81,4;0;0;0
5;8;7;2016;9;998,2;2,209131075;388;200;8,17798568;21;380;5,004626206;65,2;420;4,605991935;78,3;0;0;0
5;8;7;2016;10;998,2;3,913894325;219;300;8,586884964;30;440;4,99105599;75,7;420;3,695175907;97,6;0;0;0
5;8;7;2016;11;1996,4;4,683840749;366;300;10,73360621;24;450;6,094792167;63,4;440;5,336482181;70,8;0;0;0
5;8;7;2016;12;1996,4;2,81030445;610;200;6,869507971;25;500;6,213375517;69,1;440;5,359190616;70,5;0;0;0
5;8;7;2016;13;1996,4;4,373177843;392;300;11,20028474;23;460;5,516713804;71,6;430;5,085896053;72,6;0;0;0
5;8;7;2016;14;1996,4;4,071937564;421;200;8,586884964;20;510;6,057138772;72,3;450;4,695137587;82,3;0;0;0
5;8;7;2016;15;1996,4;4,110996917;417;200;8,17798568;21;500;6,213375517;69,1;440;5,38209314;70,2;0;0;0
5;8;7;2016;16;1996,4;3,922850605;437;300;11,70938859;22;490;6,289347732;66,9;430;5,320404229;69,4;0;0;0
5;8;7;2016;17;1996,4;3,784295175;453;300;10,73360621;24;540;6,308731811;73,5;430;5,445959491;67,8;0;0;0
5;8;7;2016;18;1996,4;3,869719445;443;300;9,90794419;26;500;6,267799244;68,5;430;5,374615043;68,7;0;0;0
5;8;7;2016;19;2495,5;4,837149307;443;200;7,15573747;24;430;6,268863387;58,9;400;5,08099702;67,6;0;0;0
5;8;7;2016;20;1996,4;3,896103896;440;300;10,30426196;25;380;6,423260406;50,8;390;5,136326896;65,2;0;0;0
5;8;7;2016;21;1996,4;4,014720642;427;300;11,20028474;23;100;5,575899328;15,4;140;3,424968362;35,1;0;0;0
5;8;7;2016;22;1996,4;4,222378607;406;200;7,806259059;22;10;8,586884964;1;110;3,223745208;29,3;0;0;0
5;8;7;2016;23;499,1;2,435064935;176;300;11,20028474;23;6,403940887;5,498990371;1;5,544147844;4,760695976;1;0;0;0
6;9;7;2016;0;499,1;4,243281471;101;300;10,30426196;25;123,5960591;5,498990371;19,3;0;0;0;0;0;0
6;9;7;2016;1;499,1;4,81540931;89;300;10,30426196;25;10;8,586884964;1;0;0;0;0;0;0
6;9;7;2016;2;165,5781991;2,031144212;70;200;8,586884964;20;40;5,284236901;6,5;0;0;0;0;0;0
6;9;7;2016;3;18,92322275;2,031144211;8;200;9,038826278;19;70;5,67058441;10,6;0;0;0;0;0;0
6;9;7;2016;4;21,28862559;2,031144211;9;200;9,540983294;18;10;5,724589976;1,5;0;0;0;0;0;0
6;9;7;2016;5;18,92322275;2,031144211;8;200;10,10221761;17;100;5,724589976;15;0;0;0;0;0;0
6;9;7;2016;6;18,92322275;2,031144211;8;200;9,038826278;19;20;4,293442482;4;0;0;0;0;0;0
6;9;7;2016;7;18,92322275;2,031144211;8;200;6,605296126;26;130;5,581475227;20;0;0;0;0;0;0
6;9;7;2016;8;236,5402844;2,031144212;100;200;6,360655529;27;70;3,454493951;17,4;0;0;0;0;0;0
6;9;7;2016;9;998,2;3,105590062;276;300;8,309888675;31;100;4,61660482;18,6;0;0;0;0;0;0
6;9;7;2016;10;499,1;2,997002997;143;200;7,15573747;24;30;4,683755435;5,5;0;0;0;0;0;0
6;9;7;2016;11;1497,3;3,561535417;361;300;11,70938859;22;60;3,628261253;14,2;0;0;0;0;0;0
6;9;7;2016;12;2495,5;4,709576138;455;200;7,806259059;22;130;4,31001948;25,9;0;0;0;0;0;0
6;9;7;2016;13;1996,4;3,959089409;433;300;12,26697852;21;10;5,724589976;1,5;0;0;0;0;0;0
6;9;7;2016;14;1996,4;3,896103896;440;200;8,17798568;21;150;5,881428058;21,9;0;0;0;0;0;0
6;9;7;2016;15;2495,5;4,926108374;435;200;9,038826278;19;90;5,520140334;14;0;0;0;0;0;0
6;9;7;2016;16;1996,4;4,014720642;427;200;9,540983294;18;80;5,409061395;12,7;0;0;0;0;0;0
6;9;7;2016;17;1996,4;3,968253968;432;300;13,55823942;19;10;5,724589976;1,5;0;0;0;0;0;0
6;9;7;2016;18;1996,4;4,052684904;423;200;8,17798568;21;180;5,854694294;26,4;0;0;0;0;0;0
6;9;7;2016;19;1996,4;4,120879121;416;300;10,73360621;24;10;8,586884964;1;0;0;0;0;0;0
6;9;7;2016;20;2495,5;4,678727386;458;300;9,90794419;26;170;5,982665754;24,4;0;0;0;0;0;0
6;9;7;2016;21;1996,4;3,869719445;443;300;10,73360621;24;10;5,724589976;1,5;0;0;0;0;0;0
6;9;7;2016;22;1996,4;4,13080895;415;200;7,466856491;23;130;6,201639141;18;0;0;0;0;0;0
6;9;7;2016;23;998,2;4,181184669;205;300;10,30426196;25;70;6,261270287;9,6;0;0;0;0;0;0
7;10;7;2016;0;499,1;3,726708075;115;400;13,21059225;26;9,763313609;5,589096722;1,5;0;0;0;0;0;0
7;10;7;2016;1;262,4375587;2,012072435;112;200;7,15573747;24;100,2366864;5,589096722;15,4;0;0;0;0;0;0
7;10;7;2016;2;236,6624413;2,012072434;101;300;10,30426196;25;120;6,025884186;17,1;0;0;0;0;0;0
7;10;7;2016;3;14,973;1,428571429;9;300;11,70938859;22;4;3,434753986;1;0;0;0;0;0;0
7;10;7;2016;4;14,973;1,428571429;9;200;6,869507971;25;6;3,434753986;1,5;0;0;0;0;0;0
7;10;7;2016;5;13,30933333;1,428571428;8;200;8,17798568;21;150;6,104420591;21,1;0;0;0;0;0;0
7;10;7;2016;6;14,973;1,428571429;9;300;8,882984446;29;80;4,347789855;15,8;0;0;0;0;0;0
7;10;7;2016;7;13,30933333;1,428571428;8;200;6,360655529;27;90;4,132725384;18,7;0;0;0;0;0;0
7;10;7;2016;8;14,973;1,428571429;9;200;6,360655529;27;90;3,331119167;23,2;0;0;0;0;0;0
7;10;7;2016;9;412,5893333;1,428571428;248;300;8,309888675;31;100;3,85062106;22,3;0;0;0;0;0;0
7;10;7;2016;10;499,1;3,726708075;115;300;10,73360621;24;100;3,462453615;24,8;0;0;0;0;0;0
7;10;7;2016;11;499,1;5,639097744;76;300;8,309888675;31;100;5,539925783;15,5;0;0;0;0;0;0
7;10;7;2016;12;499,1;4,87012987;88;300;9,90794419;26;10;8,586884964;1;0;0;0;0;0;0
7;10;7;2016;13;499,1;5,042016807;85;300;10,73360621;24;130;6,034027272;18,5;0;0;0;0;0;0
7;10;7;2016;14;499,1;3,456221198;124;300;11,20028474;23;110;5,397470549;17,5;0;0;0;0;0;0
7;10;7;2016;15;248,3784038;2,012072435;106;200;7,15573747;24;100;5,841418343;14,7;0;0;0;0;0;0
7;10;7;2016;16;250,7215962;2,012072434;107;300;9,90794419;26;90;5,810674036;13,3;0;0;0;0;0;0
7;10;7;2016;17;499,1;4,043126685;106;300;10,30426196;25;10;8,586884964;1;0;0;0;0;0;0
7;10;7;2016;18;499,1;4,201680672;102;300;9,90794419;26;170;5,724589976;25,5;0;0;0;0;0;0
7;10;7;2016;19;499,1;4,329004329;99;300;9,540983294;27;60;5,051108803;10,2;0;0;0;0;0;0
7;10;7;2016;20;499,1;4,329004329;99;300;9,540983294;27;110;6,425560177;14,7;0;0;0;0;0;0
7;10;7;2016;21;499,1;4,243281471;101;300;9,540983294;27;110;5,336482181;17,7;0;0;0;0;0;0
7;10;7;2016;22;499,1;4,373177843;98;300;9,90794419;26;70;5,464381341;11;0;0;0;0;0;0
7;10;7;2016;23;499,1;4,243281471;101;300;9,540983294;27;70;5,835747063;10,3;0;0;0;0;0;0
1;11;7;2016;0;265,7928994;2,535925613;90;300;9,20023389;28;70;6,327178395;9,5;0;0;0;0;0;0
1;11;7;2016;1;233,3071006;2,535925613;79;400;12,26697852;28;110;5,397470549;17,5;0;0;0;0;0;0
1;11;7;2016;2;499,1;6,912442396;62;200;6,605296126;26;10;3,903129529;2,2;0;0;0;0;0;0
1;11;7;2016;3;23,01325648;2,470152326;8;300;9,90794419;26;10;5,724589976;1,5;0;0;0;0;0;0
1;11;7;2016;4;25,88991354;2,470152326;9;300;11,20028474;23;120;6,097196424;16,9;0;0;0;0;0;0
1;11;7;2016;5;23,01325648;2,470152326;8;300;9,20023389;28;100;5,08099702;16,9;0;0;0;0;0;0
1;11;7;2016;6;25,88991354;2,470152326;9;200;5,921989631;29;10;5,366803103;1,6;0;0;0;0;0;0
1;11;7;2016;7;25,88991354;2,470152326;9;300;6,605296126;39;80;6,869507971;10;0;0;0;0;0;0
1;11;7;2016;8;874,5037464;2,470152326;304;300;7,806259059;33;560;4,977904327;96,6;534,4558522;4,760695976;96,4;0;0;0
1;11;7;2016;9;499,1;4,005340454;107;300;9,540983294;27;470;5,987887141;67,4;440;4,825324884;78,3;0;0;0
1;11;7;2016;10;998,2;3,896103896;220;300;9,540983294;27;530;6,150066258;74;440;5,539925783;68,2;0;0;0
1;11;7;2016;11;1497,3;3,348214286;384;300;9,90794419;26;760;6,461418389;101;440;5,515663335;68,5;0;0;0
1;11;7;2016;12;2495,5;3,663003663;585;200;6,869507971;25;680;6,381510137;91,5;440;5,715929477;66,1;0;0;0
1;11;7;2016;13;1996,4;3,520093869;487;300;11,20028474;23;730;5,941636042;105,5;470;6,105651941;66,1;0;0;0
1;11;7;2016;14;1996,4;3,034134008;565;200;6,869507971;25;730;5,936009492;105,6;450;4,788225817;80,7;0;0;0
1;11;7;2016;15;2495,5;3,644314869;588;300;11,70938859;22;720;5,985050508;103,3;460;5,930881507;66,6;0;0;0
1;11;7;2016;16;1996,4;3,374578178;508;200;6,869507971;25;670;5,634880437;102,1;440;5,091953348;74,2;0;0;0
1;11;7;2016;17;1996,4;2,81030445;610;300;10,30426196;25;640;5,909254169;93;450;5,359359548;72,1;0;0;0
1;11;7;2016;18;1996,4;3,818008272;449;300;10,30426196;25;520;4,750191682;94;440;5,42070213;69,7;0;0;0
1;11;7;2016;19;1996,4;3,986710963;430;300;9,20023389;28;540;5,180913833;89,5;430;5,078900323;72,7;0;0;0
1;11;7;2016;20;2495,5;4,859086492;441;300;9,540983294;27;480;5,669470128;72,7;410;5,561805427;63,3;0;0;0
1;11;7;2016;21;1996,4;3,852327448;445;200;6,605296126;26;140;5,89296027;20,4;10;3,302648063;2,6;0;0;0
1;11;7;2016;22;1996,4;4,160887656;412;300;10,30426196;25;110;6,173577425;15,3;0;0;0;0;0;0
1;11;7;2016;23;998,2;4,329004329;198;300;9,20023389;28;9,615384615;5,504413439;1,5;0;0;0;0;0;0
2;12;7;2016;0;240,8447674;2,491694352;83;400;11,84397926;29;90,38461538;5,504413439;14,1;0;0;0;0;0;0
2;12;7;2016;1;258,2552326;2,491694353;89;300;9,20023389;28;70;5,272648662;11,4;0;0;0;0;0;0
2;12;7;2016;2;172,7653846;2,602660497;57;300;9,540983294;27;30;6,96233916;3,7;0;0;0;0;0;0
2;12;7;2016;3;27,27874494;2,602660497;9;300;10,73360621;24;160;5,846389763;23,5;0;0;0;0;0;0
2;12;7;2016;4;24,24777328;2,602660497;8;200;7,466856491;23;10;8,586884964;1;0;0;0;0;0;0
2;12;7;2016;5;27,27874494;2,602660497;9;300;10,30426196;25;110;5,52372717;17,1;0;0;0;0;0;0
2;12;7;2016;6;24,24777328;2,602660497;8;300;10,73360621;24;50;5,724589976;7,5;0;0;0;0;0;0
2;12;7;2016;7;27,27874494;2,602660497;9;300;10,30426196;25;30;5,724589976;4,5;490;5,380528942;78,2;0;0;0
2;12;7;2016;8;1194,202834;2,602660497;394;200;7,15573747;24;580;6,822456547;73;430;5,742395855;64,3;0;0;0
2;12;7;2016;9;320,85;3,06122449;90;300;8,882984446;29;570;4,511082424;108,5;420;4,223058179;85,4;0;0;0
2;12;7;2016;10;677,35;3,06122449;190;300;11,20028474;23;510;6,107826125;71,7;440;4,77652261;79,1;0;0;0
2;12;7;2016;11;2021,355;4,184965125;414,75;225;8,986274963;21,5;572,5;6,114417465;80,4;445;5,296138336;72,15;0;0;0
2;12;7;2016;12;2021,355;4,184965125;414,75;225;8,986274963;21,5;572,5;6,114417465;80,4;445;5,296138336;72,15;0;0;0
2;12;7;2016;13;2021,355;4,184965125;414,75;225;8,986274963;21,5;572,5;6,114417465;80,4;450;5,427104261;71,2;0;0;0
2;12;7;2016;14;2021,355;4,184965125;414,75;225;8,986274963;21,5;572,5;6,114417465;80,4;450;5,488775901;70,4;0;0;0
2;12;7;2016;15;1996,4;4,014720642;427;300;12,26697852;21;510;6,211789123;70,5;450;5,551865279;69,6;0;0;0
2;12;7;2016;16;1996,4;4,02792696;425,6;240;9,28311888;22,2;486;6,212006688;67,18;440;5,428490495;69,6;0;0;0
2;12;7;2016;17;1996,4;4,02792696;425,6;240;9,28311888;22,2;486;6,212006688;67,18;437,5;4,476065974;83,93;0;0;0
2;12;7;2016;18;1996,4;4,02792696;425,6;240;9,28311888;22,2;486;6,212006688;67,18;437,5;4,476599347;83,92;0;0;0
2;12;7;2016;19;1996,4;4,02792696;425,6;240;9,28311888;22,2;486;6,212006688;67,18;437,5;4,476065974;83,93;0;0;0
2;12;7;2016;20;1996,4;4,02792696;425,6;240;9,28311888;22,2;486;6,212006688;67,18;437,5;4,476599347;83,92;0;0;0
2;12;7;2016;21;1497,3;3,098106713;415;300;10,30426196;25;180;4,293442482;36;110;2,645818897;35,7;0;0;0
2;12;7;2016;22;1996,4;4,150812868;413;300;11,20028474;23;160;3,187706715;43,1;0;0;0;0;0;0
2;12;7;2016;23;998,2;4,81540931;178;300;10,30426196;25;110;3,447289584;27,4;0;0;0;0;0;0
3;13;7;2016;0;242,5793296;2,394253791;87;200;6,869507971;25;110;4,676026466;20,2;0;0;0;0;0;0
3;13;7;2016;1;256,5206704;2,394253791;92;300;10,73360621;24;130;3,342200735;33,4;0;0;0;0;0;0
