Day of week,Date,Month,Year ,Hour,T_db,Hum_r,T_wb
4,16,6,2016,3,19,52,13.2791109
4,16,6,2016,4,18,59,13.2013257
4,16,6,2016,5,18,59,13.2013257
4,16,6,2016,6,18,59,13.2013257
4,16,6,2016,7,19,48,12.79138248
4,16,6,2016,8,20,49,13.77042546
4,16,6,2016,9,22,37,13.73649298
4,16,6,2016,10,22,37,13.73649298
4,16,6,2016,11,24,38,15.49701641
4,16,6,2016,12,24,35,14.99041483
4,16,6,2016,13,24,38,15.49701641
4,16,6,2016,14,24,44,16.44960824
4,16,6,2016,15,23,53,16.8870333
4,16,6,2016,16,23,49,16.3369022
4,16,6,2016,17,23,43,15.46780822
4,16,6,2016,18,22,56,16.40276255
4,16,6,2016,19,22,56,16.40276255
4,16,6,2016,20,21,64,16.48180988
4,16,6,2016,21,21,64,16.48180988
4,16,6,2016,22,21,68,16.94501499
4,16,6,2016,23,20,77,17.00064316
5,17,6,2016,0,20,72,16.46060538
5,17,6,2016,1,19,72,15.52301623
5,17,6,2016,2,19,63,14.54621223
5,17,6,2016,3,18,52,12.41101199
5,17,6,2016,4,18,52,12.41101199
5,17,6,2016,5,16,59,11.41129691
5,17,6,2016,6,18,52,12.41101199
5,17,6,2016,7,20,56,14.63504769
5,17,6,2016,8,21,60,16.00704005
5,17,6,2016,9,21,64,16.48180988
5,17,6,2016,10,21,64,16.48180988
5,17,6,2016,11,21,64,16.48180988
5,17,6,2016,12,21,68,16.94501499
5,17,6,2016,13,21,68,16.94501499
5,17,6,2016,14,22,64,17.39420164
5,17,6,2016,15,22,64,17.39420164
5,17,6,2016,16,22,64,17.39420164
5,17,6,2016,17,22,53,16.01490776
5,17,6,2016,18,22,53,16.01490776
5,17,6,2016,19,21,56,15.51890731
5,17,6,2016,20,21,64,16.48180988
5,17,6,2016,21,21,64,16.48180988
5,17,6,2016,22,20,68,16.01964888
5,17,6,2016,23,21,68,16.94501499
6,18,6,2016,0,21,68,16.94501499
6,18,6,2016,1,20,72,16.46060538
6,18,6,2016,2,20,77,17.00064316
6,18,6,2016,3,19,88,17.17403972
6,18,6,2016,4,18,82,15.59960569
6,18,6,2016,5,18,82,15.59960569
6,18,6,2016,6,18,77,15.09680903
6,18,6,2016,7,18,67,14.06361054
6,18,6,2016,8,16,72,12.71023249
6,18,6,2016,9,17,72,13.64782987
6,18,6,2016,10,20,60,15.10844873
6,18,6,2016,11,19,59,14.09633343
6,18,6,2016,12,20,56,14.63504769
6,18,6,2016,13,20,60,15.10844873
6,18,6,2016,14,21,60,16.00704005
6,18,6,2016,15,21,56,15.51890731
6,18,6,2016,16,13,93,11.72330203
6,18,6,2016,17,16,87,14.13967503
6,18,6,2016,18,17,77,14.14488851
6,18,6,2016,19,18,63,13.63717947
6,18,6,2016,20,17,63,12.72814296
6,18,6,2016,21,16,82,13.66899815
6,18,6,2016,22,16,77,13.19296557
6,18,6,2016,23,15,82,12.70369122
7,19,6,2016,0,14,82,11.73838211
7,19,6,2016,1,14,82,11.73838211
7,19,6,2016,2,14,82,11.73838211
7,19,6,2016,3,14,82,11.73838211
7,19,6,2016,4,13,82,10.77307074
7,19,6,2016,5,14,71,10.74351876
7,19,6,2016,6,14,67,10.37476523
7,19,6,2016,7,16,59,11.41129691
7,19,6,2016,8,18,52,12.41101199
7,19,6,2016,9,20,45,13.25128665
7,19,6,2016,10,21,49,14.62592346
7,19,6,2016,11,21,52,15.01529218
7,19,6,2016,12,22,46,15.06737595
7,19,6,2016,13,22,46,15.06737595
7,19,6,2016,14,23,43,15.46780822
7,19,6,2016,15,23,49,16.3369022
7,19,6,2016,16,23,53,16.8870333
7,19,6,2016,17,23,49,16.3369022
7,19,6,2016,18,23,53,16.8870333
7,19,6,2016,19,22,60,16.90562762
7,19,6,2016,20,21,68,16.94501499
7,19,6,2016,21,20,72,16.46060538
7,19,6,2016,22,19,77,16.04872723
7,19,6,2016,23,19,77,16.04872723
1,20,6,2016,0,18,77,15.09680903
1,20,6,2016,1,18,77,15.09680903
1,20,6,2016,2,17,77,14.14488851
1,20,6,2016,3,17,72,13.64782987
1,20,6,2016,4,16,77,13.19296557
1,20,6,2016,5,16,77,13.19296557
1,20,6,2016,6,16,72,12.71023249
1,20,6,2016,7,18,63,13.63717947
1,20,6,2016,8,20,60,15.10844873
1,20,6,2016,9,22,49,15.48141562
1,20,6,2016,10,22,60,16.90562762
1,20,6,2016,11,22,60,16.90562762
1,20,6,2016,12,22,64,17.39420164
1,20,6,2016,13,23,60,17.80421156
1,20,6,2016,14,22,64,17.39420164
1,20,6,2016,15,23,60,17.80421156
1,20,6,2016,16,22,68,17.87037826
1,20,6,2016,17,23,69,18.91616356
1,20,6,2016,18,22,68,17.87037826
1,20,6,2016,19,22,60,16.90562762
1,20,6,2016,20,21,64,16.48180988
1,20,6,2016,21,20,72,16.46060538
1,20,6,2016,22,20,60,15.10844873
1,20,6,2016,23,20,56,14.63504769
2,21,6,2016,0,20,60,15.10844873
2,21,6,2016,1,19,63,14.54621223
2,21,6,2016,2,19,63,14.54621223
2,21,6,2016,3,18,63,13.63717947
2,21,6,2016,4,18,67,14.06361054
2,21,6,2016,5,18,63,13.63717947
2,21,6,2016,6,18,63,13.63717947
2,21,6,2016,7,20,64,15.56941486
2,21,6,2016,8,22,78,19.01665621
2,21,6,2016,9,23,73,19.39113708
2,21,6,2016,10,23,73,19.39113708
2,21,6,2016,11,24,69,19.84464425
2,21,6,2016,12,24,69,19.84464425
2,21,6,2016,13,23,78,19.97131459
2,21,6,2016,14,23,78,19.97131459
2,21,6,2016,15,24,73,20.33166302
2,21,6,2016,16,24,69,19.84464425
2,21,6,2016,17,23,73,19.39113708
2,21,6,2016,18,23,73,19.39113708
2,21,6,2016,19,22,78,19.01665621
2,21,6,2016,20,22,78,19.01665621
2,21,6,2016,21,22,73,18.45060888
2,21,6,2016,22,22,64,17.39420164
2,21,6,2016,23,21,83,18.60288878
3,22,6,2016,0,20,88,18.15429267
3,22,6,2016,1,20,88,18.15429267
3,22,6,2016,2,20,77,17.00064316
3,22,6,2016,3,20,56,14.63504769
3,22,6,2016,4,21,64,16.48180988
3,22,6,2016,5,20,68,16.01964888
3,22,6,2016,6,20,60,15.10844873
3,22,6,2016,7,22,78,19.01665621
3,22,6,2016,8,22,78,19.01665621
3,22,6,2016,9,23,78,19.97131459
3,22,6,2016,10,23,78,19.97131459
3,22,6,2016,11,23,78,19.97131459
3,22,6,2016,12,25,57,19.19280385
3,22,6,2016,13,26,50,19.05568909
3,22,6,2016,14,24,64,19.21897583
3,22,6,2016,15,25,61,19.73537613
3,22,6,2016,16,25,53,18.6312709
3,22,6,2016,17,24,64,19.21897583
3,22,6,2016,18,24,50,17.33619247
3,22,6,2016,19,24,57,18.30518444
3,22,6,2016,20,22,68,17.87037826
3,22,6,2016,21,22,78,19.01665621
3,22,6,2016,22,21,77,17.95255691
3,22,6,2016,23,20,88,18.15429267
4,23,6,2016,0,20,77,17.00064316
4,23,6,2016,1,19,52,13.2791109
4,23,6,2016,2,19,52,13.2791109
4,23,6,2016,3,19,48,12.79138248
4,23,6,2016,4,19,48,12.79138248
4,23,6,2016,5,19,52,13.2791109
4,23,6,2016,6,19,52,13.2791109
4,23,6,2016,7,22,43,14.63975196
4,23,6,2016,8,24,41,15.98258623
4,23,6,2016,9,25,44,17.28245028
4,23,6,2016,10,26,44,18.11528623
4,23,6,2016,11,27,44,18.94811635
4,23,6,2016,12,26,50,19.05568909
4,23,6,2016,13,26,50,19.05568909
4,23,6,2016,14,25,61,19.73537613
4,23,6,2016,15,25,65,20.2614506
4,23,6,2016,16,26,54,19.64967212
4,23,6,2016,17,26,54,19.64967212
4,23,6,2016,18,25,61,19.73537613
4,23,6,2016,19,24,73,20.33166302
4,23,6,2016,20,23,78,19.97131459
4,23,6,2016,21,22,88,20.11479387
4,23,6,2016,22,22,73,18.45060888
4,23,6,2016,23,21,68,16.94501499
5,24,6,2016,0,21,73,17.51007834
5,24,6,2016,1,22,73,18.45060888
5,24,6,2016,2,21,52,15.01529218
5,24,6,2016,3,20,56,14.63504769
5,24,6,2016,4,19,63,14.54621223
5,24,6,2016,5,19,63,14.54621223
5,24,6,2016,6,19,59,14.09633343
5,24,6,2016,7,21,52,15.01529218
5,24,6,2016,8,24,57,18.30518444
5,24,6,2016,9,24,69,19.84464425
5,24,6,2016,10,23,78,19.97131459
5,24,6,2016,11,24,73,20.33166302
5,24,6,2016,12,25,73,21.27218677
5,24,6,2016,13,25,73,21.27218677
5,24,6,2016,14,25,78,21.88062558
5,24,6,2016,15,25,69,20.77312246
5,24,6,2016,16,25,69,20.77312246
5,24,6,2016,17,25,69,20.77312246
5,24,6,2016,18,24,73,20.33166302
5,24,6,2016,19,23,78,19.97131459
5,24,6,2016,20,23,78,19.97131459
5,24,6,2016,21,23,83,20.53862231
5,24,6,2016,22,25,44,17.28245028
5,24,6,2016,23,23,83,20.53862231
6,25,6,2016,0,22,88,20.11479387
6,25,6,2016,1,22,88,20.11479387
6,25,6,2016,2,22,88,20.11479387
6,25,6,2016,3,22,88,20.11479387
6,25,6,2016,4,21,94,19.76245514
6,25,6,2016,5,21,88,19.13454404
6,25,6,2016,6,21,73,17.51007834
6,25,6,2016,7,22,68,17.87037826
6,25,6,2016,8,25,53,18.6312709
6,25,6,2016,9,26,57,20.08041964
6,25,6,2016,10,26,57,20.08041964
6,25,6,2016,11,26,54,19.64967212
6,25,6,2016,12,27,54,20.52575779
6,25,6,2016,13,25,65,20.2614506
6,25,6,2016,14,25,78,21.88062558
6,25,6,2016,15,25,73,21.27218677
6,25,6,2016,16,25,69,20.77312246
6,25,6,2016,17,25,69,20.77312246
6,25,6,2016,18,25,69,20.77312246
6,25,6,2016,19,24,69,19.84464425
6,25,6,2016,20,23,78,19.97131459
6,25,6,2016,21,23,73,19.39113708
6,25,6,2016,22,23,73,19.39113708
6,25,6,2016,23,23,69,18.91616356
7,26,6,2016,0,22,73,18.45060888
7,26,6,2016,1,22,73,18.45060888
7,26,6,2016,2,22,64,17.39420164
7,26,6,2016,3,22,68,17.87037826
7,26,6,2016,4,21,73,17.51007834
7,26,6,2016,5,21,73,17.51007834
7,26,6,2016,6,21,73,17.51007834
7,26,6,2016,7,22,73,18.45060888
7,26,6,2016,8,24,64,19.21897583
7,26,6,2016,9,24,73,20.33166302
7,26,6,2016,10,23,73,19.39113708
7,26,6,2016,11,24,69,19.84464425
7,26,6,2016,12,24,69,19.84464425
7,26,6,2016,13,25,69,20.77312246
7,26,6,2016,14,25,69,20.77312246
7,26,6,2016,15,25,69,20.77312246
7,26,6,2016,16,24,73,20.33166302
7,26,6,2016,17,24,69,19.84464425
7,26,6,2016,18,24,69,19.84464425
7,26,6,2016,19,23,73,19.39113708
7,26,6,2016,20,23,69,18.91616356
7,26,6,2016,21,22,78,19.01665621
7,26,6,2016,22,22,73,18.45060888
7,26,6,2016,23,22,73,18.45060888
1,27,6,2016,0,21,77,17.95255691
1,27,6,2016,1,21,77,17.95255691
1,27,6,2016,2,21,77,17.95255691
1,27,6,2016,3,20,82,17.53020522
1,27,6,2016,4,21,77,17.95255691
1,27,6,2016,5,20,82,17.53020522
1,27,6,2016,6,21,77,17.95255691
1,27,6,2016,7,23,64,18.30659025
1,27,6,2016,8,24,64,19.21897583
1,27,6,2016,9,24,69,19.84464425
1,27,6,2016,10,24,69,19.84464425
1,27,6,2016,11,24,69,19.84464425
1,27,6,2016,12,24,69,19.84464425
1,27,6,2016,13,25,65,20.2614506
1,27,6,2016,14,25,61,19.73537613
1,27,6,2016,15,24,69,19.84464425
1,27,6,2016,16,24,69,19.84464425
1,27,6,2016,17,24,69,19.84464425
1,27,6,2016,18,24,69,19.84464425
1,27,6,2016,19,23,73,19.39113708
1,27,6,2016,20,22,83,19.57075641
1,27,6,2016,21,22,78,19.01665621
1,27,6,2016,22,21,83,18.60288878
1,27,6,2016,23,21,83,18.60288878
2,28,6,2016,0,20,82,17.53020522
2,28,6,2016,1,20,82,17.53020522
2,28,6,2016,2,20,88,18.15429267
2,28,6,2016,3,20,77,17.00064316
2,28,6,2016,4,20,77,17.00064316
2,28,6,2016,5,20,77,17.00064316
2,28,6,2016,6,21,77,17.95255691
2,28,6,2016,7,23,73,19.39113708
2,28,6,2016,8,24,73,20.33166302
2,28,6,2016,9,24,73,20.33166302
2,28,6,2016,10,25,73,21.27218677
2,28,6,2016,11,25,69,20.77312246
2,28,6,2016,12,26,69,21.70159826
2,28,6,2016,13,25,73,21.27218677
2,28,6,2016,14,25,73,21.27218677
2,28,6,2016,15,26,65,21.17714834
2,28,6,2016,16,25,65,20.2614506
2,28,6,2016,17,25,73,21.27218677
2,28,6,2016,18,24,73,20.33166302
2,28,6,2016,19,24,69,19.84464425
2,28,6,2016,20,23,78,19.97131459
2,28,6,2016,21,23,78,19.97131459
2,28,6,2016,22,23,78,19.97131459
2,28,6,2016,23,21,88,19.13454404
3,29,6,2016,0,22,83,19.57075641
3,29,6,2016,1,22,83,19.57075641
3,29,6,2016,2,22,83,19.57075641
3,29,6,2016,3,22,78,19.01665621
3,29,6,2016,4,22,68,17.87037826
3,29,6,2016,5,22,73,18.45060888
3,29,6,2016,6,22,73,18.45060888
3,29,6,2016,7,23,69,18.91616356
3,29,6,2016,8,25,61,19.73537613
3,29,6,2016,9,27,54,20.52575779
3,29,6,2016,10,26,57,20.08041964
3,29,6,2016,11,26,47,18.59356336
3,29,6,2016,12,27,51,20.07038431
3,29,6,2016,13,25,61,19.73537613
3,29,6,2016,14,26,65,21.17714834
3,29,6,2016,15,25,69,20.77312246
3,29,6,2016,16,25,73,21.27218677
3,29,6,2016,17,25,73,21.27218677
3,29,6,2016,18,25,73,21.27218677
3,29,6,2016,19,24,78,20.92597103
3,29,6,2016,20,23,83,20.53862231
3,29,6,2016,21,24,78,20.92597103
3,29,6,2016,22,23,88,21.09504219
3,29,6,2016,23,23,88,21.09504219
4,30,6,2016,0,23,83,20.53862231
4,30,6,2016,1,23,83,20.53862231
4,30,6,2016,2,24,69,19.84464425
4,30,6,2016,3,23,64,18.30659025
4,30,6,2016,4,23,88,21.09504219
4,30,6,2016,5,23,83,20.53862231
4,30,6,2016,6,23,88,21.09504219
4,30,6,2016,7,25,69,20.77312246
4,30,6,2016,8,25,73,21.27218677
4,30,6,2016,9,26,65,21.17714834
4,30,6,2016,10,25,73,21.27218677
4,30,6,2016,11,25,73,21.27218677
4,30,6,2016,12,26,69,21.70159826
4,30,6,2016,13,26,74,22.338596
4,30,6,2016,14,26,69,21.70159826
4,30,6,2016,15,26,65,21.17714834
4,30,6,2016,16,26,69,21.70159826
4,30,6,2016,17,25,78,21.88062558
4,30,6,2016,18,25,78,21.88062558
4,30,6,2016,19,24,83,21.50648653
4,30,6,2016,20,24,78,20.92597103
4,30,6,2016,21,24,78,20.92597103
4,30,6,2016,22,24,78,20.92597103
4,30,6,2016,23,23,83,20.53862231
5,1,7,2016,0,23,83,20.53862231
5,1,7,2016,1,23,88,21.09504219
5,1,7,2016,2,23,88,21.09504219
5,1,7,2016,3,22,83,19.57075641
5,1,7,2016,4,22,78,19.01665621
5,1,7,2016,5,21,77,17.95255691
5,1,7,2016,6,22,78,19.01665621
5,1,7,2016,7,23,73,19.39113708
5,1,7,2016,8,25,69,20.77312246
5,1,7,2016,9,25,78,21.88062558
5,1,7,2016,10,26,65,21.17714834
5,1,7,2016,11,26,65,21.17714834
5,1,7,2016,12,26,69,21.70159826
5,1,7,2016,13,25,69,20.77312246
5,1,7,2016,14,25,78,21.88062558
5,1,7,2016,15,26,74,22.338596
5,1,7,2016,16,25,78,21.88062558
5,1,7,2016,17,25,78,21.88062558
5,1,7,2016,18,25,83,22.47434912
5,1,7,2016,19,25,78,21.88062558
5,1,7,2016,20,24,83,21.50648653
5,1,7,2016,21,24,78,20.92597103
5,1,7,2016,22,24,78,20.92597103
5,1,7,2016,23,23,73,19.39113708
6,2,7,2016,0,22,73,18.45060888
6,2,7,2016,1,22,73,18.45060888
6,2,7,2016,2,22,68,17.87037826
6,2,7,2016,3,21,73,17.51007834
6,2,7,2016,4,21,73,17.51007834
6,2,7,2016,5,21,68,16.94501499
6,2,7,2016,6,21,68,16.94501499
6,2,7,2016,7,23,64,18.30659025
6,2,7,2016,8,25,69,20.77312246
6,2,7,2016,9,25,73,21.27218677
6,2,7,2016,10,25,78,21.88062558
6,2,7,2016,11,26,69,21.70159826
6,2,7,2016,12,26,69,21.70159826
6,2,7,2016,13,26,69,21.70159826
6,2,7,2016,14,27,69,22.63007173
6,2,7,2016,15,26,69,21.70159826
6,2,7,2016,16,25,73,21.27218677
6,2,7,2016,17,25,73,21.27218677
6,2,7,2016,18,24,73,20.33166302
6,2,7,2016,19,24,73,20.33166302
6,2,7,2016,20,24,73,20.33166302
6,2,7,2016,21,23,78,19.97131459
6,2,7,2016,22,23,78,19.97131459
6,2,7,2016,23,22,83,19.57075641
7,3,7,2016,0,22,83,19.57075641
7,3,7,2016,1,22,83,19.57075641
7,3,7,2016,2,22,83,19.57075641
7,3,7,2016,3,23,78,19.97131459
7,3,7,2016,4,23,78,19.97131459
7,3,7,2016,5,23,78,19.97131459
7,3,7,2016,6,23,78,19.97131459
7,3,7,2016,7,24,73,20.33166302
7,3,7,2016,8,24,78,20.92597103
7,3,7,2016,9,24,78,20.92597103
7,3,7,2016,10,23,78,19.97131459
7,3,7,2016,11,23,78,19.97131459
7,3,7,2016,12,24,73,20.33166302
7,3,7,2016,13,25,65,20.2614506
7,3,7,2016,14,24,69,19.84464425
7,3,7,2016,15,24,69,19.84464425
7,3,7,2016,16,24,69,19.84464425
7,3,7,2016,17,24,73,20.33166302
7,3,7,2016,18,24,69,19.84464425
7,3,7,2016,19,24,69,19.84464425
7,3,7,2016,20,23,78,19.97131459
7,3,7,2016,21,22,83,19.57075641
7,3,7,2016,22,22,83,19.57075641
7,3,7,2016,23,21,83,18.60288878
1,4,7,2016,0,22,78,19.01665621
1,4,7,2016,1,21,83,18.60288878
1,4,7,2016,2,21,83,18.60288878
1,4,7,2016,3,21,83,18.60288878
1,4,7,2016,4,21,83,18.60288878
1,4,7,2016,5,21,83,18.60288878
1,4,7,2016,6,22,78,19.01665621
1,4,7,2016,7,23,73,19.39113708
1,4,7,2016,8,25,69,20.77312246
1,4,7,2016,9,26,69,21.70159826
1,4,7,2016,10,25,73,21.27218677
1,4,7,2016,11,26,69,21.70159826
1,4,7,2016,12,25,69,20.77312246
1,4,7,2016,13,26,61,20.6374845
1,4,7,2016,14,25,65,20.2614506
1,4,7,2016,15,25,69,20.77312246
1,4,7,2016,16,25,65,20.2614506
1,4,7,2016,17,25,61,19.73537613
1,4,7,2016,18,25,65,20.2614506
1,4,7,2016,19,24,64,19.21897583
1,4,7,2016,20,24,69,19.84464425
1,4,7,2016,21,23,73,19.39113708
1,4,7,2016,22,23,73,19.39113708
1,4,7,2016,23,22,83,19.57075641
2,5,7,2016,0,22,83,19.57075641
2,5,7,2016,1,23,73,19.39113708
2,5,7,2016,2,23,73,19.39113708
2,5,7,2016,3,23,73,19.39113708
2,5,7,2016,4,24,69,19.84464425
2,5,7,2016,5,23,73,19.39113708
2,5,7,2016,6,23,73,19.39113708
2,5,7,2016,7,26,57,20.08041964
2,5,7,2016,8,26,61,20.6374845
2,5,7,2016,9,26,65,21.17714834
2,5,7,2016,10,25,69,20.77312246
2,5,7,2016,11,25,69,20.77312246
2,5,7,2016,12,25,69,20.77312246
2,5,7,2016,13,26,65,21.17714834
2,5,7,2016,14,26,65,21.17714834
2,5,7,2016,15,27,57,20.96803193
2,5,7,2016,16,27,57,20.96803193
2,5,7,2016,17,27,61,21.53958983
2,5,7,2016,18,26,65,21.17714834
2,5,7,2016,19,26,65,21.17714834
2,5,7,2016,20,25,69,20.77312246
2,5,7,2016,21,25,69,20.77312246
2,5,7,2016,22,25,65,20.2614506
2,5,7,2016,23,25,65,20.2614506
3,6,7,2016,0,25,61,19.73537613
3,6,7,2016,1,24,64,19.21897583
3,6,7,2016,2,24,64,19.21897583
3,6,7,2016,3,24,60,18.702792
3,6,7,2016,4,24,60,18.702792
3,6,7,2016,5,24,60,18.702792
3,6,7,2016,6,24,57,18.30518444
3,6,7,2016,7,26,54,19.64967212
3,6,7,2016,8,28,45,19.95168786
3,6,7,2016,9,27,57,20.96803193
3,6,7,2016,10,26,69,21.70159826
3,6,7,2016,11,28,58,22.00409884
3,6,7,2016,12,28,61,22.44169223
3,6,7,2016,13,28,61,22.44169223
3,6,7,2016,14,28,65,23.00853594
3,6,7,2016,15,27,69,22.63007173
3,6,7,2016,16,27,69,22.63007173
3,6,7,2016,17,27,69,22.63007173
3,6,7,2016,18,26,78,22.8352783
3,6,7,2016,19,26,74,22.338596
3,6,7,2016,20,26,74,22.338596
3,6,7,2016,21,25,78,21.88062558
3,6,7,2016,22,25,78,21.88062558
3,6,7,2016,23,25,83,22.47434912
4,7,7,2016,0,24,88,22.07528905
4,7,7,2016,1,24,88,22.07528905
4,7,7,2016,2,23,78,19.97131459
4,7,7,2016,3,23,83,20.53862231
4,7,7,2016,4,22,88,20.11479387
4,7,7,2016,5,22,88,20.11479387
4,7,7,2016,6,23,83,20.53862231
4,7,7,2016,7,25,83,22.47434912
4,7,7,2016,8,26,78,22.8352783
4,7,7,2016,9,26,78,22.8352783
4,7,7,2016,10,26,78,22.8352783
4,7,7,2016,11,26,78,22.8352783
4,7,7,2016,12,26,83,23.44221012
4,7,7,2016,13,27,69,22.63007173
4,7,7,2016,14,27,74,23.2820209
4,7,7,2016,15,27,74,23.2820209
4,7,7,2016,16,27,69,22.63007173
4,7,7,2016,17,26,78,22.8352783
4,7,7,2016,18,26,74,22.338596
4,7,7,2016,19,26,74,22.338596
4,7,7,2016,20,25,83,22.47434912
4,7,7,2016,21,25,83,22.47434912
4,7,7,2016,22,25,83,22.47434912
4,7,7,2016,23,25,83,22.47434912
5,8,7,2016,0,25,83,22.47434912
5,8,7,2016,1,25,83,22.47434912
5,8,7,2016,2,24,88,22.07528905
5,8,7,2016,3,24,83,21.50648653
5,8,7,2016,4,24,88,22.07528905
5,8,7,2016,5,24,94,22.74485975
5,8,7,2016,6,24,88,22.07528905
5,8,7,2016,7,25,83,22.47434912
5,8,7,2016,8,27,69,22.63007173
5,8,7,2016,9,28,69,23.55854293
5,8,7,2016,10,29,62,23.49068287
5,8,7,2016,11,29,51,21.79824872
5,8,7,2016,12,29,51,21.79824872
5,8,7,2016,13,29,54,22.27791799
5,8,7,2016,14,29,62,23.49068287
5,8,7,2016,15,28,65,23.00853594
5,8,7,2016,16,28,69,23.55854293
5,8,7,2016,17,28,61,22.44169223
5,8,7,2016,18,28,69,23.55854293
5,8,7,2016,19,27,61,21.53958983
5,8,7,2016,20,26,74,22.338596
5,8,7,2016,21,27,54,20.52575779
5,8,7,2016,22,26,57,20.08041964
5,8,7,2016,23,25,69,20.77312246
6,9,7,2016,0,25,73,21.27218677
6,9,7,2016,1,25,73,21.27218677
6,9,7,2016,2,24,78,20.92597103
6,9,7,2016,3,25,65,20.2614506
6,9,7,2016,4,24,69,19.84464425
6,9,7,2016,5,24,69,19.84464425
6,9,7,2016,6,24,69,19.84464425
6,9,7,2016,7,26,61,20.6374845
6,9,7,2016,8,28,54,21.40183971
6,9,7,2016,9,29,51,21.79824872
6,9,7,2016,10,29,54,22.27791799
6,9,7,2016,11,29,62,23.49068287
6,9,7,2016,12,28,61,22.44169223
6,9,7,2016,13,29,62,23.49068287
6,9,7,2016,14,30,58,23.78673464
6,9,7,2016,15,29,62,23.49068287
6,9,7,2016,16,29,58,22.89541826
6,9,7,2016,17,28,61,22.44169223
6,9,7,2016,18,28,65,23.00853594
6,9,7,2016,19,27,65,22.09284342
6,9,7,2016,20,26,74,22.338596
6,9,7,2016,21,26,74,22.338596
6,9,7,2016,22,25,69,20.77312246
6,9,7,2016,23,26,65,21.17714834
7,10,7,2016,0,26,61,20.6374845
7,10,7,2016,1,25,65,20.2614506
7,10,7,2016,2,24,64,19.21897583
7,10,7,2016,3,25,61,19.73537613
7,10,7,2016,4,24,64,19.21897583
7,10,7,2016,5,24,64,19.21897583
7,10,7,2016,6,24,64,19.21897583
7,10,7,2016,7,26,57,20.08041964
7,10,7,2016,8,27,61,21.53958983
7,10,7,2016,9,27,61,21.53958983
7,10,7,2016,10,28,69,23.55854293
7,10,7,2016,11,28,65,23.00853594
7,10,7,2016,12,28,74,24.22544387
7,10,7,2016,13,28,74,24.22544387
7,10,7,2016,14,28,69,23.55854293
7,10,7,2016,15,28,74,24.22544387
7,10,7,2016,16,28,74,24.22544387
7,10,7,2016,17,28,74,24.22544387
7,10,7,2016,18,28,69,23.55854293
7,10,7,2016,19,27,69,22.63007173
7,10,7,2016,20,26,78,22.8352783
7,10,7,2016,21,26,74,22.338596
7,10,7,2016,22,26,78,22.8352783
7,10,7,2016,23,24,88,22.07528905
1,11,7,2016,0,25,78,21.88062558
1,11,7,2016,1,25,57,19.19280385
1,11,7,2016,2,23,69,18.91616356
1,11,7,2016,3,24,57,18.30518444
1,11,7,2016,4,24,57,18.30518444
1,11,7,2016,5,23,60,17.80421156
1,11,7,2016,6,24,57,18.30518444
1,11,7,2016,7,26,57,20.08041964
1,11,7,2016,8,27,78,23.78992925
1,11,7,2016,9,27,78,23.78992925
1,11,7,2016,10,28,74,24.22544387
1,11,7,2016,11,27,78,23.78992925
1,11,7,2016,12,28,69,23.55854293
1,11,7,2016,13,27,74,23.2820209
1,11,7,2016,14,28,69,23.55854293
1,11,7,2016,15,29,66,24.06648903
1,11,7,2016,16,28,74,24.22544387
1,11,7,2016,17,27,78,23.78992925
1,11,7,2016,18,27,78,23.78992925
1,11,7,2016,19,27,74,23.2820209
1,11,7,2016,20,26,83,23.44221012
1,11,7,2016,21,26,78,22.8352783
1,11,7,2016,22,25,83,22.47434912
1,11,7,2016,23,25,78,21.88062558
2,12,7,2016,0,26,57,20.08041964
2,12,7,2016,1,25,57,19.19280385
2,12,7,2016,2,25,83,22.47434912
2,12,7,2016,3,24,83,21.50648653
2,12,7,2016,4,24,83,21.50648653
2,12,7,2016,5,24,78,20.92597103
2,12,7,2016,6,24,83,21.50648653
2,12,7,2016,7,25,78,21.88062558
2,12,7,2016,8,26,69,21.70159826
2,12,7,2016,9,26,69,21.70159826
2,12,7,2016,10,26,69,21.70159826
2,12,7,2016,11,26,69,21.70159826
2,12,7,2016,12,27,65,22.09284342
2,12,7,2016,13,26,69,21.70159826
2,12,7,2016,14,27,61,21.53958983
2,12,7,2016,15,27,61,21.53958983
2,12,7,2016,16,26,65,21.17714834
2,12,7,2016,17,26,65,21.17714834
2,12,7,2016,18,26,65,21.17714834
2,12,7,2016,19,25,69,20.77312246
2,12,7,2016,20,25,69,20.77312246
2,12,7,2016,21,24,73,20.33166302
2,12,7,2016,22,24,73,20.33166302
2,12,7,2016,23,24,78,20.92597103
3,13,7,2016,0,24,73,20.33166302
3,13,7,2016,1,24,69,19.84464425
3,13,7,2016,2,24,64,19.21897583
3,13,7,2016,3,24,60,18.702792
3,13,7,2016,4,20,94,18.76831769
3,13,7,2016,5,19,88,17.17403972
3,13,7,2016,6,20,88,18.15429267
3,13,7,2016,7,20,82,17.53020522
3,13,7,2016,8,22,64,17.39420164
3,13,7,2016,9,23,43,15.46780822
3,13,7,2016,10,25,38,16.29951337
3,13,7,2016,11,24,47,16.90020276
3,13,7,2016,12,24,50,17.33619247
3,13,7,2016,13,26,41,17.61886998
3,13,7,2016,14,26,41,17.61886998
3,13,7,2016,15,26,41,17.61886998
3,13,7,2016,16,26,41,17.61886998
3,13,7,2016,17,26,41,17.61886998
3,13,7,2016,18,26,41,17.61886998
3,13,7,2016,19,23,64,18.30659025
