2.100000000000000000e+01,2.756234750733137844e+02,2.896890469208211130e+02,1.764941249742505988e+03,1.944807587747908428e+03,2.760298093841642526e+02,2.904779765395894628e+02,1.429263833342234420e+03,1.083669240109405791e+03,2.796106304985337374e+02,2.925384750733138048e+02,1.205729183038200745e+02,1.200609216973178718e+03,9.893112670502799801e+02
2.200000000000000000e+01,2.755155425219941776e+02,2.897447360703812365e+02,1.909038236223115746e+03,1.141607646856868087e+03,2.755853812316715903e+02,2.912112170087976892e+02,1.802078446490833358e+03,2.951391480470583247e+03,2.757060117302053186e+02,2.893177859237537177e+02,7.397010635838590815e+02,1.332081757781058286e+03,9.864170079201218186e+02
2.300000000000000000e+01,2.751980938416422759e+02,2.895591055718475104e+02,1.844709354510151115e+03,1.612461119904021871e+03,2.759472727272727752e+02,2.893734750733137844e+02,1.790282268045563114e+03,1.159113870749933994e+03,2.752742815249267210e+02,2.921115249266862293e+02,7.298575570492328097e+02,1.485970729334752036e+02,9.812687254794059299e+02
2.400000000000000000e+01,2.753885630498534169e+02,2.898004252199413600e+02,1.821925753522899868e+03,1.275366388593248757e+03,2.754774486803519267e+02,2.895776686217009228e+02,1.791316892714635742e+03,2.215618479551237670e+03,2.752552346041056239e+02,2.914525366568915388e+02,7.427247906096695260e+02,1.339276096367249693e+03,9.882632897951626774e+02
2.500000000000000000e+01,2.754266568914956110e+02,2.898375513196481279e+02,1.802741480609745850e+03,1.612485101032642206e+03,2.756488709677419706e+02,2.896426392961877241e+02,1.908775937011238284e+03,1.170976535707609855e+03,2.753504692082111660e+02,2.928911730205279014e+02,1.798704987182519517e+03,6.911381331372571140e+02,9.827312105525447805e+02
2.600000000000000000e+01,2.755409384164223070e+02,2.896426392961877241e+02,1.602534321055000646e+03,1.141104043155834688e+03,2.759218768328445890e+02,2.898561143695014835e+02,1.880680776983467013e+03,2.947050896190247386e+03,2.753885630498534169e+02,2.925941642228739283e+02,7.945143127770444380e+02,1.290850203972640657e+03,9.914477798775239989e+02
2.700000000000000000e+01,2.754520527859237973e+02,2.892806598240469498e+02,1.821219002868674352e+03,4.175548159458769078e+03,2.763599560117302190e+02,2.891785630498533806e+02,1.795426247034050220e+03,1.109209142090385740e+03,2.757123607038123509e+02,2.913782844574780029e+02,7.399269323496425841e+02,1.452898683771834385e+03,9.833567815689158351e+02
2.800000000000000000e+01,2.754520527859237973e+02,2.892342521994135041e+02,1.821211716779455401e+03,4.142550126476770856e+03,2.763663049853372513e+02,2.891600000000000250e+02,1.795426247034050220e+03,1.109209142090385740e+03,2.754837976539589590e+02,2.913782844574780029e+02,7.399415045280801451e+02,1.452898683771834385e+03,9.848219563344899825e+02
2.900000000000000000e+01,2.752234897360704053e+02,2.895776686217009228e+02,1.825029627530117295e+03,4.142550126476770856e+03,2.761631378299120456e+02,2.897632991202346489e+02,1.795499107926238594e+03,1.633212789870414099e+03,2.755599853372434040e+02,2.913690029325513251e+02,7.268848326479541129e+02,1.484361924522111849e+03,9.862342086241433208e+02
3.000000000000000000e+01,2.752171407624633730e+02,2.896519208211144019e+02,1.822523212838843165e+03,2.714065017948218994e+01,2.758647360703812410e+02,2.914154105571847708e+02,1.527990342257249949e+03,1.639511832988101787e+03,2.754584017595308296e+02,2.895683870967742450e+02,1.075852075783353939e+03,1.118689681605078022e+03,9.822742999428078292e+02
3.100000000000000000e+01,2.754901466275659914e+02,2.895591055718475104e+02,1.857197711431208972e+03,1.147115312730074720e+03,2.759155278592375566e+02,2.892342521994135041e+02,1.382589145806471379e+03,1.499581947486676881e+03,2.758964809384164596e+02,2.907007331378299568e+02,7.417047381190346869e+02,1.649951617647619742e+03,9.790090730122326477e+02
3.200000000000000000e+01,2.753695161290322631e+02,2.897076099706745254e+02,1.857197711431208972e+03,1.147371111435361627e+03,2.758647360703812410e+02,2.894570087976539980e+02,1.382472568378970209e+03,2.023465689623602202e+03,2.757948973607038283e+02,2.907007331378299568e+02,7.455663654050094920e+02,1.651486409879340499e+03,9.813373692350266992e+02
3.300000000000000000e+01,2.754012609970674816e+02,2.893270674486803955e+02,1.669646488849554771e+03,1.126235743411039039e+03,2.758075953079178930e+02,2.900974340175953330e+02,1.401081240243837328e+03,2.060276722056282324e+03,2.757060117302053186e+02,2.903758797653958936e+02,7.644591947494105852e+02,1.142167206524683024e+03,9.853216844836031214e+02
3.400000000000000000e+01,2.752361876832844700e+02,2.896519208211144019e+02,1.718834877165810894e+03,3.845983502534876152e+03,2.756615689149560353e+02,2.892064076246334707e+02,1.535691738561542934e+03,1.657833415254269539e+03,2.754457038123167649e+02,2.891600000000000250e+02,1.374450584149049064e+03,1.447902615309201337e+03,9.657212227038486390e+02
3.500000000000000000e+01,2.755409384164223070e+02,2.902180938416422578e+02,1.716969638325793085e+03,3.842977867747756136e+03,2.755917302052786226e+02,2.892064076246334707e+02,1.535720882918418283e+03,1.592348946700846454e+03,2.754457038123167649e+02,2.891600000000000250e+02,1.374450584149049064e+03,1.444960930198403048e+03,9.730841171882004801e+02
3.600000000000000000e+01,2.752869794721407857e+02,2.893456304985337511e+02,1.723024378466632697e+03,2.802436696898257651e+03,2.757758504398827313e+02,2.896055131964809561e+02,1.817991265344736803e+03,3.515707405461904273e+03,2.751853958944281544e+02,2.895498240469208326e+02,1.111051172799475125e+03,1.335678927074153989e+03,9.699955240947539323e+02
3.700000000000000000e+01,2.751980938416422759e+02,2.914525366568915388e+02,1.785240294306139504e+03,2.221661723963638451e+03,2.761948826979472074e+02,2.892713782991202720e+02,1.341393597363261279e+03,2.060524527052029043e+03,2.753949120234604493e+02,2.895683870967742450e+02,1.003085902754995345e+03,4.065780609247623829e+02,9.824934948528358518e+02
3.800000000000000000e+01,2.753123753665689151e+02,2.899025219941349292e+02,1.527152441997085589e+03,2.126992221878898363e+03,2.754330058651026434e+02,2.894755718475073536e+02,1.877540472530155512e+03,3.228453453134358369e+03,2.753060263929618827e+02,2.901716862170088120e+02,1.147663771124047116e+03,1.863935228329575693e+03,9.782571299650339824e+02
3.900000000000000000e+01,2.753314222873900690e+02,2.902830645161290590e+02,1.579539423480403684e+03,1.074004845275288744e+03,2.757060117302053186e+02,2.895591055718475104e+02,1.805124031784300087e+03,1.178154886874720887e+03,2.751853958944281544e+02,2.907749853372434359e+02,1.171460138512714366e+03,1.629048067199963270e+03,9.834963029330385780e+02
4.000000000000000000e+01,2.754139589442815463e+02,2.891878445747800583e+02,1.698426541263895160e+03,1.078345429555624150e+03,2.757885483870967960e+02,2.896797653958944352e+02,1.816563191857848096e+03,5.831111424108214578e+02,2.754901466275659914e+02,2.918702052785923797e+02,1.251250101548016119e+03,1.547504236180252747e+03,9.863306627843701335e+02
4.100000000000000000e+01,2.752806304985337533e+02,2.891600000000000250e+02,1.633420053253580136e+03,1.614907195023326949e+03,2.758139442815249254e+02,2.898097067448680377e+02,1.097936212205598395e+03,2.377139374520776983e+03,2.753695161290322631e+02,2.921300879765395848e+02,1.228408211847014400e+03,1.568287880984805952e+03,9.877485871397941537e+02
4.200000000000000000e+01,2.752234897360704053e+02,2.895219794721407993e+02,1.626643990280077105e+03,2.135169786738536004e+03,2.756933137829911971e+02,2.891878445747800583e+02,1.321939739149010848e+03,2.221789623316281904e+03,2.753441202346041337e+02,2.937636363636363512e+02,1.277239581791548062e+03,1.673780865786993900e+03,9.920290963163452034e+02
4.300000000000000000e+01,2.752869794721407857e+02,2.908863636363636829e+02,1.737713134331774427e+03,1.606417875491620862e+03,2.754837976539589590e+02,2.895405425219941549e+02,1.774092577801344305e+03,1.656626365113697375e+03,2.757758504398827313e+02,2.895034164222873869e+02,8.191922969611889584e+02,1.060983092434281843e+03,9.878913239193875597e+02
4.400000000000000000e+01,2.752425366568915024e+02,2.892435337243401818e+02,1.571685019302515457e+03,1.619255773013202543e+03,2.758583870967742087e+02,2.896612023460410796e+02,1.127816464091980606e+03,2.388378530134316406e+03,2.753631671554252307e+02,2.933552492668621881e+02,1.227359014999504097e+03,1.552188549970817348e+03,9.939940806707696765e+02
4.500000000000000000e+01,2.754330058651026434e+02,2.895405425219941549e+02,1.452222300470737309e+03,1.574235200882724257e+03,2.758393401759531116e+02,2.899025219941349292e+02,1.127816464091980606e+03,2.376611789691123249e+03,2.754076099706745140e+02,2.899396480938416403e+02,1.114497492999977112e+03,8.263197551717954639e+02,9.848666750566122801e+02
4.600000000000000000e+01,2.755726832844575256e+02,2.891971260997067930e+02,1.695016651509487247e+03,1.360307546167549845e+03,2.763790029325513160e+02,2.899860557184750860e+02,1.132122542820303352e+03,1.158922021720969042e+03,2.751853958944281544e+02,2.900881524926686552e+02,8.476954779852142110e+02,1.080295894683436018e+03,9.813386706700657669e+02
4.700000000000000000e+01,2.755218914956012100e+02,2.894755718475073536e+02,1.570883549488445169e+03,1.363401111759611922e+03,2.766075659824047079e+02,2.900974340175953330e+02,1.132035109749677531e+03,1.125724146000465453e+03,2.752933284457478180e+02,2.900046187683284415e+02,6.089959090874411913e+02,1.193870519830779358e+03,9.812764265720859385e+02
4.800000000000000000e+01,2.753314222873900690e+02,2.895498240469208326e+02,1.571349859198449622e+03,1.428885580313035007e+03,2.766075659824047079e+02,2.898932404692082514e+02,1.131816527073112866e+03,1.649639862975551296e+03,2.757123607038123509e+02,2.900046187683284415e+02,6.108684340166780657e+02,1.193678670801814178e+03,9.806710915088273168e+02
4.900000000000000000e+01,2.754647507331378620e+02,2.896240762463343117e+02,1.601186394549518809e+03,1.363281206116508883e+03,2.766647067448680559e+02,2.895034164222873869e+02,1.132035109749677531e+03,1.121567417039554812e+03,2.753758651026392954e+02,2.902830645161290590e+02,6.050322765524028910e+02,1.205893058979259195e+03,9.815723715617136804e+02
5.000000000000000000e+01,2.754012609970674816e+02,2.894755718475073536e+02,1.601186394549518809e+03,1.363281206116508883e+03,2.766647067448680559e+02,2.896519208211144019e+02,1.133900348589695568e+03,1.252552341565481356e+03,2.754076099706745140e+02,2.899860557184750860e+02,6.086461768049377952e+02,1.205893058979259195e+03,9.846172052044980774e+02
5.100000000000000000e+01,2.754012609970674816e+02,2.898097067448680377e+02,1.620982698957053799e+03,4.306950826075843679e+02,2.764424926686216963e+02,2.894662903225806758e+02,1.314398636807531830e+03,2.198783727259549323e+03,2.754584017595308296e+02,2.898189882697947723e+02,1.411850080109253668e+03,1.809522047489347415e+03,9.800569152497863570e+02
5.200000000000000000e+01,2.752425366568915024e+02,2.891692815249267028e+02,1.598490541538555362e+03,1.224470439950713853e+03,2.766901026392961853e+02,2.897540175953079142e+02,1.105076579640042382e+03,1.078593234551370870e+03,2.754203079178885787e+02,2.902459384164222911e+02,6.573755415004081897e+02,1.318060791247525003e+03,9.788373032003960361e+02
5.300000000000000000e+01,2.755663343108504364e+02,2.892435337243401818e+02,1.074438574474902907e+03,4.307030763171245553e+02,2.764678885630498826e+02,2.896519208211144019e+02,1.314879518695973957e+03,2.198783727259549323e+03,2.753949120234604493e+02,2.898004252199413600e+02,1.402757040764166049e+03,2.071332022350396528e+03,9.784468046166648492e+02
5.400000000000000000e+01,2.754266568914956110e+02,2.891692815249267028e+02,1.864068493564556547e+03,4.571622548952288980e+02,2.759028299120234919e+02,2.916196041055718524e+02,1.128180768552921563e+03,1.643069033733496326e+03,2.758964809384164596e+02,2.896519208211144019e+02,5.498401507198387890e+02,1.044316208042938342e+03,9.823056019222190116e+02
5.500000000000000000e+01,2.752044428152493083e+02,2.898375513196481279e+02,1.770646257600842318e+03,2.027958154385201851e+03,2.767218475073314039e+02,2.897076099706745254e+02,1.119044012672520921e+03,1.129481189484365359e+03,2.759282258064516213e+02,2.895312609970674771e+02,6.317357935393794151e+02,1.040751013588003389e+03,9.765195092097446832e+02
5.600000000000000000e+01,2.752044428152493083e+02,2.901345601173021009e+02,1.770675401957717668e+03,2.027958154385201851e+03,2.767218475073314039e+02,2.894755718475073536e+02,1.088260285723004927e+03,1.055779187523603468e+03,2.757250586510264156e+02,2.896797653958944352e+02,6.268249694058945352e+02,2.220286805922721669e+03,9.756631191563001266e+02
5.700000000000000000e+01,2.754837976539589590e+02,2.898004252199413600e+02,1.687832567539730462e+03,2.014440791552701967e+03,2.766837536656891530e+02,2.912019354838710115e+02,1.122271750196458242e+03,2.707687257718115688e+03,2.764170967741935669e+02,2.892435337243401818e+02,4.814747755796476554e+02,8.027303183186274964e+02,9.863237519744154724e+02
5.800000000000000000e+01,2.754774486803519267e+02,2.898004252199413600e+02,1.687832567539730462e+03,2.014440791552701967e+03,2.766964516129032177e+02,2.912019354838710115e+02,1.121331844687230614e+03,2.703594478433527001e+03,2.763790029325513160e+02,2.892620967741935942e+02,4.812416207246454292e+02,8.027223246090873090e+02,9.865718604271346521e+02
5.900000000000000000e+01,2.752171407624633730e+02,2.892249706744868263e+02,1.740365270807425077e+03,1.365439507692366305e+03,2.765377272727272953e+02,2.908956451612903606e+02,1.113885461505596140e+03,1.129473195774825172e+03,2.755599853372434040e+02,2.892342521994135041e+02,6.351602554722250034e+02,1.007864892539568018e+03,9.781186719988315872e+02
6.000000000000000000e+01,2.752044428152493083e+02,2.898189882697947723e+02,1.806726971412440662e+03,1.981746519533231549e+03,2.767408944281525010e+02,2.892899413489736276e+02,1.119226164902991513e+03,2.703730371495710187e+03,2.752742815249267210e+02,2.911555278592375657e+02,1.328453502910636189e+03,3.794873792929812453e+02,9.746245298815820206e+02
6.100000000000000000e+01,2.751853958944281544e+02,2.892249706744868263e+02,1.738500031967407040e+03,1.430636202702341734e+03,2.764996334310850443e+02,2.908306744868035594e+02,1.113827172791845669e+03,1.407910086479516849e+03,2.755980791788856550e+02,2.895962316715542784e+02,6.088501873030647857e+02,1.358988584093414602e+03,9.822929969657876654e+02
6.200000000000000000e+01,2.752361876832844700e+02,2.893734750733137844e+02,1.734623832502994674e+03,1.817411838805537172e+03,2.762202785923753936e+02,2.891971260997067930e+02,1.490962436847205026e+03,4.041941298203651968e+03,2.756425219941349383e+02,2.909698973607038397e+02,9.275583019127037687e+02,1.016074432237366523e+03,9.748014373619380422e+02
6.300000000000000000e+01,2.754330058651026434e+02,2.895034164222873869e+02,1.732875171090477807e+03,1.826644573324483190e+03,2.762202785923753936e+02,2.894106011730205523e+02,1.490962436847205026e+03,4.025578174774836498e+03,2.755155425219941776e+02,2.912019354838710115e+02,8.657066905341380334e+02,1.231912583532651979e+03,9.767128560183738273e+02
6.400000000000000000e+01,2.752234897360704053e+02,2.893363489736070733e+02,1.738150299684903757e+03,1.817411838805537172e+03,2.762202785923753936e+02,2.895219794721407993e+02,1.469512190186997941e+03,4.140223957000568589e+03,2.753187243401760043e+02,2.923992521994135245e+02,1.338544736478702362e+03,3.795513289693029719e+02,9.786031890160920739e+02
6.500000000000000000e+01,2.752234897360704053e+02,2.893920381231671968e+02,1.857817029014808895e+03,1.867692271813475600e+03,2.765504252199413600e+02,2.897261730205278809e+02,1.131146206864981423e+03,3.105078540090713886e+03,2.754964956011730237e+02,2.924456598240469134e+02,8.396880659337306270e+02,9.006372727671537177e+02,9.844546256078857596e+02
6.600000000000000000e+01,2.754457038123167649e+02,2.899582111436950527e+02,1.853911685193521180e+03,1.818978605875418907e+03,2.758901319648094272e+02,2.891971260997067930e+02,1.490933292490329677e+03,2.840238949313923968e+03,2.754774486803519267e+02,2.929375806451612902e+02,8.027403075050925736e+02,2.205850166493097277e+03,9.892645900658351366e+02
6.700000000000000000e+01,2.753631671554252307e+02,2.894384457478005857e+02,1.601798426043899781e+03,1.727314738577799062e+03,2.764996334310850443e+02,2.897076099706745254e+02,1.219868915282556827e+03,1.144589300515367540e+03,2.751980938416422759e+02,2.899860557184750860e+02,8.795648322283342395e+02,9.955545798476402979e+02,9.811192100966628686e+02
6.800000000000000000e+01,2.752679325513196886e+02,2.893177859237537177e+02,1.857933606442309838e+03,1.896853324216171814e+03,2.766901026392961853e+02,2.894013196480938745e+02,1.080180012779333310e+03,3.071257155026073633e+03,2.752361876832844700e+02,2.891878445747800583e+02,8.842497875960357305e+02,1.020718777480230187e+03,9.667703700867535872e+02
6.900000000000000000e+01,2.752425366568915024e+02,2.893363489736070733e+02,1.753407370509113434e+03,1.729025392419404625e+03,2.765440762463343276e+02,2.892064076246334707e+02,9.946194670827261461e+02,1.062805658209450485e+03,2.759218768328445890e+02,2.902180938416422578e+02,6.271382712423038583e+02,6.308895443326732675e+02,9.700060654791329853e+02
7.000000000000000000e+01,2.751980938416422759e+02,2.893920381231671968e+02,1.799127580357210945e+03,1.879538949352071086e+03,2.761694868035190780e+02,2.901624046920821343e+02,1.419201744131043597e+03,2.845530785029545314e+03,2.756615689149560353e+02,2.892899413489736276e+02,5.582264394107010048e+02,1.881937062214134812e+03,9.724494175109070966e+02
7.100000000000000000e+01,2.753949120234604493e+02,2.891971260997067930e+02,1.621791454860342810e+03,1.752087244442918291e+03,2.763028152492668710e+02,2.896890469208211130e+02,1.179751708043731924e+03,2.714753696951664097e+03,2.758647360703812410e+02,2.895962316715542784e+02,5.582337254999198422e+02,1.878475785983222750e+03,9.778529191431389336e+02
7.200000000000000000e+01,2.751917448680352436e+02,2.894013196480938745e+02,1.517833533886214354e+03,1.727650474378488070e+03,2.766266129032258050e+02,2.891785630498533806e+02,1.325837796881079839e+03,1.765652569532659527e+03,2.752615835777126563e+02,2.899025219941349292e+02,1.339287917579022178e+03,5.713364082580881131e+02,9.740372308874673308e+02
7.300000000000000000e+01,2.753060263929618827e+02,2.892713782991202720e+02,1.634855412829687566e+03,1.752023294766596564e+03,2.761059970674486976e+02,2.893827565982405190e+02,1.151714836729711351e+03,2.739342347497358332e+03,2.758647360703812410e+02,2.892992228739003053e+02,5.442371481105659541e+02,3.570490366136039597e+02,9.696262803244560473e+02
7.400000000000000000e+01,2.754457038123167649e+02,2.891785630498533806e+02,1.637070383952209113e+03,1.688465310212365011e+03,2.759980645161290340e+02,2.896983284457478476e+02,1.179533125367167258e+03,2.706528169834785331e+03,2.759663196480938723e+02,2.895683870967742450e+02,5.441570011291589708e+02,4.885215774214836415e+02,9.764089332546844844e+02
7.500000000000000000e+01,2.755409384164223070e+02,2.891600000000000250e+02,1.637063097862990162e+03,1.689024869880179722e+03,2.760107624633431556e+02,2.896983284457478476e+02,1.164611214647023189e+03,2.706528169834785331e+03,2.757441055718475127e+02,2.907564222873900235e+02,5.441278567722837352e+02,5.212638116981952408e+02,9.838527831227750085e+02
7.600000000000000000e+01,2.752107917888563406e+02,2.894384457478005857e+02,1.739556514904136066e+03,1.457519047886077260e+03,2.764678885630498826e+02,2.894662903225806758e+02,1.318369555431788967e+03,7.181408839640957922e+02,2.754647507331378620e+02,2.911369648093842102e+02,1.578016630833670206e+03,6.340230784724367368e+02,9.796345193212289360e+02
7.700000000000000000e+01,2.758520381231671763e+02,2.892342521994135041e+02,1.040128380343477829e+03,1.688449322793284409e+03,2.764932844574780120e+02,2.891600000000000250e+02,1.166680463985168217e+03,2.836362000186920795e+03,2.757504545454545450e+02,2.899489296187683749e+02,8.683952574558827564e+02,1.007433232224396534e+03,9.757353198482300058e+02
7.800000000000000000e+01,2.751980938416422759e+02,2.892249706744868263e+02,1.820905701032264915e+03,1.610966296220001823e+03,2.756742668621701000e+02,2.895312609970674771e+02,1.885875758596485866e+03,1.656497245778067651e+01,2.760361583577712850e+02,2.907564222873900235e+02,4.972855891844877760e+02,8.235139631231808153e+02,9.712750518798065968e+02
7.900000000000000000e+01,2.751980938416422759e+02,2.893549120234604288e+02,1.824388451678861202e+03,1.610710497514715144e+03,2.758774340175953057e+02,2.895312609970674771e+02,1.885861186418048192e+03,4.930720673449223312e+01,2.760361583577712850e+02,2.892713782991202720e+02,5.419711743635128869e+02,6.286193308232528807e+02,9.617285603502293725e+02
8.000000000000000000e+01,2.752806304985337533e+02,2.896890469208211130e+02,1.626920861670392242e+03,1.580302426423745601e+03,2.764742375366569149e+02,2.894570087976539980e+02,1.363084284967689200e+03,5.860448338120795597e+02,2.754012609970674816e+02,2.899860557184750860e+02,1.578140494350390099e+03,6.232955202694711261e+02,9.742195560006500727e+02
8.100000000000000000e+01,2.757631524926686666e+02,2.892342521994135041e+02,1.142731088722905724e+03,4.018048100387956310e+03,2.763155131964809357e+02,2.892992228739003053e+02,1.180429314341082318e+03,4.041733461755606641e+03,2.752107917888563406e+02,2.893920381231671968e+02,8.720164437976363843e+02,2.953893511556669637e+03,9.737771737575371844e+02
8.200000000000000000e+01,2.757631524926686666e+02,2.891600000000000250e+02,1.142803949615094098e+03,4.011908931461072825e+03,2.767091495601173392e+02,2.891878445747800583e+02,1.184167078110337116e+03,4.041733461755606641e+03,2.752234897360704053e+02,2.893920381231671968e+02,8.123288009170602209e+02,3.082784084183060713e+03,9.741513984421039822e+02
