ch1_cooling,ch2_cooling,ch3_cooling
1187.5,0,0
1187.5,0,0
1319,0,0
735,0,0
440,0,0
439,0,0
440,0,0
83,0,0
0,0,0
0,0,0
0,0,0
0,0,0
311,0,0
0,0,0
657,0,0
888,0,0
920,0,0
970,0,0
879,0,0
879,0,0
879,0,0
879,0,0
296,0,908
0,0,1286
0,0,1319
877,0,208
1264,0,0
687,0,0
43,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
17,0,0
793,0,0
878,0,0
1110,0,0
1285,0,0
879,0,0
879,0,0
879,0,0
34,0,1310
0,0,1358
0,0,1439
0,0,1382
0,0,1317
0,0,1155
622,0,170
528,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
123,0,0
577,0,0
536,0,0
787,0,0
889,0,0
1180,0,0
904,0,0
878,0,0
879,0,0
863,0,0
0,0,957
0,0,960
0,0,880
0,0,885
0,0,880
0,0,219
155,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
269,0,0
524,0,0
440,0,0
445,0,0
439,0,0
440,0,0
312,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
92,0,0
0,0,0
78,0,0
213,0,0
439,0,0
440,0,0
167,0,0
0,0,0
0,0,0
156,0,551
237,0,0
0,0,510
0,0,1288
0,0,1423
0,0,2102
0,0,2494
0,0,2241
0,0,2254
0,0,2356
0,0,2605
0,0,2350
0,0,1257
0,0,755
0,0,605
0,0,184
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
138,0,0
196,0,509
572,0,0
182,0,820
0,0,1259
0,0,2136
0,0,2161
0,0,2202
0,0,2292
0,0,2387
0,0,2517
0,0,2631
0,0,2634
0,0,1972
0,0,939
0,0,879
11,0,141
265,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
92,0,0
182,0,501
0,0,64
0,0,1192
0,0,1832
0,0,2198
0,0,2223
0,0,2196
0,0,2072
0,0,2084
0,0,2008
0,0,1170
0,0,948
0,0,962
0,0,905
0,0,861
0,0,52
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
362,0,0
84,0,0
342,0,0
666,0,0
439,0,0
799,0,0
879,0,0
866,0,0
339,0,990
0,0,1441
0,0,881
0,0,839
0,0,1062
0,0,979
0,0,887
0,0,880
204,0,336
879,0,0
387,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
141,0,0
466,0,0
653,0,0
868,0,0
995,0,0
879,0,0
879,0,0
878,0,0
880,0,0
878,0,0
349,0,680
0,0,1007
0,0,1004
0,0,1198
176,0,781
879,0,0
552,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
14,0,0
346,0,0
602,0,0
526,0,0
560,0,0
878,0,0
878,0,0
879,0,0
879,0,0
879,0,0
869,0,0
877,0,0
878,0,0
879,0,0
396,0,785
0,0,559
511,0,0
0,0,0
0,0,0
403,0,0
88,0,0
0,0,0
0,0,0
0,0,0
59,0,0
231,0,0
246,0,0
624,0,0
439,0,0
441,0,0
439,0,0
75,0,0
308,0,0
69,0,0
0,0,0
0,0,0
19,0,0
547,0,0
53,0,0
375,0,0
373,0,0
440,0,0
332,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
27,0,0
727,0,0
29,0,589
0,0,672
581,0,278
884,0,0
947,0,0
903,0,0
878,0,0
880,0,0
878,0,0
879,0,0
1076,0,0
1248,0,121
1103,0,172
844,0,0
439,0,0
445,0,0
439,0,0
378,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,168
0,0,30
0,0,1301
0,0,1143
0,0,1283
690,0,599
0,0,1094
0,0,1290
0,0,1322
0,0,1341
0,0,1318
0,0,1315
89,0,876
874,0,0
631,0,0
118,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
67,0,0
696,0,0
439,0,0
822,0,0
366,0,323
0,0,966
0,0,1111
0,0,1286
0,0,1316
0,0,1256
0,0,1677.5
0,0,977.5
0,0,1319
0,0,1318
0,0,1253
664,0,185
612,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
677,0,0
441,0,0
229,970,0
0,1758,0
0,1758,0
0,1757,0
0,1759,0
0,1756,0
0,1759,0
0,1758,0
0,1757,0
0,1759,0
0,1757,0
0,1758,0
0,1758,0
271,374,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
463,0,0
686,0,0
879,0,0
1061,0,0
941,0,0
878,0,0
879,0,0
879,0,0
879,0,0
879,0,0
827,0,347
824,0,361
841,0,294
220,0,942
0,0,951
289,0,185
440,0,0
439,0,0
440,0,0
7,0,0
0,0,0
0,0,0
0,0,0
0,0,0
38,0,0
293,0,0
571,0,0
775,0,0
879,0,0
551,0,123
0,0,921
0,0,646
0,0,764
0,0,785
0,0,883
0,0,1024
0,0,1070
0,0,1185
0,0,1172
0,0,224
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,118
0,0,427
0,0,294
0,0,94
0,0,317
0,0,378
0,0,109
0,0,250
0,0,346
0,0,53
0,0,207
0,0,273
0,0,38
0,0,267
0,0,255
0,0,84
0,0,173
0,0,82
0,0,100
0,0,0
0,0,0
0,0,0
0,0,0
0,0,81
0,0,226
0,0,787
0,0,1234
0,0,1339
0,0,1318
0,0,1011
0,0,880
0,0,879
0,0,879
0,0,884
0,0,1185
0,0,1189
0,0,1062
0,0,939
0,0,879
0,0,210
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,1011
799,0,0
1117,0,0
1319,0,0
896,0,0
879,0,0
879,0,0
884,0,0
878,0,0
270,0,1172
0,0,1437
0,0,1488
355,0,744
921,0,192
583,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
186,0,0
250,0,354
301,0,0
809,0,0
891,0,0
879,0,0
879,0,0
879,0,0
879,0,0
879,0,0
769,0,393
852,0,491
1075,0,144
0,0,1512
0,0,1239
0,0,1221
129,0,306
440,0,0
33,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
114,0,394
360,0,0
808,0,0
692,0,132
0,0,1315.2
0,0,1315.3
0,0,1315.3
0,0,1315.2
0,0,1319
0,0,1318
0,0,1318
0,0,1317
0,0,1312
282,0,591
878,0,0
621,0,0
440,0,0
439,0,0
54,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
48,0,331
270,0,0
808,0,0
879,0,0
765,0,9
0,0,1400
0,0,1318
0,0,1318
0,0,1329
0,0,1321
0,0,1319
0,0,1318
0,0,1317
389,0,564
516,0,546
174,0,338
10,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
378,0,0
481,0,0
638,0,0
879,0,0
879,0,0
879,0,0
878,0,0
433,0,526
0,0,551
0,0,880
0,0,753
0,0,972
0,0,1282
0,0,1275
0,0,1314
0,0,971
0,0,240
48,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
163,0,0
463,0,0
673,0,0
577,0,0
447,0,0
767,0,0
442,0,0
440,0,0
42,0,0
158,0,0
213,0,0
0,0,0
0,0,0
232,0,0
496,0,0
346,0,0
331,0,0
439,0,0
440,0,0
171,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
26,0,0
644,0,0
879,0,0
1058,0,0
980,0,0
879,0,0
840,0,0
878,0,0
795,0,0
853,0,0
848,0,0
846,0,0
852,0,0
522,0,0
440,0,0
260,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
372,0,0
603,0,0
763,0,0
376,0,1271
0,0,1488
0,0,1374
0,0,1454
0,0,1561
0,0,1320
0,0,1315
0,0,1325
0,0,1319
0,0,1318
0,0,1166
0,0,984
0,0,399
430,0,0
440,0,0
101,0,0
0,0,0
0,0,0
0,0,0
456,0,0
0,0,0
153,0,0
877,0,0
876,0,0
124,0,862
0,0,1308
0,0,1341
0,0,1323
0,0,1375
0,0,1328
0,0,1347
0,0,1426
0,0,1338
0,0,1347
0,0,1312
0,0,1230
310,0,249
440,0,0
439,0,0
440,0,0
439,0,0
70,0,0
0,0,0
0,0,0
0,0,0
208,0,0
0,0,0
0,0,661
0,0,1183
0,0,1729
0,0,1664
0,0,1429
0,0,1319
0,0,1330
0,0,1387
0,0,1465
0,0,1427
0,0,1355
0,0,1279
0,0,1198
49,0,244
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,185
0,0,291
0,0,620
0,0,798
87.6,0,1172
95.4,0,1172
0,0,1581
0,0,1563
0,0,1513
0,0,1433
0,0,1609
0,0,1624
0,0,1573
0,0,1659
0,0,1554
0,0,1324
0,0,1265
0,0,392
0,0,0
0,0,0
0,0,0
0,0,0
0,0,39
0,0,267
0,0,312
0,0,276
0,0,286
0,0,571
0,0,444
0,0,981
0,0,1313
0,0,1318
0,0,1320
0,0,1317
0,0,1171
0,0,1251
0,0,1276
0,0,1319
0,0,1321
0,0,1321
0,0,1274
0,0,366
0,0,0
0,0,0
0,0,0
0,0,0
0,0,43
0,0,213
0,0,227
391,0,94
565,0,0
675,0,0
440,0,0
439,0,0
365,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
372,0,0
444,0,0
439,0,0
440,0,0
445,0,0
439,0,0
440,0,0
168,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
241,0,0
0,0,1223
0,0,1706
0,0,1570.5
0,0,1570.5
0,0,1319
0,0,1318
0,0,1318
0,0,1318
0,0,1319
0,0,1318
0,0,1319
0,0,1153
687,0,183
626,0,0
440,0,0
439,0,0
440,0,0
234,0,0
417,0,0
31,0,0
0,0,0
0,0,0
0,0,341
0,0,0
0,0,622
0,0,1110
0,0,1575
0,0,1660
0,0,1319
0,0,1315
0,0,1318
0,0,1433
0,0,1318
0,0,1322
0,0,1320
0,0,1316
302,0,734
664,0,0
439,0,0
440,0,0
439,0,0
438,0,0
205,0,0
439,0,0
440,0,0
439,0,0
507,0,0
439,0,0
471,0,0
1171,0,751.1
0,0,1139.7
0,0,1168.4
0,0,1152.8
0,0,1772
0,0,1570
0,0,1715
0,0,1713
0,0,1516
0,0,1457
90,0,1060
1017,0,0
693,0,0
72,0,0
0,0,0
0,0,0
74,0,0
0,0,0
0,0,0
0,0,0
0,0,0
576,0,0
850,0,0
1083,0,0
1313,0,444
313,0,1126
0,0,1692
0,0,1758
0,0,1735
0,0,1534
0,0,1490
0,0,1697
0,0,1754
0,0,1628
0,0,1348
670,0,247
602,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
812,0,0
1319,0,0
1318,0,0
98,0,2305
0,0,2037
0,0,2106
0,0,1765
0,0,1703
0,0,1757
0,0,1753
0,0,1759
0,0,1832.6
0,0,1561.4
0,0,1381
31,0,443
440,0,0
439,0,0
318,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
649,0,0
878,0,0
1145,0,0
894,0,0
894,0,0
585,0,1117
0,0,1309
0,0,1457
0,0,1751
0,0,1749
0,0,1614
0,0,1388
0,0,1350
0,0,1318
0,0,463
398,0,0
440,0,0
439,0,0
112,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
302,0,0
524,0,0
503,0,0
439,0,0
440,0,0
447,0,0
440,0,0
436,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
276,0,0
439,0,0
448,0,0
446,0,0
440,0,0
44,0,0
0,0,0
0,0,0
0,0,0
0,0,0
38,0,511
0,0,114
0,0,1358
0,0,1893
0,0,2160
0,0,1776
0,0,1757
0,0,1758
0,0,1758
0,0,1761
0,0,1757
0,0,1758
0,0,1751
0,0,1485
0,0,1318
0,0,403
0,0,0
268,0,0
439,0,0
80,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,697
0,0,137
0,0,1376
0,0,1573
0,0,1902
0,0,1822
0,0,1754
0,0,1709
0,0,1726
0,0,1749
0,0,1755
0,0,1755
0,0,1727
0,0,1363
0,0,1273
0,0,325
67,0,0
440,0,0
439,0,0
76,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,568
0,0,198
0,0,1373
0,0,1394
0,0,1670
0,0,1799
0,0,1665
0,0,1626
0,0,1601
0,0,1756
0,0,1735
0,0,1725
0,0,1744
0,0,1371
0,0,1324
0,0,429
200,0,0
439,0,0
425,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,590
0,0,252
0,0,1295
0,0,1577
0,0,1827
0,0,1834
0,0,1758
0,0,1757
0,0,1758
0,0,1760
0,0,1829
0,0,1841
0,0,1756
0,0,1490
0,0,1348
0,0,409
0,0,0
37,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,139
0,0,541
0,0,884
0,0,1327
0,0,1861
0,0,2194
0,0,2101
0,0,2089
0,0,2099
0,0,1948
0,0,2044
0,0,1967
0,0,2099
0,0,2007
0,0,1747
0,0,1633
0,0,491
0,0,0
0,0,0
0,0,283
0,0,0
0,0,0
0,0,0
0,0,0
0,0,155
0,0,344
0,0,698
0,0,948
0,0,1490
0,0,1727
0,0,1724
0,0,1678
0,0,1322
0,0,1464
0,0,1663
0,0,1722
0,0,1758
0,0,1762
0,0,1757
0,0,1758
0,0,637
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,327
0,0,383
0,0,921
0,0,301
0,0,340
0,0,255
0,0,209
0,0,134
0,0,199
0,0,177
0,0,223
0,0,245
0,0,283
0,0,287
0,0,309
0,0,263
0,0,258
0,0,279
0,0,301
0,0,243
0,0,13
0,0,0
0,0,0
0,0,0
0,0,0
0,0,532
0,0,2025
0,0,1810
0,0,2092
0,0,2390
0,0,2092
0,0,2172
0,0,2192
0,0,2176
0,0,2240
0,0,2231
0,0,2306
0,0,2235
0,0,1870
0,0,1711
0,0,547
0,0,0
163,0,174
460,0,0
440,0,0
445,0,0
547,0,0
448,0,0
440,0,0
161,0,422
0,0,346
0,0,1255
0,0,2097
0,0,2225
0,0,2192
0,0,2417
0,0,2475
0,0,2332
0,0,2283
0,0,2423
0,0,2428
0,0,2380
0,0,2001
0,0,1765
0,0,570
0,0,0
432,0,0
508,0,0
439,0,0
439,0,0
462,0,0
441,0,0
16,0,0
26,0,0
0,0,0
663,183,467
6,3287,0
0,3514,0
0,3491,0
0,3415,0
0,2530,0
0,3375,0
0,3492,0
0,3510,0
0,3485,0
0,3445,0
0,1879,0
0,1758,0
0,703,0
106,0,0
482,0,0
460,0,0
440,0,0
439,0,0
451,0,0
279,0,0
0,0,0
0,412,0
160,0,0
0,2012,0
0,2844,0
0,2015,0
0,1758,0
0,1762.5,0
0,1762.5,0
0,1758,0
0,478,1523
0,0,2302
0,0,2537
0,0,2476
0,0,1995
0,0,1756
0,0,569
0,0,72
0,0,195
0,0,53
0,0,0
71,0,38
661,0,0
441,0,0
566,0,0
851,0,0
760,0,290
879,0,333
879,0,1070
879,0,1693
932,0,1420
919,0,1307
879,0,1053
879,0,1323
878,0,1478
882,0,1326
879,0,1396
882,0,1182
879,0,1086
877,0,1007
587,0,398
191,0,0
180,0,0
277,0,0
316,0,0
335,0,0
336,0,0
439,0,0
440,0,0
439,0,0
440,0,0
439,0,0
213,0,0
0,0,979
0,0,2731
0,0,1844
0,0,2112
0,0,2277
0,0,2261
0,0,1757
0,0,1758
0,0,1758
0,0,1758
0,0,1758
0,0,704
0,0,0
0,0,0
0,0,240
0,0,0
0,0,0
0,0,0
0,0,0
0,137,0
0,123,0
0,1166,0
0,129,0
0,2,0
0,173,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,311,0
0,193,0
0,11,0
0,7,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,1835,0
0,1758,0
0,1942,0
0,2886,0
0,3491,0
0,3260,0
0,2356,0
0,2589,0
0,2611,0
0,3094,0
0,3237,0
0,3501,0
0,3405,0
0,1903,0
0,1758,0
0,760,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,576,0
0,2110,0
0,1758,0
0,1758,0
0,2636,0
0,2908,0
0,2284,0
0,1941,0
0,1770,0
0,1847,0
0,2034,0
0,2132,0
0,2552,0
0,2291,0
0,1758,0
0,1758,0
0,692,0
0,41,0
101,0,0
440,0,0
268,0,0
0,0,0
0,0,0
0,0,0
0,80,0
0,884,0
0,1626,0
0,1758,0
0,2960,0
0,3176,0
0,3153,0
0,2990,0
0,2248,0
0,1974,0
0,1957,0
0,1798,0
0,2112,0
0,2230,0
0,1765,0
0,1757,0
0,697,0
0,0,0
137,62,0
538,0,0
189,0,0
0,0,0
0,0,0
0,0,0
0,63,0
0,0,775
0,0,1226
0,0,1798
0,0,1764.3
0,0,1764.4
0,0,1764.3
0,0,2116
0,0,1769.5
0,0,1769.5
0,0,1874
0,0,1874
0,0,1874
0,0,1773
0,0,1758
0,0,1733
12,0,414
445,0,0
439,0,0
311,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,222
0,0,1724
0,0,1803
0,0,1912
0,0,1763
0,0,1797
0,0,1758
0,0,1758
0,0,1756
0,0,1759
0,0,1758
0,0,1942
0,0,1770
0,0,1757
0,0,1671
230,0,511
440,0,0
439,0,0
439,0,0
218,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,150
0,0,515
0,0,710
0,0,1373
0,0,1708
0,0,1731
0,0,1748
0,0,1749
0,0,1758
0,0,1659
0,549,902
0,1758,0
0,1758,0
0,1757,0
0,1758,0
0,698,0
393,0,0
289,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
192,0,0
656,0,0
518,0,0
439,0,0
448,0,0
440,0,0
439,0,0
337,0,0
0,0,0
0,0,0
196,0,0
0,0,0
0,0,0
208,0,0
439,0,0
440,0,0
439,0,0
449,0,0
166,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
565,0,0
1014,393,0
0,1972,0
0,2641,0
0,1828,0
0,1860,0
0,1758,0
0,1758,0
0,1758,0
0,1758,0
0,1767,0
0,1917,0
0,1760,0
0,1758,0
0,1758,0
0,710,0
0,0,0
0,0,0
0,66,0
0,0,0
0,0,0
0,0,0
0,0,0
0,142,0
0,1279,0
0,1474,0
0,1824,0
0,2294,0
0,2125,0
0,1885,0
0,2069,0
0,1799,0
0,1774,0
0,1974,0
0,1937,0
0,2031,0
0,2221,0
0,1759,0
0,1758,0
0,669,0
0,0,0
0,0,0
0,82,0
0,0,0
0,0,0
0,0,0
0,103,0
0,179,0
0,1927,0
0,1757,0
0,1863,0
0,2251,0
0,2533,0
0,2775,0
0,3208,0
0,2321,0
0,2153,0
0,2941,0
0,2996,0
0,3018,0
0,2058,0
0,1778,0
60,2334,0
606,821,0
777,0,0
812,0,0
534,0,0
74,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,1817,0
0,1758,0
0,1849,0
0,1758,0
0,1821,0
0,1816,0
0,1792,0
0,1773,0
0,1936,0
0,2659,0
0,2756,0
0,2628,0
0,2477,0
0,1761,0
0,1758,0
0,1445,0
0,382,0
0,131,0
0,589,0
0,0,0
0,0,0
0,0,0
0,0,0
0,85,0
0,659,0
0,2382,0
0,1888,0
0,1758,0
0,1758,0
0,1758,0
0,1757,0
0,1758,0
0,1758,0
0,1758,0
0,1758,0
0,1757,0
0,1758,0
0,1495,0
0,1754,0
0,1730,0
0,6,0
0,0,0
0,8,0
0,0,0
0,0,0
0,0,0
0,0,0
0,182,0
0,275,0
0,1859,0
0,1758,0
0,1758,0
0,1757,0
0,1758,0
0,1757,0
0,1759,0
0,1757,0
0,1758,0
0,1758,0
0,1758,0
0,1758,0
0,1758,0
0,1757,0
0,1755,0
0,1582,0
0,900,0
0,78,0
0,51,0
0,0,0
0,0,0
16,0,0
442,0,0
439,0,0
625,870,0
0,1724,0
0,1759,0
0,1755,0
0,1153,0
0,117,0
0,1545,0
0,425,0
0,1674,0
0,847,0
0,44,0
0,207,0
0,710,0
0,1,0
0,0,0
0,179,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,1759,0
0,2242,0
0,2027,0
0,2244,0
0,3506,0
0,3516,0
0,3509,0
0,3503,0
0,3514,0
0,2771,0
0,3508,0
0,3516,0
0,3515,0
0,1926,0
0,1758,0
0,1534,0
0,310,0
0,0,0
0,16,0
0,0,0
0,0,0
0,0,0
0,70,0
0,0,0
0,1859,0
0,1949,0
0,1790,0
0,3169,0
0,3515,0
0,3515,0
0,3517,0
0,3232,0
0,3516,0
0,3515,0
0,3516,0
0,3513,0
0,3474,0
0,1936,0
0,1758,0
0,1503,0
0,1260,0
0,82,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,1868,0
0,1757,0
0,1758,0
0,2616,0
0,3489,0
0,3515,0
0,3514,0
0,3502,0
0,3495,0
0,3509,0
0,3509,0
0,3486,0
0,3411,0
0,1892,0
0,1757,0
0,1535,0
0,257,0
0,13,0
0,699,0
0,0,0
0,0,0
0,0,0
0,0,0
0,185,0
0,1905,0
0,1757,0
0,2160,0
0,3210,0
0,3515,0
0,3517,0
0,3514,0
0,3516,0
0,3517,0
0,3514,0
0,3517,0
0,3509,0
0,3515,0
0,2980,0
0,1865,0
0,1558,0
0,1672,0
0,901,0
0,1552,0
0,0,0
0,0,0
0,0,0
0,0,0
0,302,0
0,1956,0
0,2013,0
0,2104,0
0,3471,0
0,3516,0
0,3515,0
0,3517,0
0,3515,0
0,3516,0
0,3515,0
0,3517,0
0,3515,0
0,3515,0
0,3516,0
0,3442,0
0,1942,0
0,1745,0
0,633,0
0,648,0
0,0,0
0,0,0
0,0,0
0,0,0
0,62,0
0,2070,0
0,1120,0
0,1758,0
0,2829,0
0,3154,0
0,2404,0
0,3116,0
0,2826,0
0,2941,0
0,2861,0
0,3212,0
0,2857,0
0,3147,0
0,3194,0
0,1895,0
0,1207,0
0,838,0
0,87,0
0,662,0
0,47,5
0,0,0
0,217,0
0,0,0
0,180,0
0,491,0
0,2230,0
0,1757,0
0,2357,0
0,2782,0
0,2907,0
0,1851,0
0,1758,0
0,1757,0
0,1758,0
0,2105,0
0,1778,0
0,2202,0
0,1948,0
0,1757,0
0,1758,0
0,1568,0
0,407,0
0,404,0
0,0,0
0,0,0
0,0,0
0,0,0
0,169,0
0,2243,0
0,2879,0
0,2406,0
0,3409,0
0,3515,0
0,3514,0
0,3516,0
0,3516,0
0,3516,0
0,3515,0
0,3515,0
0,3516,0
0,3517,0
0,3081,0
0,1906,0
0,1758,0
0,716,0
0,95,0
0,984,0
211,0,0
439,0,0
502,0,0
434,0,0
0,0,0
0,1742,0
0,1248,0
0,2247,0
0,3502,0
0,3515,0
0,3516,0
0,3516,0
0,3515,0
0,3516,0
0,3516,0
0,3515,0
0,3515,0
0,3518,0
0,3513,0
0,3075,0
0,1319,0
0,663,0
0,163,0
75,345,0
389,0,0
341,0,0
446,0,0
439,0,0
67,40,0
0,1864,0
0,1757,0
0,2552,0
0,3509,0
0,3515,0
0,3516,0
0,3516,0
0,3515,0
0,3516,0
0,3515,0
0,3515,0
0,3517,0
0,3515,0
0,3515,0
0,3293,0
0,1789,0
0,1200,0
0,560,0
0,964,0
295,0,0
439,0,0
440,0,0
439,0,0
113,0,0
0,1719,0
0,1201,0
0,3179,0
0,3516,0
0,3516,0
0,3516,0
0,3514,0
0,3517,0
0,3516,0
0,3514,0
0,3517,0
0,3515,0
0,3516,0
0,3515,0
0,3516,0
0,1987,0
0,1758,0
0,1667,0
513,245,0
440,0,0
439,0,0
449,0,0
398,0,0
0,161,0
0,254,0
0,2559,0
0,3461,0
0,3144,0
0,3478,0
0,3518,0
0,3515,0
0,3516,0
0,3515,0
0,3516,0
0,3515,0
0,3516,0
0,3515,0
0,3515,0
0,3518,0
0,1564,0
0,1754,0
0,1275,0
0,610,0
0,31,0
0,0,0
0,115,0
0,0,0
0,0,247
0,0,558
0,0,1574
0,0,944
0,0,2353
0,0,2654
0,0,2637
0,0,2752
0,0,2637
0,0,2636
0,0,2637
0,0,2637
0,0,2636
0,0,2638
0,0,2636
0,0,2635
0,0,1327
0,0,453
0,0,630
0,0,508
0,0,44
0,0,103
0,0,102
0,0,131
0,807,0
0,858,0
0,2028,0
0,1759,0
0,1757,0
0,1758,0
0,1728,0
0,1367,0
0,1757,0
0,1757,0
0,1759,0
0,1757,0
0,1758,0
0,1758,0
0,1757,0
0,1759,0
0,1757,0
0,1758,0
0,1672,0
0,898,0
0,71,0
0,64,0
0,0,0
0,141,0
0,163,0
0,2322,0
0,2220,0
0,2718,0
0,3516,0
0,3229,0
0,3516,0
0,3516,0
0,3516,0
0,3516,0
0,3516,0
0,3515,0
0,3515,0
0,3517,0
0,3514,0
0,3516,0
0,1885,0
0,1427,0
0,1628,0
113,629,0
440,0,0
440,0,0
567,0,0
395,0,0
0,203,0
0,2043,0
0,1758,0
0,2576,0
0,3526.8,0
0,3526.7,0
0,3526.8,0
0,3526.7,0
0,3517,0
0,3515.4,0
0,3515.4,0
0,3515.4,0
0,3515.4,0
0,3515.4,0
0,3515,0
0,3514,0
0,1938,0
0,1757,0
683,124,0
855,0,0
439,0,0
440,0,0
439,0,0
447,0,0
3,245,0
0,2064,0
0,1757,0
0,1944,0
0,3143,0
0,3468,0
0,3485,0
0,3477,0
0,3500,0
0,3516,0
0,3515,0
0,3516,0
0,3516,0
0,3516,0
0,2143,0
0,1757,0
0,1352,0
0,1347,0
717,0,0
676,0,0
440,0,0
439,0,0
440,0,0
395,0,0
0,536,0
0,1974,0
0,1717,0
0,1757,0
0,2492,0
0,3350,0
0,3196,0
0,3499,0
0,3445,0
0,3377,0
0,2697,0
0,3382,0
0,3515,0
0,3511,0
0,1856,0
0,1758,0
0,1051,0
0,8,0
0,0,0
290,0,0
439,0,0
440,0,0
712,0,0
826,0,0
815,0,0
573,68,0
0,714,1195
0,1238,281
0,2924,0
0,3295,0
0,3510,0
0,3517,0
0,3514,0
0,3508,0
0,3514,0
0,3516,0
0,3516,0
0,3515,0
0,2055,0
0,1758,0
0,914,0
0,683,0
0,541,0
0,260,0
147,0,0
442,0,0
470,0,0
529,0,0
440,0,0
436,0,0
0,1699,0
0,1716,0
0,1758,0
0,2194,0
0,2591,0
0,2935,0
0,2730,0
0,2040,0
0,1908,0
0,2141,0
0,2027,0
0,2312,0
0,2800,0
0,1908,0
70,1155,0
184,576,0
0,429,0
0,20,0
0,0,0
431,0,0
442,0,0
439,0,0
445,0,0
605,0,0
291,868,0
0,889,0
0,432,0
0,611,0
0,423,0
0,1569,0
0,1758,0
0,1757,0
0,1758,0
0,1757,0
0,1759,0
0,1757,0
0,1758,0
0,1759,0
0,1757,0
344,875,0
878,0,0
810,0,0
439,0,0
440,0,0
439,0,0
440,0,0
794,0,0
536,855,0
0,1838,0
0,3129,0
0,3514,0
0,176,2728
0,0,2867
0,0,3262
0,0,2725
0,0,2641
0,0,2637
0,0,2634
0,0,3146
0,0,2947
0,0,2638
0,0,2547
194,0,919
878,0,0
879,0,0
822,0,0
440,0,0
442,0,0
440,0,0
439,0,0
737,0,0
86,1862,0
0,1758,0
0,1758,0
0,3308,0
0,3166,0
0,3194,0
0,3517,0
0,3514,0
0,3517,0
0,3515,0
0,3516,0
0,3515,0
