,Name,Values
485,dist_np_combi_6_1_time3_m_flow,0.0
486,dist_np_combi_6_1_time3_delp,0.0
487,dist_np_combi_6_2_time3_m_flow,0.0
488,dist_np_combi_6_2_time3_delp,0.0
489,dist_np_combi_6_3_time3_m_flow,0.0
490,dist_np_combi_6_3_time3_delp,0.0
491,enwk_1_time3_m_flow,0.0
492,enwk_2_time3_m_flow,0.0
493,enwk_3_time3_m_flow,0.0
494,enwk_4_time3_m_flow,0.0
495,cnwk_1_time3_m_flow,0.0
496,cnwk_2_time3_m_flow,0.0
497,cnwk_3_time3_m_flow,0.0
498,cnwk_4_time3_m_flow,0.0
499,cts_time3_q_rej,0.0
500,ch1_1_time4_q_out,0.0
501,ch1_2_time4_q_out,0.0
502,ch1_3_time4_q_out,1008.15201834125
503,ch1_4_time4_q_out,0.0
504,ch2_1_time4_q_out,0.0
505,ch2_2_time4_q_out,0.0
506,ch2_3_time4_q_out,0.0
507,ch2_4_time4_q_out,0.0
508,ch3_1_time4_q_out,0.0
509,ch3_2_time4_q_out,0.0
510,ch3_3_time4_q_out,0.0
511,ch3_4_time4_q_out,0.0
512,ep1_1_time4_m_flow,0.0
513,ep1_1_time4_delp,3.456132390832935
514,ep1_2_time4_m_flow,0.0
515,ep1_2_time4_delp,0.0
516,ep1_3_time4_m_flow,0.0
517,ep1_3_time4_delp,0.0
518,ep1_4_time4_m_flow,0.0
519,ep1_4_time4_delp,0.0
520,ep2_1_time4_m_flow,0.0
521,ep2_1_time4_delp,0.0
522,ep2_2_time4_m_flow,0.0
523,ep2_2_time4_delp,0.0
524,ep2_3_time4_m_flow,0.0
525,ep2_3_time4_delp,0.0
526,ep2_4_time4_m_flow,0.0
527,ep2_4_time4_delp,0.0
528,ep3_1_time4_m_flow,0.0
529,ep3_1_time4_delp,0.0
530,ep3_2_time4_m_flow,0.0
531,ep3_2_time4_delp,0.0
532,ep3_3_time4_m_flow,0.0
533,ep3_3_time4_delp,0.0
534,ep3_4_time4_m_flow,0.0
535,ep3_4_time4_delp,0.0
