,T_evap_in,evap_flow,ss_gv2_demand,ss_hsb_demand,ss_pfa_demand,ss_ser_demand,T_WB,return_obj,temp_error
21,0.06180552732870859,0.12240763767547147,1.0,-0.03999999998752002,-0.6333109469442579,-0.9069767441860466,0.9359314811088839,2389.199074907654,1323.2042218720892
22,0.07071402617398181,0.12240763767547147,1.0,0.4800000000062399,-0.6762928139691068,-1.0,0.9359314811088839,2404.026914076931,2156.350738382855
23,0.05393325635103707,-0.3186985924655509,-0.0021810250815453847,0.4800000000062399,-0.7622565480188046,-1.0,0.9359314811088839,1378.8893475753505,2414.0781316044977
24,-0.05510754426481901,-0.556753972870822,-0.9919894449152944,-0.03999999998752002,-0.6730544541141705,-1.0,0.5276185115236767,788.3679597834581,2800.5494510338167
25,-0.07304229407236296,-0.763030646938962,-0.9842565666391866,-0.03999999998752002,-0.977165883143049,-1.0,0.5276185115236767,5000.0,5000.0
26,-0.10435541185526886,-0.763030646938962,-0.9873497179436058,-0.03999999998752002,-1.0,-1.0,0.4506831155838802,5000.0,5000.0
27,-0.19820642032332048,-0.763030646938962,-0.9919894449152944,-0.03999999998752002,-0.9973136333109469,-1.0,0.4090113190689455,5000.0,5000.0
28,-0.20089713625866046,-0.763030646938962,-0.9904428692580649,-0.03999999998752002,-0.6762928139691068,-1.0,0.4090113190689455,5000.0,5000.0
29,-0.20116537336412987,-0.763030646938962,-0.9919894449152944,-0.03999999998752002,-0.9993500725770316,-1.0,0.37336805477109936,5000.0,5000.0
30,-0.20966505003849123,-0.763030646938962,-0.9904428692580649,-0.5599999999812799,-0.9979635607339153,-1.0,0.4090113190689455,5000.0,5000.0
31,-0.2032825558121636,-0.763030646938962,-0.9919894449152944,-0.03999999998752002,-0.977165883143049,-1.0,0.48687786155972557,5000.0,5000.0
32,-0.10633023864510982,-0.763030646938962,-0.7491770669210158,-0.03999999998752002,0.35527199462726666,0.8604651162790697,0.5276185115236767,5000.0,5000.0
33,-0.14991294842186986,-0.763030646938962,-0.8873190107272491,-0.5599999999812799,0.14036265950302207,0.6744186046511629,0.5657008832427548,5000.0,5000.0
34,0.08745116243264617,-0.763030646938962,-0.6203145770581597,-0.03999999998752002,0.011417058428475402,0.6744186046511629,0.5158377879314824,5000.0,5000.0
35,-0.03324217090069592,-0.763030646938962,0.49890948745922725,-0.03999999998752002,0.26930826057756874,0.8139534883720929,0.5657008832427548,5000.0,5000.0
36,0.002791793687451083,-0.763030646938962,0.49890948745922725,-0.5599999999812799,0.570181329751511,0.7674418604651163,0.480155648184764,5000.0,5000.0
37,0.010937829099306517,-0.32192441626030244,0.49890948745922725,-0.03999999998752002,0.61316319677636,0.8139534883720929,0.480155648184764,1227.9869333636834,1564.3824973954281
38,0.027335612009245613,-0.763030646938962,0.49890948745922725,-0.5599999999812799,0.5271994627266623,0.7674418604651163,0.4747432122818005,5000.0,5000.0
39,0.007485635103924526,-0.763030646938962,-0.0021810250815453847,-0.03999999998752002,0.48421759570181333,0.7674418604651163,0.480155648184764,5000.0,5000.0
40,-0.02424307929176306,-0.556753972870822,0.49890948745922725,-0.5599999999812799,0.3982538616521154,0.7674418604651163,0.480155648184764,827.2824432247467,410.0957945360051
41,0.0007186759045452185,-0.32192441626030244,0.49890948745922725,-0.5599999999812799,0.5271994627266623,0.7209302325581395,0.48687786155972557,1220.253977328274,1762.433621638536
42,-0.03523364126250306,-0.556753972870822,-0.0021810250815453847,-0.03999999998752002,0.35527199462726666,0.7674418604651163,0.5276185115236767,812.4198761002388,1247.0841650460613
43,-0.03899356428021006,-0.556753972870822,0.49890948745922725,-0.5599999999812799,0.14036265950302207,0.7209302325581395,0.540075006982264,831.1866092937969,951.906460069182
44,-0.04815704387990838,-0.556753972870822,0.49890948745922725,-0.03999999998752002,0.011417058428475402,0.627906976744186,0.540075006982264,827.5115047407479,454.21176244360595
45,-0.057793194765207834,-0.556753972870822,0.49890948745922725,-0.03999999998752002,-0.590329079919409,-0.8604651162790697,0.540075006982264,823.6308311126245,1216.933790120578
46,-0.011495781370289948,-0.32192441626030244,-0.0021810250815453847,-0.03999999998752002,-0.9934923287554063,-1.0,0.540075006982264,1209.2701734097875,2297.676797767139
47,-0.07588772902232921,-0.763030646938962,-0.503271537622318,-0.03999999998752002,-0.7029482353901948,-1.0,0.4506831155838802,5000.0,5000.0
48,-0.05429584295612144,-0.763030646938962,-0.503271537622318,-0.9499999999766,-0.9341840161182001,-0.9818604651162791,-0.7884272969101704,5000.0,5000.0
49,-0.09246538876058286,-0.763030646938962,-0.7802617230046852,-0.9499999999766,-0.977165883143049,-0.9818604651162791,-0.8404798558659174,5000.0,5000.0
50,-0.09754649730562093,-0.763030646938962,-0.8505997818850257,-0.90666666666112,-0.9341840161182001,-0.9818604651162791,-0.910114567579736,5000.0,5000.0
51,-0.09996575827560206,-0.763030646938962,-0.995092693565017,-0.9644444444324267,-0.9341840161182001,-0.9818604651162791,-0.9461879375739032,5000.0,5000.0
52,-0.05381941493457376,-0.763030646938962,-0.9994547437291117,-0.9644444444324267,-0.9341840161182001,-0.9823255813953489,-0.9461879375739032,5000.0,5000.0
53,-0.10025257890684691,-0.763030646938962,-1.0,-0.9644444444324267,-0.9341840161182001,-0.9818604651162791,-0.9461879375739032,5000.0,5000.0
54,-0.15966206312549291,-0.763030646938962,-1.0,-0.9854545454401745,-0.977165883143049,-0.9818604651162791,-1.0,5000.0,5000.0
55,-0.09712806774442795,-0.763030646938962,-0.9994547437291117,-0.9854545454401745,-0.9341840161182001,-0.9818604651162791,-1.0,5000.0,5000.0
56,0.14669464203232918,-0.556753972870822,-0.9089422028379505,-0.9854545454401745,-0.6333109469442579,-0.9818604651162791,-0.9768919327380574,817.2960420326375,3545.42554924663
57,0.2807789068514239,-0.763030646938962,-0.9501901028581294,-0.9381818181727418,-0.8052384150436535,-0.9818604651162791,-0.869045080807326,5000.0,5000.0
58,0.14938586605080162,-0.556753972870822,-0.557443484967439,-0.9854545454401745,-0.7622565480188046,-0.9818604651162791,-0.7708461826848689,818.1895518903592,3220.770646264469
59,0.0721012009237949,0.11918181388071991,-0.7560875968423754,-0.99333333329208,-0.7622565480188046,-0.9818604651162791,-0.6714579656851186,2054.501268348253,2108.6412691610976
60,0.06701062355658349,0.11918181388071991,-0.7515459909430335,-0.86333333329364,-0.6333109469442579,-0.9818604651162791,-0.6250360780730033,2047.5505284989542,2677.1302452883674
61,0.08228234026173786,0.11918181388071991,-0.0021810250815453847,-0.86333333329364,-0.5473472128945601,-0.9818604651162791,-0.5292411664609967,2079.6150272400173,1107.6826023440844
62,0.06573798306389622,0.11918181388071991,-0.7624562854743868,-0.95999999996048,-0.33243787777031564,-0.9818604651162791,-0.5752618807905518,2045.810852064602,3637.401106834943
63,0.07899296381832777,-0.11564774229968977,-0.745177302311022,-0.95999999996048,-0.5473472128945601,-0.9818604651162791,-0.5100500156842089,1619.9342405836924,2571.4143648664844
64,0.06192006158583441,0.11918181388071991,-0.503271537622318,-0.91999999997296,-0.5473472128945601,-0.9818604651162791,-0.5752618807905518,2041.4902947082853,270.1023845322936
65,0.06446534257120895,0.11918181388071991,-0.0021810250815453847,-0.95999999996048,-0.6762928139691068,-0.9818604651162791,-0.5969856752408577,2055.201190655529,192.21592082050165
66,0.16750340261740027,-0.32192441626030244,-0.503271537622318,-0.99333333329208,-0.6333109469442579,-0.9818604651162791,-0.6447522014389597,1275.2891852183468,3209.716129941796
67,0.1288012625096273,-0.11564774229968977,-0.503271537622318,-0.9499999999766,-0.7192746809939556,-0.9818604651162791,-0.6704293640075625,1679.21929824154,366.0469047330537
68,0.1368582448036919,-0.11564774229968977,-0.503271537622318,-0.99333333329208,-0.8052384150436535,-0.9823255813953489,-0.6704293640075625,1687.1331309391283,2838.379351871424
69,0.06273396458815617,-0.11564774229968977,-0.503271537622318,-0.99333333329208,-0.9341840161182001,-0.9818604651162791,-0.6704293640075625,1597.082876169958,3290.591675024558
70,0.021587113163974214,-0.32192441626030244,-0.0021810250815453847,-0.9499999999766,-0.9341840161182001,-0.9818604651162791,-0.7748770903297161,1160.151085947012,2512.2094471894343
71,0.017372625096224503,-0.556753972870822,-0.7853669372600274,-1.0,-0.9341840161182001,-0.9818604651162791,-0.8185906087322121,772.8845515406178,3073.076953120278
