Day of week,Date,Month,Year ,Hour,tcond_in,tcond_out,mcond,tevap_in,tevap_out,mevap,elect,qe,qc,qe-qc,cop
4,30,6,2016,19,297.45,299.85,1175,282.75,278.05,577.8,3162.567114,3284.078,121.510886,530,5.967107762
4,30,6,2016,20,297.95,300.35,1175.6,282.75,278.05,509.5,2788.729568,3285.754976,497.0254077,508,5.489625135
4,30,6,2016,22,297.45,299.35,1182.3,282.75,278.05,463.1,2534.76087,2616.047623,81.28675333,528,4.800683465
5,1,7,2016,1,295.45,296.15,1180,279.85,278.15,450.1,891.0914763,961.9320667,70.84059033,503,1.771553631
5,1,7,2016,8,295.95,297.95,1184.6,282.85,278.35,477.1,2500.266405,2759.091347,258.8249417,503,4.970708559
5,1,7,2016,12,298.45,301.45,1175.3,282.85,278.35,706.5,3702.448575,4106.14561,403.697035,509,7.273965766
5,1,7,2016,15,297.45,299.95,1174,282.35,278.35,639,2976.6324,3418.003167,441.3707667,507,5.871069822
5,1,7,2016,18,297.95,300.45,1183.6,282.35,278.35,697.3,3248.209347,3445.952767,197.74342,503,6.457672657
5,1,7,2016,19,298.45,300.95,1187.3,282.35,278.35,680.1,3168.08716,3456.725008,288.6378483,510,6.211935608
6,2,7,2016,14,299.95,301.85,1181,282.25,278.15,538.5,2571.188515,2613.171143,41.98262833,520,4.944593298
6,2,7,2016,20,298.45,300.85,1181.6,282.75,278.15,588.6,3153.134124,3302.524736,149.390612,517,6.098905462
6,2,7,2016,22,297.95,299.85,1187,282.25,278.15,510.3,2436.541317,2626.447203,189.9058863,504,4.834407375
7,3,7,2016,13,297.95,299.95,1172.6,282.45,278.15,523,2618.993977,2731.141747,112.14777,517,5.065752373
7,3,7,2016,16,296.95,298.95,1182,281.95,278.15,525.6,2325.965712,2753.0356,427.069888,519,4.481629503
7,3,7,2016,19,297.45,299.45,1177.3,281.95,278.15,540.8,2393.231083,2742.088673,348.8575907,515,4.647050646
7,3,7,2016,20,297.45,299.45,1177.6,281.95,278.15,605,2677.338767,2742.787413,65.44864667,508,5.270351903
7,3,7,2016,21,297.45,299.45,1180,281.95,278.15,524.5,2321.097823,2748.377333,427.27951,519,4.472250141
1,4,7,2016,10,298.45,300.65,1173.6,282.85,278.15,527.3,2886.157216,3006.817968,120.6607523,521,5.539649166
1,4,7,2016,11,298.95,301.65,1180,282.65,278.15,637.3,3339.802515,3710.3094,370.506885,508,6.5744144
1,4,7,2016,12,299.45,302.15,1176,282.65,278.15,618.8,3242.85234,3697.73208,454.87974,511,6.346090685
1,4,7,2016,13,299.95,302.15,1181.6,282.65,278.65,644,2999.923733,3027.314341,27.390608,525,5.714140444
1,4,7,2016,18,296.45,299.15,1180,282.65,278.15,614.6,3220.84203,3710.3094,489.46737,527,6.111654706
1,4,7,2016,19,296.45,299.15,1185,282.65,278.15,667.5,3498.067125,3726.03105,227.963925,504,6.940609375
1,4,7,2016,20,296.45,298.65,1172.3,282.65,278.15,562,2945.1891,3003.487307,58.29820733,513,5.741109357
1,4,7,2016,21,297.45,299.65,1175.6,282.65,278.15,495.3,2595.644415,3011.942061,416.2976463,506,5.129732045
2,5,7,2016,11,299.85,302.75,1185.3,283.05,278.05,633.6,3689.3472,4003.046523,313.699323,528,6.9874
2,5,7,2016,12,299.85,302.75,1179.6,282.55,278.05,661.8,3468.19599,3983.796236,515.600246,533,6.506934315
2,5,7,2016,15,299.85,302.75,1184,282.55,278.05,669.6,3509.07228,3998.656107,489.5838267,507,6.921247101
2,5,7,2016,16,299.85,302.75,1185.3,282.55,278.05,670.3,3512.740665,4003.046523,490.305858,525,6.6909346
2,5,7,2016,17,300.85,303.75,1178,282.55,278.05,683.3,3580.867815,3978.392647,397.5248317,536,6.680723535
2,5,7,2016,21,299.35,301.75,1181,282.55,278.05,531.1,2783.256105,3300.84776,517.591655,518,5.373081284
3,6,7,2016,9,296.35,298.05,1178.3,282.45,279.35,553.5,1998.221715,2332.755136,334.5334207,518,3.857570878
3,6,7,2016,12,299.85,302.45,1178,282.75,278.15,658.1,3525.446087,3566.834787,41.38869933,535,6.589618855
3,6,7,2016,13,300.85,303.45,1179,282.75,278.15,624.5,3345.450663,3569.86266,224.4119967,514,6.508658878
3,6,7,2016,17,300.85,303.95,1180.6,282.75,278.15,700.1,3750.440367,4262.150961,511.7105933,535,7.010168911
3,6,7,2016,18,300.85,303.95,1183,282.75,278.15,728,3899.900853,4270.815337,370.9144833,539,7.235437576
3,6,7,2016,21,299.35,301.45,1181.3,282.75,278.15,528.3,2830.106622,2888.975467,58.868845,531,5.32976765
3,6,7,2016,22,296.85,298.95,1182.3,282.75,278.15,483.8,2591.719825,2891.421057,299.7012317,521,4.974510221
4,7,7,2016,9,296.25,298.15,1179,282.35,278.75,573,2402.26812,2608.74579,206.47767,510,4.710329647
4,7,7,2016,15,298.75,301.15,1180,282.35,278.25,643.8,3073.966882,3298.0528,224.085918,509,6.039227666
4,7,7,2016,19,298.75,301.15,1178.3,282.35,278.25,659.8,3150.362455,3293.301368,142.9389127,515,6.117208651
5,8,7,2016,1,296.75,297.35,1176.3,279.35,277.75,438.6,817.246304,821.927862,4.681558,504,1.621520444
5,8,7,2016,12,298.45,301.25,1177.3,282.45,278.15,670.6,3358.121149,3838.924143,480.802994,512,6.558830368
5,8,7,2016,14,298.95,301.75,1177,282.95,278.15,680.5,3803.94056,3837.945907,34.00534667,526,7.23182616
5,8,7,2016,20,297.95,300.75,1181.6,282.95,278.15,644.8,3604.380416,3852.945525,248.5651093,510,7.06741258
1,11,7,2016,11,298.25,301.25,1184.3,282.95,278.25,679.6,3719.765681,4137.58891,417.8232287,535,6.952833049
1,11,7,2016,13,299.75,303.15,1181.6,282.85,278.35,774.3,4057.757865,4678.576709,620.8188443,1012,4.009642159
1,11,7,2016,17,298.25,301.65,1178,282.85,278.35,783.1,4103.874705,4664.322413,560.4477083,1024,4.007690142
1,11,7,2016,18,301.25,304.15,1175.3,282.85,278.35,743.1,3894.252705,3969.27409,75.02138467,533,7.306290253
1,11,7,2016,19,302.25,305.15,1179.3,282.85,278.35,702.5,3681.486375,3982.783063,301.296688,511,7.204474315
1,11,7,2016,20,302.25,305.15,1180,282.85,277.85,636.8,3707.980267,3985.147133,277.1668667,502,7.386414874
1,11,7,2016,21,300.75,303.15,1184.3,282.85,278.35,571.3,2993.926215,3310.071128,316.144913,523,5.724524312
1,11,7,2016,22,299.75,301.65,1177,282.85,278.35,478.5,2507.603175,2604.320437,96.71726167,516,4.859696076
2,12,7,2016,0,297.25,298.15,1185.3,280.25,277.95,458.3,1227.558078,1242.324783,14.76670533,514,2.388245287
2,12,7,2016,9,296.75,298.75,1179.6,283.15,279.15,522.1,2432.081027,2747.44568,315.3646533,509,4.778155259
2,12,7,2016,14,298.35,301.05,1180.6,282.55,278.15,687,3520.25212,3712.195998,191.943878,718.2,4.901492788
2,12,7,2016,15,298.35,301.05,1180.6,282.55,278.15,703.6,3605.312069,3712.195998,106.8839287,506,7.125122667
2,12,7,2016,20,297.55,300.25,1177.3,282.55,278.15,670,3433.142533,3701.819709,268.6771757,500.2,6.863539651
2,12,7,2016,21,297.05,299.25,1166,282.55,278.15,557.1,2854.632396,2987.346413,132.7140173,525,5.43739504
3,13,7,2016,11,295.55,297.55,1179.3,282.15,278.35,576.8,2552.543803,2746.74694,194.2031373,524,4.871266799
3,13,7,2016,17,295.55,298.05,1185,282.65,278.45,687.5,3362.68625,3450.02875,87.3425,523,6.429610421
3,13,7,2016,22,295.55,297.05,1175.6,281.65,278.45,469.6,1750.017621,2053.59686,303.5792387,512,3.418003167
4,14,7,2016,9,295.05,296.75,1180,282.45,278.85,535.5,2245.05162,2336.120733,91.06911333,511,4.393447397
4,14,7,2016,11,295.05,297.25,1175.6,282.45,278.35,581,2774.114257,3011.942061,237.8278047,505,5.493295558
4,14,7,2016,12,295.05,297.25,1178.3,282.45,278.35,563,2688.169237,3018.859587,330.6903507,514,5.229901239
4,14,7,2016,13,295.05,297.25,1178.3,282.45,278.35,579.5,2766.952172,3018.859587,251.9074157,515,5.372722663
4,14,7,2016,16,295.05,297.25,1173.3,282.45,278.35,575.1,2745.943389,3006.049354,260.105965,525,5.23036836
4,14,7,2016,20,295.55,297.25,1179.6,281.95,278.45,475.5,1938.130075,2335.328828,397.198753,523,3.705793642
5,15,7,2016,11,295.15,297.25,1180.3,282.45,278.35,579.3,2765.997227,2886.529877,120.53265,517,5.350091348
5,15,7,2016,15,295.15,297.75,1176.6,282.45,277.85,572.1,3064.743514,3562.595764,497.85225,516,5.939425415
5,15,7,2016,16,295.15,297.75,1177.6,282.45,278.35,640.3,3057.25535,3565.623637,508.368287,511,5.982887183
5,15,7,2016,18,295.65,298.25,1183.3,282.45,278.35,676.3,3229.14539,3582.882515,353.737125,511,6.319266909
5,15,7,2016,20,295.15,297.75,1174.3,282.45,277.85,567.5,3040.101283,3555.631655,515.530372,522,5.823948819
5,15,7,2016,21,295.15,297.25,1173.3,282.45,278.35,508.8,2429.379232,2869.410747,440.031515,519,4.68088484
5,15,7,2016,22,295.15,296.75,1184,281.95,278.35,464,1945.29216,2206.155093,260.8629333,509,3.821792063
6,16,7,2016,0,295.15,296.25,1180,280.35,278.15,461,1181.103513,1511.607533,330.50402,502,2.352795843
6,16,7,2016,12,295.65,297.75,1178.3,282.35,278.35,536.5,2499.160067,2881.638697,382.4786303,504,4.958650926
6,16,7,2016,15,296.15,298.25,1176.3,282.35,278.35,571,2659.870267,2876.747517,216.8772503,513,5.184932294
6,16,7,2016,16,296.15,298.25,1180.6,282.35,278.35,565.5,2634.2498,2887.263554,253.013754,512,5.145019141
6,16,7,2016,17,296.15,298.25,1183.3,282.35,278.35,579.1,2697.602227,2893.866647,196.2644203,502,5.373709615
6,16,7,2016,19,295.65,297.75,1184,282.35,278.35,562.5,2620.275,2895.57856,275.30356,504,5.198958333
6,16,7,2016,20,295.65,297.75,1178.3,282.35,278.35,600,2794.96,2881.638697,86.678697,502,5.567649402
6,16,7,2016,21,295.65,297.75,1181.6,282.35,278.35,552.8,2575.089813,2889.709144,314.6193307,506,5.089110303
7,17,7,2016,17,295.15,296.05,1186.6,280.25,278.25,461.1,1073.96338,1243.687326,169.723946,511,2.101689589
7,17,7,2016,20,295.15,296.05,1183.3,280.25,278.25,464.5,1081.882433,1240.228563,158.3461297,511,2.117186758
7,17,7,2016,22,295.15,296.05,1176.6,280.25,278.25,463.8,1080.25204,1233.206226,152.954186,509,2.122302633
2,19,7,2016,13,295.55,297.45,1184,282.05,278.75,646.8,2485.697676,2619.809173,134.1114973,533,4.663597891
2,19,7,2016,15,296.05,298.45,1180,282.55,278.25,607.6,3042.640039,3298.0528,255.4127613,527,5.77351051
2,19,7,2016,17,296.05,298.95,1179.3,282.55,278.25,705.5,3532.887668,3982.783063,449.8953947,501,7.051671993
2,19,7,2016,19,296.05,298.45,1181,282.55,278.25,631.5,3162.322555,3300.84776,138.525205,530,5.96664633
3,20,7,2016,11,297.55,299.75,1180,282.45,278.45,601.6,2802.413227,3023.215067,220.80184,513,5.462793814
3,20,7,2016,12,298.05,300.75,1177,282.45,278.45,700.6,3263.581627,3700.87641,437.2947833,511,6.386656804
3,20,7,2016,14,298.55,301.25,1181,282.55,278.15,652.8,3345.008128,3713.45373,368.445602,506,6.610688
3,20,7,2016,15,298.55,301.25,1176,282.55,278.15,700.5,3589.42738,3697.73208,108.3047,539,6.65942
3,20,7,2016,18,299.55,302.25,1186.6,282.55,278.15,681.1,3490.019969,3731.061978,241.0420087,532,6.560187912
3,20,7,2016,21,298.95,301.35,1180,282.75,278.05,567.1,3104.001056,3298.0528,194.0517437,783,3.964241451
3,20,7,2016,23,297.45,298.35,1175.3,280.25,278.05,456.8,1170.342917,1231.843683,61.50076567,523,2.237749364
4,21,7,2016,12,297.95,300.75,1181.3,283.15,278.25,656.6,3746.806919,3851.967289,105.16037,523,7.164066767
4,21,7,2016,13,297.95,300.75,1182,282.65,278.15,693.3,3633.273315,3854.24984,220.976525,535,6.791165075
4,21,7,2016,18,297.45,300.25,1185.6,282.45,278.15,686.8,3439.244863,3865.988672,426.7438093,515,6.678145364
4,21,7,2016,20,296.95,299.25,1186.6,282.95,278.15,526,2940.29792,3178.312055,238.0141353,525,5.600567467
4,21,7,2016,22,296.45,298.25,1181.3,281.95,278.15,471.8,2087.881703,2476.264686,388.3829833,505,4.134419213
5,22,7,2016,8,296.05,296.75,1182.6,281.65,280.85,782.6,729.1118987,964.051578,234.9396793,504,1.446650593
5,22,7,2016,10,296.55,298.75,1171.3,282.65,278.65,592.1,2758.159693,3000.925261,242.7655673,517,5.334931709
5,22,7,2016,11,297.55,300.25,1170,282.65,278.15,654.3,3428.891865,3678.8661,249.974235,510,6.723317382
5,22,7,2016,12,297.55,300.25,1183,282.55,278.15,691,3540.748493,3719.74239,178.9938967,521,6.796062367
5,22,7,2016,13,298.05,300.75,1177,282.55,278.15,620.3,3178.475095,3700.87641,522.4013153,523,6.077390238
5,22,7,2016,18,296.55,299.25,1169.6,282.55,278.15,639.3,3275.832868,3677.608368,401.7755,519,6.311816701
5,22,7,2016,19,296.55,299.25,1179.6,282.55,278.15,624.5,3199.996287,3709.051668,509.0553813,528,6.060599028
5,22,7,2016,20,296.05,298.25,1171.3,282.55,278.25,508.3,2545.381718,3000.925261,455.543543,528,4.820798708
7,24,7,2016,14,295.25,296.25,1180.6,279.85,278.15,461.5,913.6607783,1374.887407,461.2266283,502,1.820041391
7,24,7,2016,21,295.25,296.25,1174,279.85,278.15,458.3,907.3255357,1367.201267,459.875731,513,1.768665762
1,25,7,2016,8,295.65,296.55,1176.3,279.85,277.85,467.1,1087.93818,1232.891793,144.953613,510,2.133212118
1,25,7,2016,14,297.75,300.55,1171.3,282.65,278.35,672.3,3366.634131,3819.359423,452.7252917,509,6.614212438
1,25,7,2016,15,297.25,300.05,1181.3,283.15,278.35,647.3,3618.355216,3851.967289,233.6120733,516,7.01231631
1,25,7,2016,17,296.75,299.55,1183.3,282.65,278.35,691.3,3461.779228,3858.488863,396.709635,507,6.827966918
1,25,7,2016,20,296.25,298.05,1175.3,282.65,278.35,485.8,2432.709893,2463.687366,30.97747333,532,4.572762956
1,25,7,2016,22,295.75,297.55,1178.6,282.65,278.35,466.3,2335.060978,2470.604892,135.5439143,511,4.569590954
2,26,7,2016,11,298.75,301.65,1182,282.65,278.35,777,3890.93369,3991.90162,100.96793,518,7.511455
2,26,7,2016,12,299.25,302.15,1175.3,282.65,278.35,741,3710.65877,3969.27409,258.6153197,533,6.961836341
2,26,7,2016,13,299.25,302.15,1181.6,282.65,278.35,708,3545.40676,3990.550723,445.1439627,536,6.614564851
2,26,7,2016,14,297.75,300.65,1184,282.65,278.35,731.3,3662.084694,3998.656107,336.5714123,502,7.294989431
2,26,7,2016,15,297.75,300.65,1179.6,282.65,278.35,744.5,3728.185498,3983.796236,255.6107377,501,7.441488021
2,26,7,2016,16,297.25,300.45,1176.3,282.35,277.95,774.5,3968.610287,4383.615264,415.0049773,527,7.530569804
2,26,7,2016,18,298.75,301.45,1179.6,282.35,278.05,719.3,3601.993054,3709.051668,107.0586137,530,6.79621331
2,26,7,2016,19,298.25,300.95,1175.3,282.35,278.05,690.1,3455.770064,3695.531049,239.7609853,533,6.483621133
4,28,7,2016,4,295.25,296.05,1181.6,279.85,278.25,450,838.488,1100.841579,262.3535787,512,1.637671875
4,28,7,2016,12,298.25,301.05,1178.3,282.35,278.05,710.3,3556.924324,3842.184929,285.260605,510,6.97436142
4,28,7,2016,13,298.75,301.55,1177,282.35,278.05,688.1,3445.75479,3837.945907,392.1911163,508,6.782981871
4,28,7,2016,14,298.75,301.55,1183,282.35,278.05,667.5,3342.597475,3857.510627,514.9131517,528,6.330677036
4,28,7,2016,15,298.75,301.55,1171.6,282.35,278.05,676.8,3389.168496,3820.337659,431.1691627,526,6.443286114
4,28,7,2016,16,298.75,301.55,1185,282.35,278.05,676.3,3386.664678,3864.0322,477.3675223,531,6.377899581
4,28,7,2016,17,298.75,301.55,1187,282.35,278.05,717.6,3593.480072,3870.553773,277.0737013,538,6.679330989
4,28,7,2016,18,298.75,301.55,1179.6,282.35,278.05,685.5,3432.734935,3846.423952,413.689017,522,6.576120565
4,28,7,2016,19,298.75,301.55,1177.6,282.35,278.05,677.1,3390.670787,3839.902379,449.2315917,530,6.397492051
5,29,7,2016,9,297.65,299.45,1182.3,282.55,278.45,478.6,2285.182587,2478.360906,193.1783187,514,4.44588052
5,29,7,2016,11,298.65,301.45,1182.3,283.05,278.45,681,3648.12154,3855.228076,207.106536,532,6.857371316
5,29,7,2016,13,299.65,302.45,1174,282.55,277.95,671.5,3597.229977,3828.163547,230.93357,531,6.774444401
5,29,7,2016,14,299.15,301.95,1180.6,282.55,277.95,647.3,3467.590415,3849.684739,382.0943233,514,6.746284855
5,29,7,2016,16,299.15,301.95,1184.6,282.55,278.45,723.1,3452.602442,3862.727885,410.125443,520,6.639620081
5,29,7,2016,17,298.15,300.95,1183,282.55,277.95,697.6,3737.047851,3857.510627,120.462776,1028,3.635260555
5,29,7,2016,20,298.65,300.95,1176,282.55,277.85,543.8,2976.469361,3149.91992,173.4505593,530,5.615979926
6,30,7,2016,10,297.65,299.55,1175.6,282.65,278.05,469,2512.436127,2601.222689,88.78656267,515,4.878516751
6,30,7,2016,11,298.15,300.55,1175.6,282.65,278.05,541,2898.140607,3285.754976,387.6143693,500,5.796281213
6,30,7,2016,13,298.65,301.05,1191.3,282.65,278.05,575.6,3083.493037,3329.635848,246.1428107,528,5.839948934
6,30,7,2016,15,298.65,301.05,1177.6,282.15,278.05,589.1,2812.789516,3291.344896,478.5553803,503,5.59202687
6,30,7,2016,17,298.65,301.05,1190.3,282.65,278.05,604,3235.632027,3326.840888,91.20886133,510,6.344376523
6,30,7,2016,18,298.65,301.05,1187.6,282.15,278.05,605.5,2891.094978,3319.294496,428.1995177,507,5.702356959
6,30,7,2016,20,298.65,301.05,1177,282.15,278.05,626.8,2992.796585,3289.66792,296.8713347,513,5.833911472
6,30,7,2016,21,299.15,301.55,1175.6,282.15,278.05,635.5,3034.336678,3285.754976,251.4182977,500,6.068673357
6,30,7,2016,22,299.15,301.55,1181.3,282.65,278.05,532.8,2854.213152,3301.686248,447.473096,509,5.607491458
6,30,7,2016,23,298.15,299.05,1180.6,280.15,278.05,464,1134.75376,1237.398666,102.644906,511,2.220653151
7,31,7,2016,1,298.15,299.05,1181.3,279.65,277.55,453.6,1109.319624,1238.132343,128.812719,502,2.209800048
6,6,8,2016,15,295.25,297.55,1177,282.55,278.15,507.5,2600.477367,3152.598423,552.1210567,680,3.824231422
6,6,8,2016,17,295.25,297.05,1184.6,282.05,278.15,526.6,2391.717146,2483.182212,91.465066,509,4.698854904
6,6,8,2016,18,295.25,297.05,1181.6,282.05,278.15,515.5,2341.303055,2476.893552,135.590497,521,4.493863829
6,6,8,2016,20,295.25,297.05,1179.6,282.55,278.15,468.3,2399.612908,2472.701112,73.088204,512,4.686743961
6,6,8,2016,21,295.25,297.05,1176.3,282.55,278.15,469.5,2405.76182,2465.783586,60.021766,517,4.653311064
6,6,8,2016,22,295.25,297.05,1183,282.05,278.15,472.5,2146.005225,2479.82826,333.823035,512,4.191416455
5,12,8,2016,16,295.75,298.25,1170.3,282.25,278.15,683.5,3263.523398,3407.230925,143.7075267,520,6.276006535
5,12,8,2016,20,295.75,297.75,1174.6,282.25,278.15,534.5,2552.089622,2735.800013,183.7103917,503,5.073736822
6,13,8,2016,11,295.25,297.05,1180,281.95,278.45,560.6,2284.996257,2473.5396,188.5433433,506,4.515802879
6,13,8,2016,12,295.25,297.05,1182.6,281.95,278.45,532.1,2168.830732,2478.989772,310.1590403,501,4.329003456
6,13,8,2016,15,295.25,297.05,1188,281.95,278.35,540.5,2266.01382,2490.30936,224.29554,524,4.324453855
6,13,8,2016,18,295.75,297.55,1181,281.95,278.35,526.6,2207.738904,2475.63582,267.896916,502,4.397886263
6,13,8,2016,20,295.75,297.55,1187.6,281.95,278.35,559,2343.57396,2489.470872,145.896912,506,4.631569091
6,13,8,2016,21,295.75,297.55,1185,281.95,278.35,535,2242.9554,2484.0207,241.0653,516,4.346812791
6,13,8,2016,22,295.75,297.05,1170.6,281.45,278.35,472,1703.993947,1772.214262,68.22031533,519,3.283225331
3,24,8,2016,18,299.05,301.45,1182.3,282.35,278.05,607.8,3043.641566,3304.481208,260.839642,511,5.956245726
6,3,9,2016,18,303.55,306.05,1172,282.45,278.25,648.5,3171.93023,3412.180333,240.2501033,1054,3.009421471
6,3,9,2016,19,303.55,306.05,1174.6,282.45,278.25,618,3022.74924,3419.750017,397.0007767,1033,2.926185131
6,3,9,2016,20,303.05,305.55,1173.6,282.45,278.25,584.8,2860.362064,3416.8386,556.476536,1013,2.823654555
6,3,9,2016,22,301.55,303.55,1182,281.95,278.25,471.6,2032.075668,2753.0356,720.959932,1014,2.004019396
7,4,9,2016,1,301.55,302.55,1188.3,280.45,278.25,459,1175.97942,1383.85457,207.87515,510,2.305842
7,4,9,2016,8,299.05,299.85,1178,280.25,278.25,459.3,1069.77094,1097.487627,27.71668667,501,2.135271337
1,5,9,2016,1,303.05,303.85,1182.6,279.85,278.25,460.1,857.3073973,1101.773232,244.4658347,501,1.71119241
4,8,9,2016,9,299.45,301.75,1187.3,282.95,278.65,570.1,2854.853664,3180.187008,325.333344,528,5.406919818
4,8,9,2016,12,300.45,303.25,1176.3,282.45,278.15,708.6,3548.411342,3835.663356,287.252014,508,6.985061697
4,8,9,2016,14,301.45,303.75,1183,281.95,278.15,701.1,3102.615222,3168.669443,66.05422133,525,5.90974328
4,8,9,2016,19,301.45,303.75,1189.6,281.95,278.15,710.6,3144.656079,3186.347565,41.69148667,502,6.264255137
4,8,9,2016,20,300.95,303.25,1185,281.95,278.15,703.5,3113.23607,3174.02645,60.79038,512,6.080539199
4,8,9,2016,22,300.45,302.25,1181.6,281.85,277.95,462.8,2101.949668,2476.893552,374.943884,518,4.057817892
1,12,9,2016,11,302.05,305.45,1174.6,282.65,278.25,777.5,3983.982567,4650.860023,666.877456,1020,3.905865261
1,12,9,2016,12,302.65,305.45,1177.3,282.65,278.25,604.3,3096.489601,3838.924143,742.4345413,1018,3.041738312
1,12,9,2016,13,302.65,305.95,1175.3,282.65,278.25,778.6,3989.619069,4516.760171,527.1411017,1027,3.884731324
1,12,9,2016,14,302.65,304.95,1176.6,282.65,278.25,610,3125.696933,3151.527022,25.83008867,1057,2.957139956
1,12,9,2016,15,302.65,305.45,1183.3,282.65,278.25,623,3192.310147,3858.488863,666.178716,1037,3.078409013
1,12,9,2016,17,302.15,304.95,1180,282.65,278.25,585.6,3000.669056,3847.728267,847.0592107,1027,2.92178097
1,12,9,2016,18,302.15,304.45,1174.3,282.65,278.45,598.1,2925.414758,3145.366464,219.9517063,1002,2.919575607
1,12,9,2016,19,302.15,304.45,1182,282.65,277.95,565.8,3096.885554,3165.99094,69.105386,527,5.876443176
1,12,9,2016,21,301.15,303.95,1185,282.65,277.95,629.5,3445.545168,3864.0322,418.4870317,522,6.600661242
2,13,9,2016,10,301.15,304.25,1179.3,282.55,278.35,757.5,3705.06885,4257.457757,552.388907,969,3.823600464
2,13,9,2016,12,302.15,304.45,1183.6,282.55,278.25,583.1,2919.95294,3170.276545,250.323605,514,5.680842296
2,13,9,2016,13,302.15,304.45,1177.3,283.05,278.25,542.6,3033.090592,3153.401974,120.3113823,511,5.935598027
2,13,9,2016,15,302.15,304.55,1177.6,283.05,278.25,574.1,3209.173072,3291.344896,82.171824,518,6.195314811
2,13,9,2016,16,301.65,304.05,1181.6,283.05,278.25,555.5,3105.20056,3302.524736,197.324176,516,6.017830543
2,13,9,2016,17,301.25,303.75,1185,282.85,278.25,564.5,3024.030263,3450.02875,425.9984867,805,3.756559333
2,13,9,2016,21,301.25,303.25,1172.3,282.85,278.25,466.3,2497.972209,2730.443007,232.470798,527,4.739985216
3,14,9,2016,9,298.75,300.65,1186.3,282.25,278.45,566.3,2506.077593,2624.89833,118.820737,514,4.87563734
3,14,9,2016,10,298.25,301.15,1183.3,282.75,278.45,711.8,3564.435779,3996.292036,431.856257,528,6.75082534
3,14,9,2016,12,298.25,301.15,1174.6,282.75,278.45,771.5,3863.391688,3966.910019,103.518331,524,7.372884901
3,14,9,2016,13,298.65,301.55,1185,282.55,278.15,746.8,3826.672901,4002.03335,175.3604487,519,7.373165513
3,14,9,2016,15,297.15,300.05,1173.3,282.55,278.15,730.3,3742.125361,3962.519603,220.3942417,518,7.224180234
3,14,9,2016,17,297.15,300.05,1180.3,282.55,278.15,733.1,3756.472823,3986.160306,229.6874837,510,7.365632986
3,14,9,2016,19,297.15,299.55,1190.6,282.05,278.15,706.5,3208.788765,3327.679376,118.890611,514,6.242779698
3,14,9,2016,21,294.15,296.55,1186.3,282.55,278.15,556.1,2849.508303,3315.661048,466.1527453,515,5.53302583
4,15,9,2016,23,293.35,295.55,1178.6,281.85,278.25,661.8,2774.556792,3019.628201,245.0714093,541,5.12857078
5,16,9,2016,9,293.35,295.05,1174,281.55,278.15,518.5,2053.014577,2324.242153,271.2275767,504,4.07344162
5,16,9,2016,11,294.35,297.05,1173.6,282.05,278.25,782.5,3462.838983,3690.185688,227.3467047,503,6.884371736
5,16,9,2016,13,295.85,298.55,1180,282.05,278.25,780,3451.7756,3710.3094,258.5338,521,6.62528906
5,16,9,2016,18,296.85,299.05,1184.6,282.05,278.25,680.3,3010.567873,3035.000481,24.43260867,511,5.891522256
5,16,9,2016,22,295.35,297.05,1183.3,282.55,278.25,467.8,2342.572433,2342.653952,0.081519667,505,4.638757292
6,17,9,2016,7,293.35,294.05,1179,279.75,278.25,453.8,792.72053,961.11687,168.39634,504,1.572858194
6,17,9,2016,9,294.35,295.55,1167.6,281.15,278.15,465.3,1625.61861,1631.697648,6.079038,504,3.22543375
6,17,9,2016,12,294.85,296.55,1182,282.05,278.55,501.5,2044.105642,2340.08026,295.9746183,501,4.080051181
6,17,9,2016,14,295.35,297.05,1183.6,282.05,278.55,518.3,2112.582162,2343.247881,230.6657197,500,4.225164323
6,17,9,2016,15,295.85,297.55,1175.3,282.05,278.55,548.8,2236.899653,2326.815846,89.91619233,502,4.455975405
6,17,9,2016,17,295.85,297.55,1188.3,282.05,278.55,541.5,2207.144975,2352.552769,145.407794,512,4.310830029
6,17,9,2016,22,296.35,298.05,1180,282.05,278.05,471.3,2195.44108,2336.120733,140.6796533,505,4.347408079
7,18,9,2016,1,294.85,295.45,1182,279.15,278.05,453.5,580.9440817,825.91068,244.9665983,500,1.161888163
7,18,9,2016,12,295.85,296.55,1178.6,279.95,278.15,450.8,944.975976,960.7907913,15.81481533,510,1.852894071
7,18,9,2016,15,296.35,297.05,1181.6,279.45,278.15,452,684.2993733,963.2363813,278.937008,512,1.336522214
7,18,9,2016,21,295.85,296.45,1186.3,279.55,278.15,449.3,732.5357247,828.915262,96.37953733,346,2.117155274
1,19,9,2016,1,295.35,295.95,1184.3,279.05,277.65,453.6,739.546416,827.517782,87.971366,502,1.473200032
1,19,9,2016,14,297.05,299.65,1183.3,282.45,278.35,712.6,3402.467847,3582.882515,180.414668,508,6.697771353
1,19,9,2016,17,297.05,299.65,1176.6,282.45,278.35,741.1,3538.547462,3562.595764,24.04830167,508,6.965644611
1,19,9,2016,18,297.05,299.65,1177.3,282.45,278.35,700.1,3342.783806,3564.715275,221.9314697,522,6.403800394
1,19,9,2016,19,297.05,299.65,1182.3,282.45,278.35,673.3,3214.82122,3579.854642,365.0334217,526,6.111827415
1,19,9,2016,20,296.55,299.15,1193.3,282.45,278.35,659.3,3147.975094,3613.161249,465.186155,502,6.27086672
